effect_id（与客户端脚本共用ID规则，但是从50000000以上，8位(1位标示+4位类型+3位流水)，标示：5任务，6地图（NPC包含在地图里），7系统，8运营活动，9其他，4位类型：1是4位任务ID，2是4位地图ID，3是4位系统ID（自定义），4是4位运营活动ID，5没有，就是流水号；事件效果配置表，在事件配置表的ID上+1位流水	effect_second_id（副主键）	valid	"effect_type(触发效果,0无，1更新任务进度(参数1为任务ID，参数2为任务第几个条件，从0开始；参数3为任务增加的进度)，2使一个NPC可以被攻击，3使一个NPC消失（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会消失），4NPC出现（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会出现），5NPC群组消失，6NPC群组出现,7修改一个地图的复活点(参数1X坐标、参数2Z坐标、参数3Y坐标（要乘以10）)，8是给一个目标加一个buff,9触发一个客户端脚本（effect_pram2。0：触发者是角色，给该角色发脚本，触发者是NPC，给NPC周围的人、1:表示给整个地图发脚本、2:表示给这个地图内的同队伍的玩家发脚本），10触发一个广播，11副本进度+1，12让一个npc个体死亡,13给一个地图的队长加BUFF，14封魔塔刷出当前关卡的NPC<NPC AI 需要触发这个事件>，15使同一张地图一类型NPC死亡<参数为type_id>，16迷宫副本修改角色坐标<参数1：X分米，参数2：Y分米>)，17刷新一次道藏任务，18删除NPC身上的buff（参数effect_pram1填buffID），19结束一个地图的副本（暂时只处理的小世界/周陵/天书陵/帮派宝库）；20招出一个黑户（参数1npc_type，参数2持续时间（单位毫秒），参数3坐标X，参数4坐标Y，参数5黑户NPC等级,参数6<对应参数3/4的，代表该坐标是固定坐标0还是偏移坐标1，参数7所属类型（0表示没有所属、1表示属于玩家个人、2表示属于玩家队伍、3表示属于玩家家族、4表示属于玩家阵营、5表示人物及其队伍（如果有的话））>），21给地图所有人员加BUFF（参数1 ：BUFF_ID  参数2 BUFF等级，参数2 BUFF等级，参数3 ： 持续时间），22给某个成就加值  参数1 成就ID 参数2 更新的次数，23给某个地图刷出封妖（地图ID，随机概率类型<0系统，1事件>，刷新最大数量），24给某个地图刷出封妖，系统触发（同上，design_cfg配触发），25触发掉落（参数1掉落ID，参数3广播ID，这种掉落不会弹框），26触发一个学院召集，不限人数，27事件触发新的事件，使用需谨慎，参数1为新事件ID，触发死循环弹JJ,28事件增加完成度（参数1代表增加多少完成度、参数2填2重置完成度），29事件触发整个地图的角色传送(本地图传送)（参数1为x坐标，参数2为z坐标，参数3为y坐标，要乘以10），30触发个人掉落（参数1掉落ID，参数3广播ID，这种掉落拾取后会弹框【effect_pram4。0表示个人掉落、1表示队伍掉落】）），31触发一个好友召集，前4个可相应号召，32给一个任务id，33从任务池中给一个任务，34触发家族神兽的开户的通知
"	effect_pram1（加buff则为buffID，广播ID）	effect_pram2（加buff则为buff等级，广播范围（1地图广播，2世界广播），脚本（0只对触发者触发，1对全地图玩家触发））	effect_pram3（加buff则为buff持续时间）	effect_pram4	effect_pram5	effect_pram6	effect_pram7	effect_pram8	effect_pram9	effect_pram10	trigger_opp（触发几率）
550510024	9	1	4	710000531	710000531	0	0	0	0	0	0	0	0	300
550510024	10	1	4	710000532	710000532	0	0	0	0	0	0	0	0	300
550510024	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510034	1	1	4	710000533	710000533	0	0	0	0	0	0	0	0	300
550510034	2	1	4	710000534	710000534	0	0	0	0	0	0	0	0	300
550510034	3	1	4	710000535	710000535	0	0	0	0	0	0	0	0	300
550510034	4	1	4	710000536	710000536	0	0	0	0	0	0	0	0	300
550510034	5	1	4	710000537	710000537	0	0	0	0	0	0	0	0	300
550510034	6	1	4	710000538	710000538	0	0	0	0	0	0	0	0	300
550510034	7	1	4	710000539	710000539	0	0	0	0	0	0	0	0	300
550510034	8	1	4	710000540	710000540	0	0	0	0	0	0	0	0	300
550510034	9	1	4	710000541	710000541	0	0	0	0	0	0	0	0	300
550510034	10	1	4	710000542	710000542	0	0	0	0	0	0	0	0	300
550510034	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510044	1	1	4	710000543	710000543	0	0	0	0	0	0	0	0	200
550510044	2	1	4	710000544	710000544	0	0	0	0	0	0	0	0	200
550510044	3	1	4	710000545	710000545	0	0	0	0	0	0	0	0	200
550510044	4	1	4	710000546	710000546	0	0	0	0	0	0	0	0	200
550510044	5	1	4	710000547	710000547	0	0	0	0	0	0	0	0	200
550510044	6	1	4	710000548	710000548	0	0	0	0	0	0	0	0	200
550510044	7	1	4	710000549	710000549	0	0	0	0	0	0	0	0	200
550510044	8	1	4	710000550	710000550	0	0	0	0	0	0	0	0	200
550510044	9	1	4	710000551	710000551	0	0	0	0	0	0	0	0	200
550510044	10	1	4	710000552	710000552	0	0	0	0	0	0	0	0	200
550510044	11	1	4	710000553	710000553	0	0	0	0	0	0	0	0	200
550510044	12	1	4	710000554	710000554	0	0	0	0	0	0	0	0	200
550510044	13	1	4	710000555	710000555	0	0	0	0	0	0	0	0	200
550510044	14	1	4	710000556	710000556	0	0	0	0	0	0	0	0	200
550510044	15	1	4	710000557	710000557	0	0	0	0	0	0	0	0	200
550510044	16	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510114	1	1	4	710100507	710100507	0	0	0	0	0	0	0	0	300
550510114	2	1	4	710100508	710100508	0	0	0	0	0	0	0	0	300
550510114	3	1	4	710100509	710100509	0	0	0	0	0	0	0	0	300
550510114	4	1	4	710100510	710100510	0	0	0	0	0	0	0	0	300
550510114	5	1	4	710100511	710100511	0	0	0	0	0	0	0	0	300
550510114	6	1	4	710100512	710100512	0	0	0	0	0	0	0	0	300
550510114	7	1	4	710100513	710100513	0	0	0	0	0	0	0	0	300
550510114	8	1	4	710100514	710100514	0	0	0	0	0	0	0	0	300
550510114	9	1	4	710100515	710100515	0	0	0	0	0	0	0	0	300
550510114	10	1	4	710100516	710100516	0	0	0	0	0	0	0	0	300
550510114	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510124	1	1	4	710100517	710100517	0	0	0	0	0	0	0	0	300
550510124	2	1	4	710100518	710100518	0	0	0	0	0	0	0	0	300
550510124	3	1	4	710100519	710100519	0	0	0	0	0	0	0	0	300
550510124	4	1	4	710100520	710100520	0	0	0	0	0	0	0	0	300
550510124	5	1	4	710100521	710100521	0	0	0	0	0	0	0	0	300
550510124	6	1	4	710100522	710100522	0	0	0	0	0	0	0	0	300
550510124	7	1	4	710100523	710100523	0	0	0	0	0	0	0	0	300
550510124	8	1	4	710100524	710100524	0	0	0	0	0	0	0	0	300
550510124	9	1	4	710100525	710100525	0	0	0	0	0	0	0	0	300
550510124	10	1	4	710100526	710100526	0	0	0	0	0	0	0	0	300
550510124	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510134	1	1	4	710100527	710100527	0	0	0	0	0	0	0	0	300
550510134	2	1	4	710100528	710100528	0	0	0	0	0	0	0	0	300
550510134	3	1	4	710100529	710100529	0	0	0	0	0	0	0	0	300
550510134	4	1	4	710100530	710100530	0	0	0	0	0	0	0	0	300
550510134	5	1	4	710100531	710100531	0	0	0	0	0	0	0	0	300
550510134	6	1	4	710100532	710100532	0	0	0	0	0	0	0	0	300
550510134	7	1	4	710100533	710100533	0	0	0	0	0	0	0	0	300
550510134	8	1	4	710100534	710100534	0	0	0	0	0	0	0	0	300
550510134	9	1	4	710100535	710100535	0	0	0	0	0	0	0	0	300
550510134	10	1	4	710100536	710100536	0	0	0	0	0	0	0	0	300
550510134	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510144	1	1	4	710100537	710100537	0	0	0	0	0	0	0	0	200
550510144	2	1	4	710100538	710100538	0	0	0	0	0	0	0	0	200
550510144	3	1	4	710100539	710100539	0	0	0	0	0	0	0	0	200
550510144	4	1	4	710100540	710100540	0	0	0	0	0	0	0	0	200
550510144	5	1	4	710100541	710100541	0	0	0	0	0	0	0	0	200
550510144	6	1	4	710100542	710100542	0	0	0	0	0	0	0	0	200
550510144	7	1	4	710100543	710100543	0	0	0	0	0	0	0	0	200
550510144	8	1	4	710100544	710100544	0	0	0	0	0	0	0	0	200
550510144	9	1	4	710100545	710100545	0	0	0	0	0	0	0	0	200
550510144	10	1	4	710100546	710100546	0	0	0	0	0	0	0	0	200
550510144	11	1	4	710100547	710100547	0	0	0	0	0	0	0	0	200
550510144	12	1	4	710100548	710100548	0	0	0	0	0	0	0	0	200
550510144	13	1	4	710100549	710100549	0	0	0	0	0	0	0	0	200
550510144	14	1	4	710100550	710100550	0	0	0	0	0	0	0	0	200
550510144	15	1	4	710100551	710100551	0	0	0	0	0	0	0	0	200
550510144	16	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510214	1	1	4	710200507	710200507	0	0	0	0	0	0	0	0	300
550510214	2	1	4	710200508	710200508	0	0	0	0	0	0	0	0	300
550510214	3	1	4	710200509	710200509	0	0	0	0	0	0	0	0	300
550510214	4	1	4	710200510	710200510	0	0	0	0	0	0	0	0	300
550510214	5	1	4	710200511	710200511	0	0	0	0	0	0	0	0	300
550510214	6	1	4	710200512	710200512	0	0	0	0	0	0	0	0	300
550510214	7	1	4	710200513	710200513	0	0	0	0	0	0	0	0	300
550510214	8	1	4	710200514	710200514	0	0	0	0	0	0	0	0	300
550510214	9	1	4	710200515	710200515	0	0	0	0	0	0	0	0	300
550510214	10	1	4	710200516	710200516	0	0	0	0	0	0	0	0	300
550510214	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510224	1	1	4	710200517	710200517	0	0	0	0	0	0	0	0	300
550510224	2	1	4	710200518	710200518	0	0	0	0	0	0	0	0	300
550510224	3	1	4	710200519	710200519	0	0	0	0	0	0	0	0	300
550510224	4	1	4	710200520	710200520	0	0	0	0	0	0	0	0	300
550510224	5	1	4	710200521	710200521	0	0	0	0	0	0	0	0	300
550510224	6	1	4	710200522	710200522	0	0	0	0	0	0	0	0	300
550510224	7	1	4	710200523	710200523	0	0	0	0	0	0	0	0	300
550510224	8	1	4	710200524	710200524	0	0	0	0	0	0	0	0	300
550510224	9	1	4	710200525	710200525	0	0	0	0	0	0	0	0	300
550510224	10	1	4	710200526	710200526	0	0	0	0	0	0	0	0	300
550510224	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510234	1	1	4	710200527	710200527	0	0	0	0	0	0	0	0	300
550510234	2	1	4	710200528	710200528	0	0	0	0	0	0	0	0	300
550510234	3	1	4	710200529	710200529	0	0	0	0	0	0	0	0	300
550510234	4	1	4	710200530	710200530	0	0	0	0	0	0	0	0	300
550510234	5	1	4	710200531	710200531	0	0	0	0	0	0	0	0	300
550510234	6	1	4	710200532	710200532	0	0	0	0	0	0	0	0	300
550510234	7	1	4	710200533	710200533	0	0	0	0	0	0	0	0	300
550510234	8	1	4	710200534	710200534	0	0	0	0	0	0	0	0	300
550510234	9	1	4	710200535	710200535	0	0	0	0	0	0	0	0	300
550510234	10	1	4	710200536	710200536	0	0	0	0	0	0	0	0	300
550510234	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510244	1	1	4	710200537	710200537	0	0	0	0	0	0	0	0	200
550510244	2	1	4	710200538	710200538	0	0	0	0	0	0	0	0	200
550510244	3	1	4	710200539	710200539	0	0	0	0	0	0	0	0	200
550510244	4	1	4	710200540	710200540	0	0	0	0	0	0	0	0	200
550510244	5	1	4	710200541	710200541	0	0	0	0	0	0	0	0	200
550510244	6	1	4	710200542	710200542	0	0	0	0	0	0	0	0	200
550510244	7	1	4	710200543	710200543	0	0	0	0	0	0	0	0	200
550510244	8	1	4	710200544	710200544	0	0	0	0	0	0	0	0	200
550510244	9	1	4	710200545	710200545	0	0	0	0	0	0	0	0	200
550510244	10	1	4	710200546	710200546	0	0	0	0	0	0	0	0	200
550510244	11	1	4	710200547	710200547	0	0	0	0	0	0	0	0	200
550510244	12	1	4	710200548	710200548	0	0	0	0	0	0	0	0	200
550510244	13	1	4	710200549	710200549	0	0	0	0	0	0	0	0	200
550510244	14	1	4	710200550	710200550	0	0	0	0	0	0	0	0	200
550510244	15	1	4	710200551	710200551	0	0	0	0	0	0	0	0	200
550510244	16	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510314	1	1	4	710300507	710300507	0	0	0	0	0	0	0	0	300
550510314	2	1	4	710300508	710300508	0	0	0	0	0	0	0	0	300
550510314	3	1	4	710300509	710300509	0	0	0	0	0	0	0	0	300
550510314	4	1	4	710300510	710300510	0	0	0	0	0	0	0	0	300
550510314	5	1	4	710300511	710300511	0	0	0	0	0	0	0	0	300
550510314	6	1	4	710300512	710300512	0	0	0	0	0	0	0	0	300
550510314	7	1	4	710300513	710300513	0	0	0	0	0	0	0	0	300
550510314	8	1	4	710300514	710300514	0	0	0	0	0	0	0	0	300
550510314	9	1	4	710300515	710300515	0	0	0	0	0	0	0	0	300
550510314	10	1	4	710300516	710300516	0	0	0	0	0	0	0	0	300
550510314	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510324	1	1	4	710300517	710300517	0	0	0	0	0	0	0	0	300
550510324	2	1	4	710300518	710300518	0	0	0	0	0	0	0	0	300
550510324	3	1	4	710300519	710300519	0	0	0	0	0	0	0	0	300
550510324	4	1	4	710300520	710300520	0	0	0	0	0	0	0	0	300
550510324	5	1	4	710300521	710300521	0	0	0	0	0	0	0	0	300
550510324	6	1	4	710300522	710300522	0	0	0	0	0	0	0	0	300
550510324	7	1	4	710300523	710300523	0	0	0	0	0	0	0	0	300
550510324	8	1	4	710300524	710300524	0	0	0	0	0	0	0	0	300
550510324	9	1	4	710300525	710300525	0	0	0	0	0	0	0	0	300
550510324	10	1	4	710300526	710300526	0	0	0	0	0	0	0	0	300
550510324	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510334	1	1	4	710300527	710300527	0	0	0	0	0	0	0	0	300
550510334	2	1	4	710300528	710300528	0	0	0	0	0	0	0	0	300
550510334	3	1	4	710300529	710300529	0	0	0	0	0	0	0	0	300
550510334	4	1	4	710300530	710300530	0	0	0	0	0	0	0	0	300
550510334	5	1	4	710300531	710300531	0	0	0	0	0	0	0	0	300
550510334	6	1	4	710300532	710300532	0	0	0	0	0	0	0	0	300
550510334	7	1	4	710300533	710300533	0	0	0	0	0	0	0	0	300
550510334	8	1	4	710300534	710300534	0	0	0	0	0	0	0	0	300
550510334	9	1	4	710300535	710300535	0	0	0	0	0	0	0	0	300
550510334	10	1	4	710300536	710300536	0	0	0	0	0	0	0	0	300
550510334	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510344	1	1	4	710300537	710300537	0	0	0	0	0	0	0	0	200
550510344	2	1	4	710300538	710300538	0	0	0	0	0	0	0	0	200
550510344	3	1	4	710300539	710300539	0	0	0	0	0	0	0	0	200
550510344	4	1	4	710300540	710300540	0	0	0	0	0	0	0	0	200
550510344	5	1	4	710300541	710300541	0	0	0	0	0	0	0	0	200
550510344	6	1	4	710300542	710300542	0	0	0	0	0	0	0	0	200
550510344	7	1	4	710300543	710300543	0	0	0	0	0	0	0	0	200
550510344	8	1	4	710300544	710300544	0	0	0	0	0	0	0	0	200
550510344	9	1	4	710300545	710300545	0	0	0	0	0	0	0	0	200
550510344	10	1	4	710300546	710300546	0	0	0	0	0	0	0	0	200
550510344	11	1	4	710300547	710300547	0	0	0	0	0	0	0	0	200
550510344	12	1	4	710300548	710300548	0	0	0	0	0	0	0	0	200
550510344	13	1	4	710300549	710300549	0	0	0	0	0	0	0	0	200
550510344	14	1	4	710300550	710300550	0	0	0	0	0	0	0	0	200
550510344	15	1	4	710300551	710300551	0	0	0	0	0	0	0	0	200
550510344	16	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510414	1	1	4	710400507	710400507	0	0	0	0	0	0	0	0	300
550510414	2	1	4	710400508	710400508	0	0	0	0	0	0	0	0	300
550510414	3	1	4	710400509	710400509	0	0	0	0	0	0	0	0	300
550510414	4	1	4	710400510	710400510	0	0	0	0	0	0	0	0	300
550510414	5	1	4	710400511	710400511	0	0	0	0	0	0	0	0	300
550510414	6	1	4	710400512	710400512	0	0	0	0	0	0	0	0	300
550510414	7	1	4	710400513	710400513	0	0	0	0	0	0	0	0	300
550510414	8	1	4	710400514	710400514	0	0	0	0	0	0	0	0	300
550510414	9	1	4	710400515	710400515	0	0	0	0	0	0	0	0	300
550510414	10	1	4	710400516	710400516	0	0	0	0	0	0	0	0	300
550510414	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510424	1	1	4	710400517	710400517	0	0	0	0	0	0	0	0	300
550510424	2	1	4	710400518	710400518	0	0	0	0	0	0	0	0	300
550510424	3	1	4	710400519	710400519	0	0	0	0	0	0	0	0	300
550510424	4	1	4	710400520	710400520	0	0	0	0	0	0	0	0	300
550510424	5	1	4	710400521	710400521	0	0	0	0	0	0	0	0	300
550510424	6	1	4	710400522	710400522	0	0	0	0	0	0	0	0	300
550510424	7	1	4	710400523	710400523	0	0	0	0	0	0	0	0	300
550510424	8	1	4	710400524	710400524	0	0	0	0	0	0	0	0	300
550510424	9	1	4	710400525	710400525	0	0	0	0	0	0	0	0	300
550510424	10	1	4	710400526	710400526	0	0	0	0	0	0	0	0	300
550510424	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510434	1	1	4	710400527	710400527	0	0	0	0	0	0	0	0	300
550510434	2	1	4	710400528	710400528	0	0	0	0	0	0	0	0	300
550510434	3	1	4	710400529	710400529	0	0	0	0	0	0	0	0	300
550510434	4	1	4	710400530	710400530	0	0	0	0	0	0	0	0	300
550510434	5	1	4	710400531	710400531	0	0	0	0	0	0	0	0	300
550510434	6	1	4	710400532	710400532	0	0	0	0	0	0	0	0	300
550510434	7	1	4	710400533	710400533	0	0	0	0	0	0	0	0	300
550510434	8	1	4	710400534	710400534	0	0	0	0	0	0	0	0	300
550510434	9	1	4	710400535	710400535	0	0	0	0	0	0	0	0	300
550510434	10	1	4	710400536	710400536	0	0	0	0	0	0	0	0	300
550510434	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510444	1	1	4	710400537	710400537	0	0	0	0	0	0	0	0	200
550510444	2	1	4	710400538	710400538	0	0	0	0	0	0	0	0	200
550510444	3	1	4	710400539	710400539	0	0	0	0	0	0	0	0	200
550510444	4	1	4	710400540	710400540	0	0	0	0	0	0	0	0	200
550510444	5	1	4	710400541	710400541	0	0	0	0	0	0	0	0	200
550510444	6	1	4	710400542	710400542	0	0	0	0	0	0	0	0	200
550510444	7	1	4	710400543	710400543	0	0	0	0	0	0	0	0	200
550510444	8	1	4	710400544	710400544	0	0	0	0	0	0	0	0	200
550510444	9	1	4	710400545	710400545	0	0	0	0	0	0	0	0	200
550510444	10	1	4	710400546	710400546	0	0	0	0	0	0	0	0	200
550510444	11	1	4	710400547	710400547	0	0	0	0	0	0	0	0	200
550510444	12	1	4	710400548	710400548	0	0	0	0	0	0	0	0	200
550510444	13	1	4	710400549	710400549	0	0	0	0	0	0	0	0	200
550510444	14	1	4	710400550	710400550	0	0	0	0	0	0	0	0	200
550510444	15	1	4	710400551	710400551	0	0	0	0	0	0	0	0	200
550510444	16	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510514	1	1	4	710500507	710500507	0	0	0	0	0	0	0	0	300
550510514	2	1	4	710500508	710500508	0	0	0	0	0	0	0	0	300
550510514	3	1	4	710500509	710500509	0	0	0	0	0	0	0	0	300
550510514	4	1	4	710500510	710500510	0	0	0	0	0	0	0	0	300
550510514	5	1	4	710500511	710500511	0	0	0	0	0	0	0	0	300
550510514	6	1	4	710500512	710500512	0	0	0	0	0	0	0	0	300
550510514	7	1	4	710500513	710500513	0	0	0	0	0	0	0	0	300
550510514	8	1	4	710500514	710500514	0	0	0	0	0	0	0	0	300
550510514	9	1	4	710500515	710500515	0	0	0	0	0	0	0	0	300
550510514	10	1	4	710500516	710500516	0	0	0	0	0	0	0	0	300
550510514	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510524	1	1	4	710500517	710500517	0	0	0	0	0	0	0	0	300
550510524	2	1	4	710500518	710500518	0	0	0	0	0	0	0	0	300
550510524	3	1	4	710500519	710500519	0	0	0	0	0	0	0	0	300
550510524	4	1	4	710500520	710500520	0	0	0	0	0	0	0	0	300
550510524	5	1	4	710500521	710500521	0	0	0	0	0	0	0	0	300
550510524	6	1	4	710500522	710500522	0	0	0	0	0	0	0	0	300
550510524	7	1	4	710500523	710500523	0	0	0	0	0	0	0	0	300
550510524	8	1	4	710500524	710500524	0	0	0	0	0	0	0	0	300
550510524	9	1	4	710500525	710500525	0	0	0	0	0	0	0	0	300
550510524	10	1	4	710500526	710500526	0	0	0	0	0	0	0	0	300
550510524	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510534	1	1	4	710500527	710500527	0	0	0	0	0	0	0	0	300
550510534	2	1	4	710500528	710500528	0	0	0	0	0	0	0	0	300
550510534	3	1	4	710500529	710500529	0	0	0	0	0	0	0	0	300
550510534	4	1	4	710500530	710500530	0	0	0	0	0	0	0	0	300
550510534	5	1	4	710500531	710500531	0	0	0	0	0	0	0	0	300
550510534	6	1	4	710500532	710500532	0	0	0	0	0	0	0	0	300
550510534	7	1	4	710500533	710500533	0	0	0	0	0	0	0	0	300
550510534	8	1	4	710500534	710500534	0	0	0	0	0	0	0	0	300
550510534	9	1	4	710500535	710500535	0	0	0	0	0	0	0	0	300
550510534	10	1	4	710500536	710500536	0	0	0	0	0	0	0	0	300
550510534	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510544	1	1	4	710500537	710500537	0	0	0	0	0	0	0	0	200
550510544	2	1	4	710500538	710500538	0	0	0	0	0	0	0	0	200
550510544	3	1	4	710500539	710500539	0	0	0	0	0	0	0	0	200
550510544	4	1	4	710500540	710500540	0	0	0	0	0	0	0	0	200
550510544	5	1	4	710500541	710500541	0	0	0	0	0	0	0	0	200
550510544	6	1	4	710500542	710500542	0	0	0	0	0	0	0	0	200
550510544	7	1	4	710500543	710500543	0	0	0	0	0	0	0	0	200
550510544	8	1	4	710500544	710500544	0	0	0	0	0	0	0	0	200
550510544	9	1	4	710500545	710500545	0	0	0	0	0	0	0	0	200
550510544	10	1	4	710500546	710500546	0	0	0	0	0	0	0	0	200
550510544	11	1	4	710500547	710500547	0	0	0	0	0	0	0	0	200
550510544	12	1	4	710500548	710500548	0	0	0	0	0	0	0	0	200
550510544	13	1	4	710500549	710500549	0	0	0	0	0	0	0	0	200
550510544	14	1	4	710500550	710500550	0	0	0	0	0	0	0	0	200
550510544	15	1	4	710500551	710500551	0	0	0	0	0	0	0	0	200
550510544	16	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510614	1	1	4	710600507	710600507	0	0	0	0	0	0	0	0	300
550510614	2	1	4	710600508	710600508	0	0	0	0	0	0	0	0	300
550510614	3	1	4	710600509	710600509	0	0	0	0	0	0	0	0	300
550510614	4	1	4	710600510	710600510	0	0	0	0	0	0	0	0	300
550510614	5	1	4	710600511	710600511	0	0	0	0	0	0	0	0	300
550510614	6	1	4	710600512	710600512	0	0	0	0	0	0	0	0	300
550510614	7	1	4	710600513	710600513	0	0	0	0	0	0	0	0	300
550510614	8	1	4	710600514	710600514	0	0	0	0	0	0	0	0	300
550510614	9	1	4	710600515	710600515	0	0	0	0	0	0	0	0	300
550510614	10	1	4	710600516	710600516	0	0	0	0	0	0	0	0	300
550510614	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510624	1	1	4	710600517	710600517	0	0	0	0	0	0	0	0	300
550510624	2	1	4	710600518	710600518	0	0	0	0	0	0	0	0	300
550510624	3	1	4	710600519	710600519	0	0	0	0	0	0	0	0	300
550510624	4	1	4	710600520	710600520	0	0	0	0	0	0	0	0	300
550510624	5	1	4	710600521	710600521	0	0	0	0	0	0	0	0	300
550510624	6	1	4	710600522	710600522	0	0	0	0	0	0	0	0	300
550510624	7	1	4	710600523	710600523	0	0	0	0	0	0	0	0	300
550510624	8	1	4	710600524	710600524	0	0	0	0	0	0	0	0	300
550510624	9	1	4	710600525	710600525	0	0	0	0	0	0	0	0	300
550510624	10	1	4	710600526	710600526	0	0	0	0	0	0	0	0	300
550510624	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510634	1	1	4	710600527	710600527	0	0	0	0	0	0	0	0	300
550510634	2	1	4	710600528	710600528	0	0	0	0	0	0	0	0	300
550510634	3	1	4	710600529	710600529	0	0	0	0	0	0	0	0	300
550510634	4	1	4	710600530	710600530	0	0	0	0	0	0	0	0	300
550510634	5	1	4	710600531	710600531	0	0	0	0	0	0	0	0	300
550510634	6	1	4	710600532	710600532	0	0	0	0	0	0	0	0	300
550510634	7	1	4	710600533	710600533	0	0	0	0	0	0	0	0	300
550510634	8	1	4	710600534	710600534	0	0	0	0	0	0	0	0	300
550510634	9	1	4	710600535	710600535	0	0	0	0	0	0	0	0	300
550510634	10	1	4	710600536	710600536	0	0	0	0	0	0	0	0	300
550510634	11	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510644	1	1	4	710600537	710600537	0	0	0	0	0	0	0	0	200
550510644	2	1	4	710600538	710600538	0	0	0	0	0	0	0	0	200
550510644	3	1	4	710600539	710600539	0	0	0	0	0	0	0	0	200
550510644	4	1	4	710600540	710600540	0	0	0	0	0	0	0	0	200
550510644	5	1	4	710600541	710600541	0	0	0	0	0	0	0	0	200
550510644	6	1	4	710600542	710600542	0	0	0	0	0	0	0	0	200
550510644	7	1	4	710600543	710600543	0	0	0	0	0	0	0	0	200
550510644	8	1	4	710600544	710600544	0	0	0	0	0	0	0	0	200
550510644	9	1	4	710600545	710600545	0	0	0	0	0	0	0	0	200
550510644	10	1	4	710600546	710600546	0	0	0	0	0	0	0	0	200
550510644	11	1	4	710600547	710600547	0	0	0	0	0	0	0	0	200
550510644	12	1	4	710600548	710600548	0	0	0	0	0	0	0	0	200
550510644	13	1	4	710600549	710600549	0	0	0	0	0	0	0	0	200
550510644	14	1	4	710600550	710600550	0	0	0	0	0	0	0	0	200
550510644	15	1	4	710600551	710600551	0	0	0	0	0	0	0	0	200
550510644	16	1	0	0	0	0	0	0	0	0	0	0	0	7000
550510711	1	1	20	7101251	900	0	0	30	1	5	0	0	0	10000
550510712	1	1	9	1002101	0	0	0	0	0	0	0	0	0	10000
550510722	1	1	1	1057	0	1	0	0	0	0	0	0	0	10000
550510723	1	1	1	1058	0	1	0	0	0	0	0	0	0	10000
550510724	1	1	1	1059	0	1	0	0	0	0	0	0	0	10000
552500011	1	1	20	21213	0	0	0	41	1	2	0	0	0	10000
552500012	1	1	20	21214	0	0	0	41	1	2	0	0	0	10000
552500281	1	1	20	21213	0	0	0	61	1	2	0	0	0	10000
552500282	1	1	20	21214	0	0	0	61	1	2	0	0	0	10000
552500551	1	1	20	21213	0	0	0	1081	1	2	0	0	0	10000
552500552	1	1	20	21214	0	0	0	1081	1	2	0	0	0	10000
552500821	1	1	20	21213	0	0	0	2101	1	2	0	0	0	10000
552500822	1	1	20	21214	0	0	0	2101	1	2	0	0	0	10000
552501091	1	1	20	21213	0	0	0	3121	1	2	0	0	0	10000
552501092	1	1	20	21214	0	0	0	3121	1	2	0	0	0	10000
552501361	1	1	20	21213	0	0	0	4141	1	2	0	0	0	10000
552501362	1	1	20	21214	0	0	0	4141	1	2	0	0	0	10000
552501631	1	1	20	21213	0	0	0	5161	1	2	0	0	0	10000
552501632	1	1	20	21214	0	0	0	5161	1	2	0	0	0	10000
552500010	1	1	3	710000153	710000153	0	0	0	0	0	0	0	0	10000
552500020	1	1	3	710000154	710000154	0	0	0	0	0	0	0	0	10000
552500030	1	1	3	710000155	710000155	0	0	0	0	0	0	0	0	10000
552500040	1	1	3	710000156	710000156	0	0	0	0	0	0	0	0	10000
552500050	1	1	3	710000157	710000157	0	0	0	0	0	0	0	0	10000
552500060	1	1	3	710000158	710000158	0	0	0	0	0	0	0	0	10000
