熔炼主键（表示熔炼类型，1装备分解，2宝石分解，3道具熔炼，4卡牌分解）	熔炼副键（装备/宝石都是6位的：1位类型<1装备2宝石>+1位颜色+2位分类(部位)+2位等级；道具是8位的，直接用材料道具ID）	副键-方案2	valid	可用状态限制ID	消耗ID（批量分解装备、宝石都无消耗，字段无效；道具熔炼可以配消耗）	获得货币类型1(暂时无用)	获得货币值1(暂时无用)	获得宝石精华类型	获得宝石精华数量	获得道具ID1	获得道具数据1	获得道具ID2	获得道具数据2	获得道具ID3	获得道具数据3	获得道具ID4	获得道具数据4	获得道具ID5	获得道具数据5	获得道具ID6	获得道具数据6	可见状态限制
1	160900	3	1	0	0	0	0	0	0	402500006	5	0	0	0	0	0	0	0	0	0	0	0
1	170900	3	1	0	0	0	0	0	0	402500007	5	0	0	0	0	0	0	0	0	0	0	0
1	180900	3	1	0	0	0	0	0	0	402500008	5	0	0	0	0	0	0	0	0	0	0	0
1	190900	3	1	0	0	0	0	0	0	402500009	5	0	0	0	0	0	0	0	0	0	0	0
1	110000	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120000	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130000	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140000	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150000	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160000	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170000	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180000	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190000	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	110100	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120100	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130100	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140100	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150100	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160100	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170100	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180100	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190100	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	110200	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120200	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130200	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140200	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150200	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160200	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170200	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180200	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190200	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	110300	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120300	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130300	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140300	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150300	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160300	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170300	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180300	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190300	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	110400	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120400	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130400	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140400	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150400	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160400	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170400	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180400	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190400	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	110500	4	1	0	0	0	0	0	0	402510001	10	0	0	0	0	0	0	0	0	0	0	0
1	120500	4	1	0	0	0	0	0	0	402510002	10	0	0	0	0	0	0	0	0	0	0	0
1	130500	4	1	0	0	0	0	0	0	402510003	10	0	0	0	0	0	0	0	0	0	0	0
1	140500	4	1	0	0	0	0	0	0	402510004	10	0	0	0	0	0	0	0	0	0	0	0
1	150500	4	1	0	0	0	0	0	0	402510005	10	0	0	0	0	0	0	0	0	0	0	0
1	160500	4	1	0	0	0	0	0	0	402510006	10	0	0	0	0	0	0	0	0	0	0	0
1	170500	4	1	0	0	0	0	0	0	402510007	10	0	0	0	0	0	0	0	0	0	0	0
1	180500	4	1	0	0	0	0	0	0	402510008	10	0	0	0	0	0	0	0	0	0	0	0
1	190500	4	1	0	0	0	0	0	0	402510009	10	0	0	0	0	0	0	0	0	0	0	0
1	110600	4	1	0	0	0	0	0	0	402510001	10	0	0	0	0	0	0	0	0	0	0	0
1	120600	4	1	0	0	0	0	0	0	402510002	10	0	0	0	0	0	0	0	0	0	0	0
1	130600	4	1	0	0	0	0	0	0	402510003	10	0	0	0	0	0	0	0	0	0	0	0
1	140600	4	1	0	0	0	0	0	0	402510004	10	0	0	0	0	0	0	0	0	0	0	0
1	150600	4	1	0	0	0	0	0	0	402510005	10	0	0	0	0	0	0	0	0	0	0	0
1	160600	4	1	0	0	0	0	0	0	402510006	10	0	0	0	0	0	0	0	0	0	0	0
1	170600	4	1	0	0	0	0	0	0	402510007	10	0	0	0	0	0	0	0	0	0	0	0
1	180600	4	1	0	0	0	0	0	0	402510008	10	0	0	0	0	0	0	0	0	0	0	0
1	190600	4	1	0	0	0	0	0	0	402510009	10	0	0	0	0	0	0	0	0	0	0	0
1	110700	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120700	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130700	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140700	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150700	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160700	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170700	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180700	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190700	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	110800	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120800	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130800	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140800	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150800	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160800	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170800	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180800	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190800	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	110900	4	1	0	0	0	0	0	0	402500001	10	0	0	0	0	0	0	0	0	0	0	0
1	120900	4	1	0	0	0	0	0	0	402500002	10	0	0	0	0	0	0	0	0	0	0	0
1	130900	4	1	0	0	0	0	0	0	402500003	10	0	0	0	0	0	0	0	0	0	0	0
1	140900	4	1	0	0	0	0	0	0	402500004	10	0	0	0	0	0	0	0	0	0	0	0
1	150900	4	1	0	0	0	0	0	0	402500005	10	0	0	0	0	0	0	0	0	0	0	0
1	160900	4	1	0	0	0	0	0	0	402500006	10	0	0	0	0	0	0	0	0	0	0	0
1	170900	4	1	0	0	0	0	0	0	402500007	10	0	0	0	0	0	0	0	0	0	0	0
1	180900	4	1	0	0	0	0	0	0	402500008	10	0	0	0	0	0	0	0	0	0	0	0
1	190900	4	1	0	0	0	0	0	0	402500009	10	0	0	0	0	0	0	0	0	0	0	0
1	121001	1	1	0	0	0	0	0	0	401500101	5	0	0	0	0	0	0	0	0	0	0	0
1	131001	1	1	0	0	0	0	0	0	401500102	10	0	0	0	0	0	0	0	0	0	0	0
1	141001	1	1	0	0	0	0	0	0	401500103	15	0	0	0	0	0	0	0	0	0	0	0
1	151001	1	1	0	0	0	0	0	0	401500104	15	0	0	0	0	0	0	0	0	0	0	0
1	161001	1	1	0	0	0	0	0	0	401500105	20	0	0	0	0	0	0	0	0	0	0	0
1	171001	1	1	0	0	0	0	0	0	401500106	20	0	0	0	0	0	0	0	0	0	0	0
1	181001	1	1	0	0	0	0	0	0	401500107	25	0	0	0	0	0	0	0	0	0	0	0
1	191001	1	1	0	0	0	0	0	0	401500108	25	0	0	0	0	0	0	0	0	0	0	0
1	121001	2	1	0	0	0	0	0	0	401500101	5	0	0	0	0	0	0	0	0	0	0	0
1	131001	2	1	0	0	0	0	0	0	401500102	10	0	0	0	0	0	0	0	0	0	0	0
1	141001	2	1	0	0	0	0	0	0	401500103	15	0	0	0	0	0	0	0	0	0	0	0
1	151001	2	1	0	0	0	0	0	0	401500104	15	0	0	0	0	0	0	0	0	0	0	0
1	161001	2	1	0	0	0	0	0	0	401500105	20	0	0	0	0	0	0	0	0	0	0	0
1	171001	2	1	0	0	0	0	0	0	401500106	20	0	0	0	0	0	0	0	0	0	0	0
1	181001	2	1	0	0	0	0	0	0	401500107	25	0	0	0	0	0	0	0	0	0	0	0
1	191001	2	1	0	0	0	0	0	0	401500108	25	0	0	0	0	0	0	0	0	0	0	0
1	121001	3	1	0	0	0	0	0	0	401500101	5	0	0	0	0	0	0	0	0	0	0	0
1	131001	3	1	0	0	0	0	0	0	401500102	10	0	0	0	0	0	0	0	0	0	0	0
1	141001	3	1	0	0	0	0	0	0	401500103	15	0	0	0	0	0	0	0	0	0	0	0
1	151001	3	1	0	0	0	0	0	0	401500104	15	0	0	0	0	0	0	0	0	0	0	0
1	161001	3	1	0	0	0	0	0	0	401500105	20	0	0	0	0	0	0	0	0	0	0	0
1	171001	3	1	0	0	0	0	0	0	401500106	20	0	0	0	0	0	0	0	0	0	0	0
1	181001	3	1	0	0	0	0	0	0	401500107	25	0	0	0	0	0	0	0	0	0	0	0
1	191001	3	1	0	0	0	0	0	0	401500108	25	0	0	0	0	0	0	0	0	0	0	0
1	121001	4	1	0	0	0	0	0	0	401500101	5	0	0	0	0	0	0	0	0	0	0	0
1	131001	4	1	0	0	0	0	0	0	401500102	10	0	0	0	0	0	0	0	0	0	0	0
1	141001	4	1	0	0	0	0	0	0	401500103	15	0	0	0	0	0	0	0	0	0	0	0
1	151001	4	1	0	0	0	0	0	0	401500104	15	0	0	0	0	0	0	0	0	0	0	0
1	161001	4	1	0	0	0	0	0	0	401500105	20	0	0	0	0	0	0	0	0	0	0	0
1	171001	4	1	0	0	0	0	0	0	401500106	20	0	0	0	0	0	0	0	0	0	0	0
1	181001	4	1	0	0	0	0	0	0	401500107	25	0	0	0	0	0	0	0	0	0	0	0
1	191001	4	1	0	0	0	0	0	0	401500108	25	0	0	0	0	0	0	0	0	0	0	0
1	121002	1	1	0	0	0	0	0	0	401500201	5	0	0	0	0	0	0	0	0	0	0	0
1	131002	1	1	0	0	0	0	0	0	401500202	10	0	0	0	0	0	0	0	0	0	0	0
1	141002	1	1	0	0	0	0	0	0	401500203	15	0	0	0	0	0	0	0	0	0	0	0
1	151002	1	1	0	0	0	0	0	0	401500204	15	0	0	0	0	0	0	0	0	0	0	0
1	161002	1	1	0	0	0	0	0	0	401500205	20	0	0	0	0	0	0	0	0	0	0	0
1	171002	1	1	0	0	0	0	0	0	401500206	20	0	0	0	0	0	0	0	0	0	0	0
1	181002	1	1	0	0	0	0	0	0	401500207	25	0	0	0	0	0	0	0	0	0	0	0
1	191002	1	1	0	0	0	0	0	0	401500208	25	0	0	0	0	0	0	0	0	0	0	0
1	121002	2	1	0	0	0	0	0	0	401500201	5	0	0	0	0	0	0	0	0	0	0	0
1	131002	2	1	0	0	0	0	0	0	401500202	10	0	0	0	0	0	0	0	0	0	0	0
1	141002	2	1	0	0	0	0	0	0	401500203	15	0	0	0	0	0	0	0	0	0	0	0
1	151002	2	1	0	0	0	0	0	0	401500204	15	0	0	0	0	0	0	0	0	0	0	0
1	161002	2	1	0	0	0	0	0	0	401500205	20	0	0	0	0	0	0	0	0	0	0	0
1	171002	2	1	0	0	0	0	0	0	401500206	20	0	0	0	0	0	0	0	0	0	0	0
1	181002	2	1	0	0	0	0	0	0	401500207	25	0	0	0	0	0	0	0	0	0	0	0
1	191002	2	1	0	0	0	0	0	0	401500208	25	0	0	0	0	0	0	0	0	0	0	0
1	121002	3	1	0	0	0	0	0	0	401500201	5	0	0	0	0	0	0	0	0	0	0	0
1	131002	3	1	0	0	0	0	0	0	401500202	10	0	0	0	0	0	0	0	0	0	0	0
1	141002	3	1	0	0	0	0	0	0	401500203	15	0	0	0	0	0	0	0	0	0	0	0
1	151002	3	1	0	0	0	0	0	0	401500204	15	0	0	0	0	0	0	0	0	0	0	0
1	161002	3	1	0	0	0	0	0	0	401500205	20	0	0	0	0	0	0	0	0	0	0	0
1	171002	3	1	0	0	0	0	0	0	401500206	20	0	0	0	0	0	0	0	0	0	0	0
1	181002	3	1	0	0	0	0	0	0	401500207	25	0	0	0	0	0	0	0	0	0	0	0
1	191002	3	1	0	0	0	0	0	0	401500208	25	0	0	0	0	0	0	0	0	0	0	0
1	121002	4	1	0	0	0	0	0	0	401500201	5	0	0	0	0	0	0	0	0	0	0	0
1	131002	4	1	0	0	0	0	0	0	401500202	10	0	0	0	0	0	0	0	0	0	0	0
1	141002	4	1	0	0	0	0	0	0	401500203	15	0	0	0	0	0	0	0	0	0	0	0
1	151002	4	1	0	0	0	0	0	0	401500204	15	0	0	0	0	0	0	0	0	0	0	0
1	161002	4	1	0	0	0	0	0	0	401500205	20	0	0	0	0	0	0	0	0	0	0	0
1	171002	4	1	0	0	0	0	0	0	401500206	20	0	0	0	0	0	0	0	0	0	0	0
1	181002	4	1	0	0	0	0	0	0	401500207	25	0	0	0	0	0	0	0	0	0	0	0
1	191002	4	1	0	0	0	0	0	0	401500208	25	0	0	0	0	0	0	0	0	0	0	0
1	111101	1	1	0	0	0	0	0	0	402200001	5	0	0	0	0	0	0	0	0	0	0	0
1	121101	1	1	0	0	0	0	0	0	402200001	10	0	0	0	0	0	0	0	0	0	0	0
1	131101	1	1	0	0	0	0	0	0	402200001	15	0	0	0	0	0	0	0	0	0	0	0
1	141101	1	1	0	0	0	0	0	0	402200001	40	0	0	0	0	0	0	0	0	0	0	0
1	151101	1	1	0	0	0	0	0	0	402200002	30	0	0	0	0	0	0	0	0	0	0	0
1	161101	1	1	0	0	0	0	0	0	402200002	60	0	0	0	0	0	0	0	0	0	0	0
1	171101	1	1	0	0	0	0	0	0	402200002	90	0	0	0	0	0	0	0	0	0	0	0
1	120003	1	1	0	0	0	0	0	0	400700100	4	0	0	0	0	0	0	0	0	0	0	0
1	120103	1	1	0	0	0	0	0	0	400700101	4	0	0	0	0	0	0	0	0	0	0	0
1	120203	1	1	0	0	0	0	0	0	400700102	4	0	0	0	0	0	0	0	0	0	0	0
1	120303	1	1	0	0	0	0	0	0	400700103	4	0	0	0	0	0	0	0	0	0	0	0
1	120403	1	1	0	0	0	0	0	0	400700104	4	0	0	0	0	0	0	0	0	0	0	0
1	120503	1	1	0	0	0	0	0	0	400700105	4	0	0	0	0	0	0	0	0	0	0	0
1	120603	1	1	0	0	0	0	0	0	400700106	4	0	0	0	0	0	0	0	0	0	0	0
1	120703	1	1	0	0	0	0	0	0	400700107	4	0	0	0	0	0	0	0	0	0	0	0
1	120803	1	1	0	0	0	0	0	0	400700108	4	0	0	0	0	0	0	0	0	0	0	0
1	120903	1	1	0	0	0	0	0	0	400700109	4	0	0	0	0	0	0	0	0	0	0	0
1	120003	2	1	0	0	0	0	0	0	400700100	4	0	0	0	0	0	0	0	0	0	0	0
1	120103	2	1	0	0	0	0	0	0	400700101	4	0	0	0	0	0	0	0	0	0	0	0
1	120203	2	1	0	0	0	0	0	0	400700102	4	0	0	0	0	0	0	0	0	0	0	0
1	120303	2	1	0	0	0	0	0	0	400700103	4	0	0	0	0	0	0	0	0	0	0	0
1	120403	2	1	0	0	0	0	0	0	400700104	4	0	0	0	0	0	0	0	0	0	0	0
1	120503	2	1	0	0	0	0	0	0	400700105	4	0	0	0	0	0	0	0	0	0	0	0
1	120603	2	1	0	0	0	0	0	0	400700106	4	0	0	0	0	0	0	0	0	0	0	0
1	120703	2	1	0	0	0	0	0	0	400700107	4	0	0	0	0	0	0	0	0	0	0	0
1	120803	2	1	0	0	0	0	0	0	400700108	4	0	0	0	0	0	0	0	0	0	0	0
1	120903	2	1	0	0	0	0	0	0	400700109	4	0	0	0	0	0	0	0	0	0	0	0
1	120003	3	1	0	0	0	0	0	0	400700100	4	0	0	0	0	0	0	0	0	0	0	0
1	120103	3	1	0	0	0	0	0	0	400700101	4	0	0	0	0	0	0	0	0	0	0	0
1	120203	3	1	0	0	0	0	0	0	400700102	4	0	0	0	0	0	0	0	0	0	0	0
1	120303	3	1	0	0	0	0	0	0	400700103	4	0	0	0	0	0	0	0	0	0	0	0
1	120403	3	1	0	0	0	0	0	0	400700104	4	0	0	0	0	0	0	0	0	0	0	0
1	120503	3	1	0	0	0	0	0	0	400700105	4	0	0	0	0	0	0	0	0	0	0	0
1	120603	3	1	0	0	0	0	0	0	400700106	4	0	0	0	0	0	0	0	0	0	0	0
1	120703	3	1	0	0	0	0	0	0	400700107	4	0	0	0	0	0	0	0	0	0	0	0
1	120803	3	1	0	0	0	0	0	0	400700108	4	0	0	0	0	0	0	0	0	0	0	0
1	120903	3	1	0	0	0	0	0	0	400700109	4	0	0	0	0	0	0	0	0	0	0	0
1	120003	4	1	0	0	0	0	0	0	400700100	4	0	0	0	0	0	0	0	0	0	0	0
1	120103	4	1	0	0	0	0	0	0	400700101	4	0	0	0	0	0	0	0	0	0	0	0
1	120203	4	1	0	0	0	0	0	0	400700102	4	0	0	0	0	0	0	0	0	0	0	0
1	120303	4	1	0	0	0	0	0	0	400700103	4	0	0	0	0	0	0	0	0	0	0	0
1	120403	4	1	0	0	0	0	0	0	400700104	4	0	0	0	0	0	0	0	0	0	0	0
1	120503	4	1	0	0	0	0	0	0	400700105	4	0	0	0	0	0	0	0	0	0	0	0
1	120603	4	1	0	0	0	0	0	0	400700106	4	0	0	0	0	0	0	0	0	0	0	0
1	120703	4	1	0	0	0	0	0	0	400700107	4	0	0	0	0	0	0	0	0	0	0	0
1	120803	4	1	0	0	0	0	0	0	400700108	4	0	0	0	0	0	0	0	0	0	0	0
1	120903	4	1	0	0	0	0	0	0	400700109	4	0	0	0	0	0	0	0	0	0	0	0
1	120003	5	1	0	0	0	0	0	0	400700100	4	0	0	0	0	0	0	0	0	0	0	0
1	120103	5	1	0	0	0	0	0	0	400700101	4	0	0	0	0	0	0	0	0	0	0	0
1	120203	5	1	0	0	0	0	0	0	400700102	4	0	0	0	0	0	0	0	0	0	0	0
1	120303	5	1	0	0	0	0	0	0	400700103	4	0	0	0	0	0	0	0	0	0	0	0
1	120403	5	1	0	0	0	0	0	0	400700104	4	0	0	0	0	0	0	0	0	0	0	0
1	120503	5	1	0	0	0	0	0	0	400700105	4	0	0	0	0	0	0	0	0	0	0	0
1	120603	5	1	0	0	0	0	0	0	400700106	4	0	0	0	0	0	0	0	0	0	0	0
1	120703	5	1	0	0	0	0	0	0	400700107	4	0	0	0	0	0	0	0	0	0	0	0
1	120803	5	1	0	0	0	0	0	0	400700108	4	0	0	0	0	0	0	0	0	0	0	0
1	120903	5	1	0	0	0	0	0	0	400700109	4	0	0	0	0	0	0	0	0	0	0	0
1	120003	6	1	0	0	0	0	0	0	400700100	4	0	0	0	0	0	0	0	0	0	0	0
1	120103	6	1	0	0	0	0	0	0	400700101	4	0	0	0	0	0	0	0	0	0	0	0
1	120203	6	1	0	0	0	0	0	0	400700102	4	0	0	0	0	0	0	0	0	0	0	0
1	120303	6	1	0	0	0	0	0	0	400700103	4	0	0	0	0	0	0	0	0	0	0	0
1	120403	6	1	0	0	0	0	0	0	400700104	4	0	0	0	0	0	0	0	0	0	0	0
1	120503	6	1	0	0	0	0	0	0	400700105	4	0	0	0	0	0	0	0	0	0	0	0
1	120603	6	1	0	0	0	0	0	0	400700106	4	0	0	0	0	0	0	0	0	0	0	0
1	120703	6	1	0	0	0	0	0	0	400700107	4	0	0	0	0	0	0	0	0	0	0	0
1	120803	6	1	0	0	0	0	0	0	400700108	4	0	0	0	0	0	0	0	0	0	0	0
1	120903	6	1	0	0	0	0	0	0	400700109	4	0	0	0	0	0	0	0	0	0	0	0
1	130003	1	1	0	0	0	0	0	0	400700100	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130103	1	1	0	0	0	0	0	0	400700101	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130203	1	1	0	0	0	0	0	0	400700102	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130303	1	1	0	0	0	0	0	0	400700103	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130403	1	1	0	0	0	0	0	0	400700104	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130503	1	1	0	0	0	0	0	0	400700105	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130603	1	1	0	0	0	0	0	0	400700106	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130703	1	1	0	0	0	0	0	0	400700107	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130803	1	1	0	0	0	0	0	0	400700108	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130903	1	1	0	0	0	0	0	0	400700109	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130003	2	1	0	0	0	0	0	0	400700100	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130103	2	1	0	0	0	0	0	0	400700101	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130203	2	1	0	0	0	0	0	0	400700102	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130303	2	1	0	0	0	0	0	0	400700103	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130403	2	1	0	0	0	0	0	0	400700104	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130503	2	1	0	0	0	0	0	0	400700105	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130603	2	1	0	0	0	0	0	0	400700106	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130703	2	1	0	0	0	0	0	0	400700107	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130803	2	1	0	0	0	0	0	0	400700108	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130903	2	1	0	0	0	0	0	0	400700109	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130003	3	1	0	0	0	0	0	0	400700100	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130103	3	1	0	0	0	0	0	0	400700101	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130203	3	1	0	0	0	0	0	0	400700102	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130303	3	1	0	0	0	0	0	0	400700103	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130403	3	1	0	0	0	0	0	0	400700104	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130503	3	1	0	0	0	0	0	0	400700105	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130603	3	1	0	0	0	0	0	0	400700106	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130703	3	1	0	0	0	0	0	0	400700107	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130803	3	1	0	0	0	0	0	0	400700108	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130903	3	1	0	0	0	0	0	0	400700109	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130003	4	1	0	0	0	0	0	0	400700100	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130103	4	1	0	0	0	0	0	0	400700101	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130203	4	1	0	0	0	0	0	0	400700102	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130303	4	1	0	0	0	0	0	0	400700103	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130403	4	1	0	0	0	0	0	0	400700104	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130503	4	1	0	0	0	0	0	0	400700105	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130603	4	1	0	0	0	0	0	0	400700106	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130703	4	1	0	0	0	0	0	0	400700107	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130803	4	1	0	0	0	0	0	0	400700108	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130903	4	1	0	0	0	0	0	0	400700109	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130003	5	1	0	0	0	0	0	0	400700100	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130103	5	1	0	0	0	0	0	0	400700101	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130203	5	1	0	0	0	0	0	0	400700102	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130303	5	1	0	0	0	0	0	0	400700103	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130403	5	1	0	0	0	0	0	0	400700104	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130503	5	1	0	0	0	0	0	0	400700105	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130603	5	1	0	0	0	0	0	0	400700106	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130703	5	1	0	0	0	0	0	0	400700107	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130803	5	1	0	0	0	0	0	0	400700108	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130903	5	1	0	0	0	0	0	0	400700109	10	400800100	6	0	0	0	0	0	0	0	0	0
1	130003	6	1	0	0	0	0	0	0	400700100	10	400800100	6	0	0	0	0	0	0	0	0	0
