注魂主ID	副ID，1注魂，2成神	valid	需要品质	状态限制（char_state_limit）	新装备ID	合成消耗ID	解封描述	模型路径	模型名字	模型路径	模型名字	视角距离（模型缩放的倒数）	解封脚本	虚拟魂装TIPS_ID	外观描述	外观数组1	外观数组2	外观数组3	外观数组4	外观数组5	已合成的检测成就
22101140	2	1	7	0	22102140	59642	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101140	2	1	7	0	32102140	59643	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101140	2	1	7	0	42102140	59644	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101140	2	1	7	0	52102140	59645	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101140	2	1	7	0	62102140	59646	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101140	2	1	7	0	72102140	59647	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101140	2	1	7	0	82102140	59648	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101140	2	1	7	0	92102140	59649	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101150	2	1	7	0	2102150	59650	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101150	2	1	7	0	12102150	59651	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22101150	2	1	7	0	22102150	59652	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101150	2	1	7	0	32102150	59653	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101150	2	1	7	0	42102150	59654	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101150	2	1	7	0	52102150	59655	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101150	2	1	7	0	62102150	59656	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101150	2	1	7	0	72102150	59657	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101150	2	1	7	0	82102150	59658	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101150	2	1	7	0	92102150	59659	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101160	2	1	7	0	2102160	59660	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101160	2	1	7	0	12102160	59661	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22101160	2	1	7	0	22102160	59662	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101160	2	1	7	0	32102160	59663	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101160	2	1	7	0	42102160	59664	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101160	2	1	7	0	52102160	59665	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101160	2	1	7	0	62102160	59666	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101160	2	1	7	0	72102160	59667	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101160	2	1	7	0	82102160	59668	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101160	2	1	7	0	92102160	59669	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101170	2	1	7	0	2102170	59670	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101170	2	1	7	0	12102170	59671	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22101170	2	1	7	0	22102170	59672	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101170	2	1	7	0	32102170	59673	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101170	2	1	7	0	42102170	59674	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101170	2	1	7	0	52102170	59675	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101170	2	1	7	0	62102170	59676	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101170	2	1	7	0	72102170	59677	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101170	2	1	7	0	82102170	59678	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101170	2	1	7	0	92102170	59679	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101180	2	1	7	0	2102180	59680	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101180	2	1	7	0	12102180	59681	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22101180	2	1	7	0	22102180	59682	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101180	2	1	7	0	32102180	59683	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101180	2	1	7	0	42102180	59684	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101180	2	1	7	0	52102180	59685	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101180	2	1	7	0	62102180	59686	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101180	2	1	7	0	72102180	59687	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101180	2	1	7	0	82102180	59688	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101180	2	1	7	0	92102180	59689	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101190	2	1	7	0	2102190	59690	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101190	2	1	7	0	12102190	59691	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22101190	2	1	7	0	22102190	59692	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101190	2	1	7	0	32102190	59693	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101190	2	1	7	0	42102190	59694	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101190	2	1	7	0	52102190	59695	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101190	2	1	7	0	62102190	59696	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101190	2	1	7	0	72102190	59697	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101190	2	1	7	0	82102190	59698	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101190	2	1	7	0	92102190	59699	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2102120	2	1	7	53001001	2102130	59790	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12102120	2	1	7	53011001	12102130	59791	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22102120	2	1	7	53021001	22102130	59792	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32102120	2	1	7	53031001	32102130	59793	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42102120	2	1	7	53041001	42102130	59794	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52102120	2	1	7	53051001	52102130	59795	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62102120	2	1	7	53061001	62102130	59796	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72102120	2	1	7	53071001	72102130	59797	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82102120	2	1	7	53081001	82102130	59798	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92102120	2	1	7	53091001	92102130	59799	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2102130	2	1	7	54001001	2102140	59700	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12102130	2	1	7	54011001	12102140	59701	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22102130	2	1	7	54021001	22102140	59702	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32102130	2	1	7	54031001	32102140	59703	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42102130	2	1	7	54041001	42102140	59704	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52102130	2	1	7	54051001	52102140	59705	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62102130	2	1	7	54061001	62102140	59706	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72102130	2	1	7	54071001	72102140	59707	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82102130	2	1	7	54081001	82102140	59708	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92102130	2	1	7	54091001	92102140	59709	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2102140	2	1	7	55001001	2102150	59710	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12102140	2	1	7	55011001	12102150	59711	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22102140	2	1	7	55021001	22102150	59712	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32102140	2	1	7	55031001	32102150	59713	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42102140	2	1	7	55041001	42102150	59714	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52102140	2	1	7	55051001	52102150	59715	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62102140	2	1	7	55061001	62102150	59716	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72102140	2	1	7	55071001	72102150	59717	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82102140	2	1	7	55081001	82102150	59718	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92102140	2	1	7	55091001	92102150	59719	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2102150	2	1	7	56001001	2102160	59720	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12102150	2	1	7	56011001	12102160	59721	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22102150	2	1	7	56021001	22102160	59722	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32102150	2	1	7	56031001	32102160	59723	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42102150	2	1	7	56041001	42102160	59724	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52102150	2	1	7	56051001	52102160	59725	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62102150	2	1	7	56061001	62102160	59726	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72102150	2	1	7	56071001	72102160	59727	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82102150	2	1	7	56081001	82102160	59728	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92102150	2	1	7	56091001	92102160	59729	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2102160	2	1	7	57001001	2102170	59730	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12102160	2	1	7	57011001	12102170	59731	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22102160	2	1	7	57021001	22102170	59732	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32102160	2	1	7	57031001	32102170	59733	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42102160	2	1	7	57041001	42102170	59734	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52102160	2	1	7	57051001	52102170	59735	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62102160	2	1	7	57061001	62102170	59736	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72102160	2	1	7	57071001	72102170	59737	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82102160	2	1	7	57081001	82102170	59738	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92102160	2	1	7	57091001	92102170	59739	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2102170	2	1	6	58001001	2102180	59740	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12102170	2	1	6	58011001	12102180	59741	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22102170	2	1	6	58021001	22102180	59742	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32102170	2	1	6	58031001	32102180	59743	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42102170	2	1	6	58041001	42102180	59744	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52102170	2	1	6	58051001	52102180	59745	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62102170	2	1	6	58061001	62102180	59746	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72102170	2	1	6	58071001	72102180	59747	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82102170	2	1	6	58081001	82102180	59748	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92102170	2	1	6	58091001	92102180	59749	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2102180	2	1	6	59001001	2102190	59750	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12102180	2	1	6	59011001	12102190	59751	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22102180	2	1	6	59021001	22102190	59752	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32102180	2	1	6	59031001	32102190	59753	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42102180	2	1	6	59041001	42102190	59754	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52102180	2	1	6	59051001	52102190	59755	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62102180	2	1	6	59061001	62102190	59756	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72102180	2	1	6	59071001	72102190	59757	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82102180	2	1	6	59081001	82102190	59758	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92102180	2	1	6	59091001	92102190	59759	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3101120	2	1	7	0	3102120	59620	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101120	2	1	7	0	13102120	59621	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101120	2	1	7	0	23102120	59622	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101120	2	1	7	0	33102120	59623	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101120	2	1	7	0	43102120	59624	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101120	2	1	7	0	53102120	59625	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101120	2	1	7	0	63102120	59626	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101120	2	1	7	0	73102120	59627	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101120	2	1	7	0	83102120	59628	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101120	2	1	7	0	93102120	59629	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3101130	2	1	7	0	3102130	59630	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101130	2	1	7	0	13102130	59631	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101130	2	1	7	0	23102130	59632	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101130	2	1	7	0	33102130	59633	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101130	2	1	7	0	43102130	59634	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101130	2	1	7	0	53102130	59635	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101130	2	1	7	0	63102130	59636	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101130	2	1	7	0	73102130	59637	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101130	2	1	7	0	83102130	59638	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101130	2	1	7	0	93102130	59639	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3101140	2	1	7	0	3102140	59640	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101140	2	1	7	0	13102140	59641	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101140	2	1	7	0	23102140	59642	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101140	2	1	7	0	33102140	59643	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101140	2	1	7	0	43102140	59644	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101140	2	1	7	0	53102140	59645	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101140	2	1	7	0	63102140	59646	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101140	2	1	7	0	73102140	59647	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101140	2	1	7	0	83102140	59648	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101140	2	1	7	0	93102140	59649	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3101150	2	1	7	0	3102150	59650	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101150	2	1	7	0	13102150	59651	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101150	2	1	7	0	23102150	59652	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101150	2	1	7	0	33102150	59653	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101150	2	1	7	0	43102150	59654	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101150	2	1	7	0	53102150	59655	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101150	2	1	7	0	63102150	59656	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101150	2	1	7	0	73102150	59657	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101150	2	1	7	0	83102150	59658	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101150	2	1	7	0	93102150	59659	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3101160	2	1	7	0	3102160	59660	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101160	2	1	7	0	13102160	59661	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101160	2	1	7	0	23102160	59662	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101160	2	1	7	0	33102160	59663	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101160	2	1	7	0	43102160	59664	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101160	2	1	7	0	53102160	59665	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101160	2	1	7	0	63102160	59666	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101160	2	1	7	0	73102160	59667	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101160	2	1	7	0	83102160	59668	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101160	2	1	7	0	93102160	59669	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3101170	2	1	7	0	3102170	59670	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101170	2	1	7	0	13102170	59671	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101170	2	1	7	0	23102170	59672	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101170	2	1	7	0	33102170	59673	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101170	2	1	7	0	43102170	59674	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101170	2	1	7	0	53102170	59675	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101170	2	1	7	0	63102170	59676	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101170	2	1	7	0	73102170	59677	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101170	2	1	7	0	83102170	59678	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101170	2	1	7	0	93102170	59679	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
