精炼规则ID	精炼星级	有效字段	精炼条件限制	精炼消耗ID	分解材料副ID（1位类型<1装备2宝石>+1位颜色+2位分类(部位)+1位等级；道具是8位的）	精炼成功率·真	精炼成功率·假	付费精炼价格	精炼等级强化上限	突破该星级需要的强化等级	神装升阶时计算继承用的积分
1195	4	1	0	51195	190500	10000	10000	10000	100	0	12000
1195	5	1	0	51195	190500	10000	10000	10000	100	0	18000
1195	6	1	0	51195	190500	10000	10000	10000	100	0	24000
1195	7	1	0	51195	190500	10000	10000	10000	100	0	36500
1195	8	1	0	51195	190500	10000	10000	10000	100	0	49000
1195	9	1	0	51195	190500	10000	10000	10000	100	0	74000
1195	10	1	-1	-1	190500	0	0	10000	100	0	99000
1116	0	1	-1	-1	110600	0	0	10000	100	0	0
1126	0	1	0	51126	120600	10000	10000	10000	100	0	0
1136	0	1	0	51136	130600	10000	10000	10000	100	0	0
1136	1	1	0	51136	130600	10000	10000	10000	100	0	105
1136	2	1	0	51136	130600	10000	10000	10000	100	0	210
1136	3	1	0	51136	130600	10000	10000	10000	100	0	420
1136	4	1	0	51136	130600	10000	10000	10000	100	0	630
1136	5	1	0	51136	130600	10000	10000	10000	100	0	945
1136	6	1	-1	-1	130600	0	0	10000	100	0	1260
1146	0	1	0	51146	140600	10000	10000	10000	100	0	0
1146	1	1	0	51146	140600	10000	10000	10000	100	0	200
1146	2	1	0	51146	140600	10000	10000	10000	100	0	400
1146	3	1	0	51146	140600	10000	10000	10000	100	0	800
1146	4	1	0	51146	140600	10000	10000	10000	100	0	1200
1146	5	1	0	51146	140600	10000	10000	10000	100	0	1800
1146	6	1	0	51146	140600	10000	10000	10000	100	0	2400
1146	7	1	0	51146	140600	10000	10000	10000	100	0	3400
1146	8	1	0	51146	140600	10000	10000	10000	100	0	4400
1146	9	1	0	51146	140600	10000	10000	10000	100	0	6400
1146	10	1	-1	-1	140600	0	0	10000	100	0	8400
1156	0	1	0	51156	150600	10000	10000	10000	100	0	0
1156	1	1	0	51156	150600	10000	10000	10000	100	0	400
1156	2	1	0	51156	150600	10000	10000	10000	100	0	800
1156	3	1	0	51156	150600	10000	10000	10000	100	0	1600
1156	4	1	0	51156	150600	10000	10000	10000	100	0	2400
1156	5	1	0	51156	150600	10000	10000	10000	100	0	3600
1156	6	1	0	51156	150600	10000	10000	10000	100	0	4800
1156	7	1	0	51156	150600	10000	10000	10000	100	0	6720
1156	8	1	0	51156	150600	10000	10000	10000	100	0	8640
1156	9	1	0	51156	150600	10000	10000	10000	100	0	12480
1156	10	1	-1	-1	150600	0	0	10000	100	0	16320
1166	0	1	0	51166	160600	10000	10000	10000	100	0	0
1166	1	1	0	51166	160600	10000	10000	10000	100	0	600
1166	2	1	0	51166	160600	10000	10000	10000	100	0	1200
1166	3	1	0	51166	160600	10000	10000	10000	100	0	2400
1166	4	1	0	51166	160600	10000	10000	10000	100	0	3600
1166	5	1	0	51166	160600	10000	10000	10000	100	0	5400
1166	6	1	0	51166	160600	10000	10000	10000	100	0	7200
1166	7	1	0	51166	160600	10000	10000	10000	100	0	10400
1166	8	1	0	51166	160600	10000	10000	10000	100	0	13600
1166	9	1	0	51166	160600	10000	10000	10000	100	0	20000
1166	10	1	-1	-1	160600	0	0	10000	100	0	26400
1176	0	1	0	51176	170600	10000	10000	10000	100	0	0
1176	1	1	0	51176	170600	10000	10000	10000	100	0	975
1176	2	1	0	51176	170600	10000	10000	10000	100	0	1950
1176	3	1	0	51176	170600	10000	10000	10000	100	0	3900
1176	4	1	0	51176	170600	10000	10000	10000	100	0	5850
1176	5	1	0	51176	170600	10000	10000	10000	100	0	8775
1176	6	1	0	51176	170600	10000	10000	10000	100	0	11700
1176	7	1	0	51176	170600	10000	10000	10000	100	0	17400
1176	8	1	0	51176	170600	10000	10000	10000	100	0	23100
1176	9	1	0	51176	170600	10000	10000	10000	100	0	34500
1176	10	1	-1	-1	170600	0	0	10000	100	0	45900
1186	0	1	0	51186	180600	10000	10000	10000	100	0	0
1186	1	1	0	51186	180600	10000	10000	10000	100	0	1400
1186	2	1	0	51186	180600	10000	10000	10000	100	0	2800
1186	3	1	0	51186	180600	10000	10000	10000	100	0	5600
1186	4	1	0	51186	180600	10000	10000	10000	100	0	8400
1186	5	1	0	51186	180600	10000	10000	10000	100	0	12600
1186	6	1	0	51186	180600	10000	10000	10000	100	0	16800
1186	7	1	0	51186	180600	10000	10000	10000	100	0	25600
1186	8	1	0	51186	180600	10000	10000	10000	100	0	34400
1186	9	1	0	51186	180600	10000	10000	10000	100	0	52000
1186	10	1	-1	-1	180600	0	0	10000	100	0	69600
1196	0	1	0	51196	190600	10000	10000	10000	100	0	0
1196	1	1	0	51196	190600	10000	10000	10000	100	0	2000
1196	2	1	0	51196	190600	10000	10000	10000	100	0	4000
1196	3	1	0	51196	190600	10000	10000	10000	100	0	8000
1196	4	1	0	51196	190600	10000	10000	10000	100	0	12000
1196	5	1	0	51196	190600	10000	10000	10000	100	0	18000
1196	6	1	0	51196	190600	10000	10000	10000	100	0	24000
1196	7	1	0	51196	190600	10000	10000	10000	100	0	36500
1196	8	1	0	51196	190600	10000	10000	10000	100	0	49000
1196	9	1	0	51196	190600	10000	10000	10000	100	0	74000
1196	10	1	-1	-1	190600	0	0	10000	100	0	99000
1117	0	1	-1	-1	110700	0	0	10000	100	0	0
1127	0	1	0	51127	120700	10000	10000	10000	100	0	0
1137	0	1	0	51137	130700	10000	10000	10000	100	0	0
1137	1	1	0	51137	130700	10000	10000	10000	100	0	105
1137	2	1	0	51137	130700	10000	10000	10000	100	0	210
1137	3	1	0	51137	130700	10000	10000	10000	100	0	420
1137	4	1	0	51137	130700	10000	10000	10000	100	0	630
1137	5	1	0	51137	130700	10000	10000	10000	100	0	945
1137	6	1	-1	-1	130700	0	0	10000	100	0	1260
1147	0	1	0	51147	140700	10000	10000	10000	100	0	0
1147	1	1	0	51147	140700	10000	10000	10000	100	0	200
1147	2	1	0	51147	140700	10000	10000	10000	100	0	400
1147	3	1	0	51147	140700	10000	10000	10000	100	0	800
1147	4	1	0	51147	140700	10000	10000	10000	100	0	1200
1147	5	1	0	51147	140700	10000	10000	10000	100	0	1800
1147	6	1	0	51147	140700	10000	10000	10000	100	0	2400
1147	7	1	0	51147	140700	10000	10000	10000	100	0	3400
1147	8	1	0	51147	140700	10000	10000	10000	100	0	4400
1147	9	1	0	51147	140700	10000	10000	10000	100	0	6400
1147	10	1	-1	-1	140700	0	0	10000	100	0	8400
1157	0	1	0	51157	150700	10000	10000	10000	100	0	0
1157	1	1	0	51157	150700	10000	10000	10000	100	0	400
1157	2	1	0	51157	150700	10000	10000	10000	100	0	800
1157	3	1	0	51157	150700	10000	10000	10000	100	0	1600
1157	4	1	0	51157	150700	10000	10000	10000	100	0	2400
1157	5	1	0	51157	150700	10000	10000	10000	100	0	3600
1157	6	1	0	51157	150700	10000	10000	10000	100	0	4800
1157	7	1	0	51157	150700	10000	10000	10000	100	0	6720
1157	8	1	0	51157	150700	10000	10000	10000	100	0	8640
1157	9	1	0	51157	150700	10000	10000	10000	100	0	12480
1157	10	1	-1	-1	150700	0	0	10000	100	0	16320
1167	0	1	0	51167	160700	10000	10000	10000	100	0	0
1167	1	1	0	51167	160700	10000	10000	10000	100	0	600
1167	2	1	0	51167	160700	10000	10000	10000	100	0	1200
1167	3	1	0	51167	160700	10000	10000	10000	100	0	2400
1167	4	1	0	51167	160700	10000	10000	10000	100	0	3600
1167	5	1	0	51167	160700	10000	10000	10000	100	0	5400
1167	6	1	0	51167	160700	10000	10000	10000	100	0	7200
1167	7	1	0	51167	160700	10000	10000	10000	100	0	10400
1167	8	1	0	51167	160700	10000	10000	10000	100	0	13600
1167	9	1	0	51167	160700	10000	10000	10000	100	0	20000
1167	10	1	-1	-1	160700	0	0	10000	100	0	26400
1177	0	1	0	51177	170700	10000	10000	10000	100	0	0
1177	1	1	0	51177	170700	10000	10000	10000	100	0	975
1177	2	1	0	51177	170700	10000	10000	10000	100	0	1950
1177	3	1	0	51177	170700	10000	10000	10000	100	0	3900
1177	4	1	0	51177	170700	10000	10000	10000	100	0	5850
1177	5	1	0	51177	170700	10000	10000	10000	100	0	8775
1177	6	1	0	51177	170700	10000	10000	10000	100	0	11700
1177	7	1	0	51177	170700	10000	10000	10000	100	0	17400
1177	8	1	0	51177	170700	10000	10000	10000	100	0	23100
1177	9	1	0	51177	170700	10000	10000	10000	100	0	34500
1177	10	1	-1	-1	170700	0	0	10000	100	0	45900
1187	0	1	0	51187	180700	10000	10000	10000	100	0	0
1187	1	1	0	51187	180700	10000	10000	10000	100	0	1400
1187	2	1	0	51187	180700	10000	10000	10000	100	0	2800
1187	3	1	0	51187	180700	10000	10000	10000	100	0	5600
1187	4	1	0	51187	180700	10000	10000	10000	100	0	8400
1187	5	1	0	51187	180700	10000	10000	10000	100	0	12600
1187	6	1	0	51187	180700	10000	10000	10000	100	0	16800
1187	7	1	0	51187	180700	10000	10000	10000	100	0	25600
1187	8	1	0	51187	180700	10000	10000	10000	100	0	34400
1187	9	1	0	51187	180700	10000	10000	10000	100	0	52000
1187	10	1	-1	-1	180700	0	0	10000	100	0	69600
1197	0	1	0	51197	190700	10000	10000	10000	100	0	0
1197	1	1	0	51197	190700	10000	10000	10000	100	0	2000
1197	2	1	0	51197	190700	10000	10000	10000	100	0	4000
1197	3	1	0	51197	190700	10000	10000	10000	100	0	8000
1197	4	1	0	51197	190700	10000	10000	10000	100	0	12000
1197	5	1	0	51197	190700	10000	10000	10000	100	0	18000
1197	6	1	0	51197	190700	10000	10000	10000	100	0	24000
1197	7	1	0	51197	190700	10000	10000	10000	100	0	36500
1197	8	1	0	51197	190700	10000	10000	10000	100	0	49000
1197	9	1	0	51197	190700	10000	10000	10000	100	0	74000
1197	10	1	-1	-1	190700	0	0	10000	100	0	99000
1118	0	1	-1	-1	110800	0	0	10000	100	0	0
1128	0	1	0	51128	120800	10000	10000	10000	100	0	0
1138	0	1	0	51138	130800	10000	10000	10000	100	0	0
1138	1	1	0	51138	130800	10000	10000	10000	100	0	105
1138	2	1	0	51138	130800	10000	10000	10000	100	0	210
1138	3	1	0	51138	130800	10000	10000	10000	100	0	420
1138	4	1	0	51138	130800	10000	10000	10000	100	0	630
1138	5	1	0	51138	130800	10000	10000	10000	100	0	945
1138	6	1	-1	-1	130800	0	0	10000	100	0	1260
1148	0	1	0	51148	140800	10000	10000	10000	100	0	0
1148	1	1	0	51148	140800	10000	10000	10000	100	0	200
1148	2	1	0	51148	140800	10000	10000	10000	100	0	400
1148	3	1	0	51148	140800	10000	10000	10000	100	0	800
1148	4	1	0	51148	140800	10000	10000	10000	100	0	1200
1148	5	1	0	51148	140800	10000	10000	10000	100	0	1800
1148	6	1	0	51148	140800	10000	10000	10000	100	0	2400
1148	7	1	0	51148	140800	10000	10000	10000	100	0	3400
1148	8	1	0	51148	140800	10000	10000	10000	100	0	4400
1148	9	1	0	51148	140800	10000	10000	10000	100	0	6400
1148	10	1	-1	-1	140800	0	0	10000	100	0	8400
1158	0	1	0	51158	150800	10000	10000	10000	100	0	0
1158	1	1	0	51158	150800	10000	10000	10000	100	0	400
1158	2	1	0	51158	150800	10000	10000	10000	100	0	800
1158	3	1	0	51158	150800	10000	10000	10000	100	0	1600
1158	4	1	0	51158	150800	10000	10000	10000	100	0	2400
1158	5	1	0	51158	150800	10000	10000	10000	100	0	3600
1158	6	1	0	51158	150800	10000	10000	10000	100	0	4800
1158	7	1	0	51158	150800	10000	10000	10000	100	0	6720
1158	8	1	0	51158	150800	10000	10000	10000	100	0	8640
1158	9	1	0	51158	150800	10000	10000	10000	100	0	12480
1158	10	1	-1	-1	150800	0	0	10000	100	0	16320
1168	0	1	0	51168	160800	10000	10000	10000	100	0	0
1168	1	1	0	51168	160800	10000	10000	10000	100	0	600
1168	2	1	0	51168	160800	10000	10000	10000	100	0	1200
1168	3	1	0	51168	160800	10000	10000	10000	100	0	2400
1168	4	1	0	51168	160800	10000	10000	10000	100	0	3600
1168	5	1	0	51168	160800	10000	10000	10000	100	0	5400
1168	6	1	0	51168	160800	10000	10000	10000	100	0	7200
1168	7	1	0	51168	160800	10000	10000	10000	100	0	10400
1168	8	1	0	51168	160800	10000	10000	10000	100	0	13600
1168	9	1	0	51168	160800	10000	10000	10000	100	0	20000
1168	10	1	-1	-1	160800	0	0	10000	100	0	26400
1178	0	1	0	51178	170800	10000	10000	10000	100	0	0
1178	1	1	0	51178	170800	10000	10000	10000	100	0	975
1178	2	1	0	51178	170800	10000	10000	10000	100	0	1950
1178	3	1	0	51178	170800	10000	10000	10000	100	0	3900
1178	4	1	0	51178	170800	10000	10000	10000	100	0	5850
1178	5	1	0	51178	170800	10000	10000	10000	100	0	8775
1178	6	1	0	51178	170800	10000	10000	10000	100	0	11700
1178	7	1	0	51178	170800	10000	10000	10000	100	0	17400
1178	8	1	0	51178	170800	10000	10000	10000	100	0	23100
1178	9	1	0	51178	170800	10000	10000	10000	100	0	34500
1178	10	1	-1	-1	170800	0	0	10000	100	0	45900
1188	0	1	0	51188	180800	10000	10000	10000	100	0	0
1188	1	1	0	51188	180800	10000	10000	10000	100	0	1400
1188	2	1	0	51188	180800	10000	10000	10000	100	0	2800
1188	3	1	0	51188	180800	10000	10000	10000	100	0	5600
1188	4	1	0	51188	180800	10000	10000	10000	100	0	8400
1188	5	1	0	51188	180800	10000	10000	10000	100	0	12600
1188	6	1	0	51188	180800	10000	10000	10000	100	0	16800
1188	7	1	0	51188	180800	10000	10000	10000	100	0	25600
1188	8	1	0	51188	180800	10000	10000	10000	100	0	34400
1188	9	1	0	51188	180800	10000	10000	10000	100	0	52000
1188	10	1	-1	-1	180800	0	0	10000	100	0	69600
1198	0	1	0	51198	190800	10000	10000	10000	100	0	0
1198	1	1	0	51198	190800	10000	10000	10000	100	0	2000
1198	2	1	0	51198	190800	10000	10000	10000	100	0	4000
1198	3	1	0	51198	190800	10000	10000	10000	100	0	8000
1198	4	1	0	51198	190800	10000	10000	10000	100	0	12000
1198	5	1	0	51198	190800	10000	10000	10000	100	0	18000
1198	6	1	0	51198	190800	10000	10000	10000	100	0	24000
1198	7	1	0	51198	190800	10000	10000	10000	100	0	36500
1198	8	1	0	51198	190800	10000	10000	10000	100	0	49000
1198	9	1	0	51198	190800	10000	10000	10000	100	0	74000
1198	10	1	-1	-1	190800	0	0	10000	100	0	99000
1119	0	1	-1	-1	110900	0	0	10000	100	0	0
1129	0	1	0	51129	120900	10000	10000	10000	100	0	0
1139	0	1	0	51139	130900	10000	10000	10000	100	0	0
1139	1	1	0	51139	130900	10000	10000	10000	100	0	105
1139	2	1	0	51139	130900	10000	10000	10000	100	0	210
1139	3	1	0	51139	130900	10000	10000	10000	100	0	420
1139	4	1	0	51139	130900	10000	10000	10000	100	0	630
1139	5	1	0	51139	130900	10000	10000	10000	100	0	945
1139	6	1	-1	-1	130900	0	0	10000	100	0	1260
1149	0	1	0	51149	140900	10000	10000	10000	100	0	0
1149	1	1	0	51149	140900	10000	10000	10000	100	0	200
1149	2	1	0	51149	140900	10000	10000	10000	100	0	400
1149	3	1	0	51149	140900	10000	10000	10000	100	0	800
1149	4	1	0	51149	140900	10000	10000	10000	100	0	1200
1149	5	1	0	51149	140900	10000	10000	10000	100	0	1800
1149	6	1	0	51149	140900	10000	10000	10000	100	0	2400
1149	7	1	0	51149	140900	10000	10000	10000	100	0	3400
1149	8	1	0	51149	140900	10000	10000	10000	100	0	4400
1149	9	1	0	51149	140900	10000	10000	10000	100	0	6400
1149	10	1	-1	-1	140900	0	0	10000	100	0	8400
1159	0	1	0	51159	150900	10000	10000	10000	100	0	0
1159	1	1	0	51159	150900	10000	10000	10000	100	0	400
1159	2	1	0	51159	150900	10000	10000	10000	100	0	800
1159	3	1	0	51159	150900	10000	10000	10000	100	0	1600
1159	4	1	0	51159	150900	10000	10000	10000	100	0	2400
1159	5	1	0	51159	150900	10000	10000	10000	100	0	3600
1159	6	1	0	51159	150900	10000	10000	10000	100	0	4800
1159	7	1	0	51159	150900	10000	10000	10000	100	0	6720
1159	8	1	0	51159	150900	10000	10000	10000	100	0	8640
1159	9	1	0	51159	150900	10000	10000	10000	100	0	12480
1159	10	1	-1	-1	150900	0	0	10000	100	0	16320
1169	0	1	0	51169	160900	10000	10000	10000	100	0	0
1169	1	1	0	51169	160900	10000	10000	10000	100	0	600
1169	2	1	0	51169	160900	10000	10000	10000	100	0	1200
1169	3	1	0	51169	160900	10000	10000	10000	100	0	2400
1169	4	1	0	51169	160900	10000	10000	10000	100	0	3600
1169	5	1	0	51169	160900	10000	10000	10000	100	0	5400
1169	6	1	0	51169	160900	10000	10000	10000	100	0	7200
1169	7	1	0	51169	160900	10000	10000	10000	100	0	10400
1169	8	1	0	51169	160900	10000	10000	10000	100	0	13600
1169	9	1	0	51169	160900	10000	10000	10000	100	0	20000
1169	10	1	-1	-1	160900	0	0	10000	100	0	26400
1179	0	1	0	51179	170900	10000	10000	10000	100	0	0
1179	1	1	0	51179	170900	10000	10000	10000	100	0	975
1179	2	1	0	51179	170900	10000	10000	10000	100	0	1950
1179	3	1	0	51179	170900	10000	10000	10000	100	0	3900
1179	4	1	0	51179	170900	10000	10000	10000	100	0	5850
1179	5	1	0	51179	170900	10000	10000	10000	100	0	8775
1179	6	1	0	51179	170900	10000	10000	10000	100	0	11700
1179	7	1	0	51179	170900	10000	10000	10000	100	0	17400
1179	8	1	0	51179	170900	10000	10000	10000	100	0	23100
1179	9	1	0	51179	170900	10000	10000	10000	100	0	34500
1179	10	1	-1	-1	170900	0	0	10000	100	0	45900
1189	0	1	0	51189	180900	10000	10000	10000	100	0	0
1189	1	1	0	51189	180900	10000	10000	10000	100	0	1400
1189	2	1	0	51189	180900	10000	10000	10000	100	0	2800
1189	3	1	0	51189	180900	10000	10000	10000	100	0	5600
1189	4	1	0	51189	180900	10000	10000	10000	100	0	8400
1189	5	1	0	51189	180900	10000	10000	10000	100	0	12600
1189	6	1	0	51189	180900	10000	10000	10000	100	0	16800
1189	7	1	0	51189	180900	10000	10000	10000	100	0	25600
1189	8	1	0	51189	180900	10000	10000	10000	100	0	34400
1189	9	1	0	51189	180900	10000	10000	10000	100	0	52000
1189	10	1	-1	-1	180900	0	0	10000	100	0	69600
1199	0	1	0	51199	190900	10000	10000	10000	100	0	0
1199	1	1	0	51199	190900	10000	10000	10000	100	0	2000
1199	2	1	0	51199	190900	10000	10000	10000	100	0	4000
1199	3	1	0	51199	190900	10000	10000	10000	100	0	8000
1199	4	1	0	51199	190900	10000	10000	10000	100	0	12000
1199	5	1	0	51199	190900	10000	10000	10000	100	0	18000
1199	6	1	0	51199	190900	10000	10000	10000	100	0	24000
1199	7	1	0	51199	190900	10000	10000	10000	100	0	36500
1199	8	1	0	51199	190900	10000	10000	10000	100	0	49000
1199	9	1	0	51199	190900	10000	10000	10000	100	0	74000
1199	10	1	-1	-1	190900	0	0	10000	100	0	99000
2110	0	1	-1	-1	110000	0	0	10000	100	0	0
2120	0	1	0	52120	120000	10000	10000	10000	100	0	0
2130	0	1	0	52130	130000	10000	10000	10000	100	0	0
2130	1	1	0	52130	130000	10000	10000	10000	100	0	105
2130	2	1	0	52130	130000	10000	10000	10000	100	0	210
2130	3	1	0	52130	130000	10000	10000	10000	100	0	420
2130	4	1	0	52130	130000	10000	10000	10000	100	0	630
2130	5	1	0	52130	130000	10000	10000	10000	100	0	945
2130	6	1	-1	-1	130000	0	0	10000	100	0	1260
2140	0	1	0	52140	140000	10000	10000	10000	100	0	0
2140	1	1	0	52140	140000	10000	10000	10000	100	0	200
2140	2	1	0	52140	140000	10000	10000	10000	100	0	400
2140	3	1	0	52140	140000	10000	10000	10000	100	0	800
2140	4	1	0	52140	140000	10000	10000	10000	100	0	1200
2140	5	1	0	52140	140000	10000	10000	10000	100	0	1800
2140	6	1	0	52140	140000	10000	10000	10000	100	0	2400
2140	7	1	0	52140	140000	10000	10000	10000	100	0	3400
2140	8	1	0	52140	140000	10000	10000	10000	100	0	4400
2140	9	1	0	52140	140000	10000	10000	10000	100	0	6400
2140	10	1	-1	-1	140000	0	0	10000	100	0	8400
2150	0	1	0	52150	150000	10000	10000	10000	100	0	0
2150	1	1	0	52150	150000	10000	10000	10000	100	0	400
2150	2	1	0	52150	150000	10000	10000	10000	100	0	800
2150	3	1	0	52150	150000	10000	10000	10000	100	0	1600
2150	4	1	0	52150	150000	10000	10000	10000	100	0	2400
2150	5	1	0	52150	150000	10000	10000	10000	100	0	3600
2150	6	1	0	52150	150000	10000	10000	10000	100	0	4800
2150	7	1	0	52150	150000	10000	10000	10000	100	0	6720
2150	8	1	0	52150	150000	10000	10000	10000	100	0	8640
2150	9	1	0	52150	150000	10000	10000	10000	100	0	12480
2150	10	1	-1	-1	150000	0	0	10000	100	0	16320
2160	0	1	0	52160	160000	10000	10000	10000	100	0	0
2160	1	1	0	52160	160000	10000	10000	10000	100	0	600
2160	2	1	0	52160	160000	10000	10000	10000	100	0	1200
2160	3	1	0	52160	160000	10000	10000	10000	100	0	2400
2160	4	1	0	52160	160000	10000	10000	10000	100	0	3600
2160	5	1	0	52160	160000	10000	10000	10000	100	0	5400
2160	6	1	0	52160	160000	10000	10000	10000	100	0	7200
2160	7	1	0	52160	160000	10000	10000	10000	100	0	10400
2160	8	1	0	52160	160000	10000	10000	10000	100	0	13600
2160	9	1	0	52160	160000	10000	10000	10000	100	0	20000
2160	10	1	-1	-1	160000	0	0	10000	100	0	26400
2170	0	1	0	52170	170000	10000	10000	10000	100	0	0
2170	1	1	0	52170	170000	10000	10000	10000	100	0	975
2170	2	1	0	52170	170000	10000	10000	10000	100	0	1950
2170	3	1	0	52170	170000	10000	10000	10000	100	0	3900
2170	4	1	0	52170	170000	10000	10000	10000	100	0	5850
2170	5	1	0	52170	170000	10000	10000	10000	100	0	8775
2170	6	1	0	52170	170000	10000	10000	10000	100	0	11700
2170	7	1	0	52170	170000	10000	10000	10000	100	0	17400
2170	8	1	0	52170	170000	10000	10000	10000	100	0	23100
2170	9	1	0	52170	170000	10000	10000	10000	100	0	34500
2170	10	1	-1	-1	170000	0	0	10000	100	0	45900
2180	0	1	0	52180	180000	10000	10000	10000	100	0	0
2180	1	1	0	52180	180000	10000	10000	10000	100	0	1400
2180	2	1	0	52180	180000	10000	10000	10000	100	0	2800
2180	3	1	0	52180	180000	10000	10000	10000	100	0	5600
2180	4	1	0	52180	180000	10000	10000	10000	100	0	8400
2180	5	1	0	52180	180000	10000	10000	10000	100	0	12600
2180	6	1	0	52180	180000	10000	10000	10000	100	0	16800
2180	7	1	0	52180	180000	10000	10000	10000	100	0	25600
2180	8	1	0	52180	180000	10000	10000	10000	100	0	34400
2180	9	1	0	52180	180000	10000	10000	10000	100	0	52000
2180	10	1	-1	-1	180000	0	0	10000	100	0	69600
2190	0	1	0	52190	190000	10000	10000	10000	100	0	0
2190	1	1	0	52190	190000	10000	10000	10000	100	0	2000
2190	2	1	0	52190	190000	10000	10000	10000	100	0	4000
2190	3	1	0	52190	190000	10000	10000	10000	100	0	8000
2190	4	1	0	52190	190000	10000	10000	10000	100	0	12000
2190	5	1	0	52190	190000	10000	10000	10000	100	0	18000
2190	6	1	0	52190	190000	10000	10000	10000	100	0	24000
2190	7	1	0	52190	190000	10000	10000	10000	100	0	36500
2190	8	1	0	52190	190000	10000	10000	10000	100	0	49000
2190	9	1	0	52190	190000	10000	10000	10000	100	0	74000
2190	10	1	-1	-1	190000	0	0	10000	100	0	99000
2111	0	1	-1	-1	110100	0	0	10000	100	0	0
2121	0	1	0	52121	120100	10000	10000	10000	100	0	0
