奖励ID（抽奖表要保持连贯性，中间不要出现有效值为0或者中断跳字的情况，活动ID参数不是主键，要注意参数ID不同的奖励ID不能相同——会导致前面参数的数据被服务器读取跳过，最多到256）	所属境界	抽奖档次(1青铜抽奖、2白银抽奖、3黄金抽奖)	有效标志	活动ID参数	出现几率（低价档）	出现几率（中价档随机3个）	出现几率（高价档随机1个）	获得几率	第1次重抽	第2~5次重抽	第6次及以上重抽	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	奖励倍数	奖励参数	触发事件	最多出现次数（注意这个次数是低、中、高三档共用的，如果某个东西三档里都有，而次数都出现在低价档里了，那另外两档就都随不到他了）	状态限制	是否广播	时间限制（时间限制ID，主要和活动关联决定这个玩家能不能出现在奖池里的）	是否高价值（大于0有特效，大于2在奖池中显示，数值越大则排序越靠前）	次数限制ID	底图颜色
10	5	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	6	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	7	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	8	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	9	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	10	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	11	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	12	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	13	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	14	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	15	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	16	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	17	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	18	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	19	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	2	0	0	6	0	1	0	0	0	0
10	20	1	1	0	0	213	0	500	1500	1000	800	2	400150101	1	2	0	0	1	0	1	0	1	0	0
10	21	1	1	0	0	213	0	500	1500	1000	800	2	400150101	1	2	0	0	1	0	1	0	1	0	0
10	22	1	1	0	0	213	0	500	1500	1000	800	2	400150101	1	2	0	0	1	0	1	0	1	0	0
10	23	1	1	0	0	213	0	500	1500	1000	800	2	400150101	1	2	0	0	1	0	1	0	1	0	0
10	24	1	1	0	0	213	0	500	1500	1000	800	2	400150101	1	2	0	0	1	0	1	0	1	0	0
10	25	1	1	0	0	213	0	500	1500	1000	800	2	400150101	1	2	0	0	1	0	1	0	1	0	0
11	0	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	1	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	2	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	3	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	4	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	5	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	6	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	7	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	8	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	9	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	10	1	1	0	0	0	567	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	11	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	12	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	13	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	14	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	15	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	16	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	17	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	18	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	19	1	1	0	0	0	283	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	20	1	1	0	0	0	142	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	21	1	1	0	0	0	142	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	22	1	1	0	0	0	142	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	23	1	1	0	0	0	142	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	24	1	1	0	0	0	142	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
11	25	1	1	0	0	0	142	100	200	250	300	2	400130101	1	3	0	0	1	0	1	0	4	0	0
12	0	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	1	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	2	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	3	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	4	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	5	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	6	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	7	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	8	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	9	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	10	1	1	0	0	0	0	1000	0	0	0	2	400140101	1	3	0	0	6	0	1	0	0	0	0
12	11	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	12	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	13	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	14	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	15	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	16	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	17	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	18	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	19	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	20	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	21	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	22	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	23	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	24	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
12	25	1	1	0	0	0	283	100	200	250	300	2	400140101	1	3	0	0	1	0	1	0	4	0	0
13	0	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	1	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	2	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	3	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	4	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	5	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	6	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	7	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	8	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	9	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	10	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	11	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	12	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	13	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	14	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	15	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	16	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	17	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	18	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	19	1	1	0	0	0	0	1000	0	0	0	2	400150101	1	3	0	0	6	0	1	0	0	0	0
13	20	1	1	0	0	0	142	100	200	250	300	2	400150101	1	3	0	0	1	0	1	0	4	0	0
13	21	1	1	0	0	0	142	100	200	250	300	2	400150101	1	3	0	0	1	0	1	0	4	0	0
13	22	1	1	0	0	0	142	100	200	250	300	2	400150101	1	3	0	0	1	0	1	0	4	0	0
13	23	1	1	0	0	0	142	100	200	250	300	2	400150101	1	3	0	0	1	0	1	0	4	0	0
13	24	1	1	0	0	0	142	100	200	250	300	2	400150101	1	3	0	0	1	0	1	0	4	0	0
13	25	1	1	0	0	0	142	100	200	250	300	2	400150101	1	3	0	0	1	0	1	0	4	0	0
14	0	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	1	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	2	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	3	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	4	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	5	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	6	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	7	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	8	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	9	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	10	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	11	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	12	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	13	1	1	0	1000	0	0	500	250	300	200	2	400400100	1	1	0	0	1	0	0	0	0	0	3
14	14	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	15	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	16	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	17	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	18	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	19	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	20	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	21	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	22	1	1	0	1000	0	0	500	250	300	200	2	400400100	2	1	0	0	1	0	0	0	0	0	3
14	23	1	1	0	1000	0	0	500	250	300	200	2	400400100	3	1	0	0	1	0	0	0	0	0	3
14	24	1	1	0	1000	0	0	500	250	300	200	2	400400100	3	1	0	0	1	0	0	0	0	0	3
14	25	1	1	0	1000	0	0	500	250	300	200	2	400400100	3	1	0	0	1	0	0	0	0	0	3
15	0	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	0	0	6	0	4
15	1	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	2	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	3	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	4	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	5	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	6	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	7	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	8	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	9	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	10	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	11	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	12	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	13	1	1	0	0	2000	0	100	300	200	160	2	400400100	1	2	0	0	1	0	1	0	6	0	4
15	14	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	15	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	16	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	17	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	18	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	19	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	20	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	21	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	22	1	1	0	0	2000	0	100	300	200	160	2	400400100	2	2	0	0	1	0	1	0	6	0	4
15	23	1	1	0	0	2000	0	100	300	200	160	2	400400100	3	2	0	0	1	0	1	0	6	0	4
15	24	1	1	0	0	2000	0	100	300	200	160	2	400400100	3	2	0	0	1	0	1	0	6	0	4
15	25	1	1	0	0	2000	0	100	300	200	160	2	400400100	3	2	0	0	1	0	1	0	6	0	4
16	0	1	1	0	0	375	0	500	1500	1000	800	2	300110810	1	1	0	0	1	0	0	0	1	0	0
16	1	1	1	0	0	375	0	500	1500	1000	800	2	300120820	1	1	0	0	1	0	0	0	1	0	0
16	2	1	1	0	0	375	0	500	1500	1000	800	2	300120820	1	1	0	0	1	0	0	0	1	0	0
16	3	1	1	0	0	375	0	500	1500	1000	800	2	300120820	1	1	0	0	1	0	0	0	1	0	0
16	4	1	1	0	0	375	0	500	1500	1000	800	2	300120820	1	1	0	0	1	0	0	0	1	0	0
16	5	1	1	0	0	375	0	500	1500	1000	800	2	300140830	1	1	0	0	1	0	0	0	1	0	0
16	6	1	1	0	0	375	0	500	1500	1000	800	2	300140830	1	1	0	0	1	0	0	0	1	0	0
16	7	1	1	0	0	375	0	500	1500	1000	800	2	300140830	1	1	0	0	1	0	0	0	1	0	0
16	8	1	1	0	0	375	0	500	1500	1000	800	2	300140840	1	1	0	0	1	0	0	0	1	0	0
16	9	1	1	0	0	375	0	500	1500	1000	800	2	300140840	1	1	0	0	1	0	0	0	1	0	0
16	10	1	1	0	0	375	0	500	1500	1000	800	2	300140840	1	1	0	0	1	0	0	0	1	0	0
16	11	1	1	0	0	500	0	500	1500	1000	800	2	300140850	1	1	0	0	1	0	0	0	1	0	0
16	12	1	1	0	0	500	0	500	1500	1000	800	2	300140850	1	1	0	0	1	0	0	0	1	0	0
16	13	1	1	0	0	500	0	500	1500	1000	800	2	300140850	1	1	0	0	1	0	0	0	1	0	0
16	14	1	1	0	0	500	0	500	1500	1000	800	2	300140860	1	1	0	0	1	0	0	0	1	0	0
16	15	1	1	0	0	500	0	500	1500	1000	800	2	300140860	1	1	0	0	1	0	0	0	1	0	0
16	16	1	1	0	0	500	0	500	1500	1000	800	2	300140860	1	1	0	0	1	0	0	0	1	0	0
16	17	1	1	0	0	500	0	500	1500	1000	800	2	300140870	1	1	0	0	1	0	0	0	1	0	0
16	18	1	1	0	0	500	0	500	1500	1000	800	2	300140870	1	1	0	0	1	0	0	0	1	0	0
16	19	1	1	0	0	500	0	500	1500	1000	800	2	300140870	1	1	0	0	1	0	0	0	1	0	0
16	20	1	1	0	0	500	0	500	1500	1000	800	2	300140880	1	1	0	0	1	0	0	0	1	0	0
16	21	1	1	0	0	500	0	500	1500	1000	800	2	300140880	1	1	0	0	1	0	0	0	1	0	0
16	22	1	1	0	0	500	0	500	1500	1000	800	2	300140880	1	1	0	0	1	0	0	0	1	0	0
16	23	1	1	0	0	500	0	500	1500	1000	800	2	300140890	1	1	0	0	1	0	0	0	1	0	0
16	24	1	1	0	0	500	0	500	1500	1000	800	2	300140890	1	1	0	0	1	0	0	0	1	0	0
16	25	1	1	0	0	500	0	500	1500	1000	800	2	300140890	1	1	0	0	1	0	0	0	1	0	0
17	0	1	1	0	0	0	375	100	200	250	300	2	300110810	1	4	0	0	1	0	0	0	6	0	0
17	1	1	1	0	0	0	375	100	200	250	300	2	300120820	1	4	0	0	1	0	1	0	6	0	0
17	2	1	1	0	0	0	375	100	200	250	300	2	300120820	1	4	0	0	1	0	1	0	6	0	0
17	3	1	1	0	0	0	375	100	200	250	300	2	300120820	1	4	0	0	1	0	1	0	6	0	0
17	4	1	1	0	0	0	375	100	200	250	300	2	300120820	1	4	0	0	1	0	1	0	6	0	0
17	5	1	1	0	0	0	375	100	200	250	300	2	300140830	1	4	0	0	1	0	1	0	6	0	0
17	6	1	1	0	0	0	375	100	200	250	300	2	300140830	1	4	0	0	1	0	1	0	6	0	0
17	7	1	1	0	0	0	375	100	200	250	300	2	300140830	1	4	0	0	1	0	1	0	6	0	0
17	8	1	1	0	0	0	375	100	200	250	300	2	300140840	1	4	0	0	1	0	1	0	6	0	0
17	9	1	1	0	0	0	375	100	200	250	300	2	300140840	1	4	0	0	1	0	1	0	6	0	0
17	10	1	1	0	0	0	375	100	200	250	300	2	300140840	1	4	0	0	1	0	1	0	6	0	0
17	11	1	1	0	0	0	500	100	200	250	300	2	300140850	1	4	0	0	1	0	1	0	6	0	0
17	12	1	1	0	0	0	500	100	200	250	300	2	300140850	1	4	0	0	1	0	1	0	6	0	0
17	13	1	1	0	0	0	500	100	200	250	300	2	300140850	1	4	0	0	1	0	1	0	6	0	0
17	14	1	1	0	0	0	500	100	200	250	300	2	300140860	1	4	0	0	1	0	1	0	6	0	0
17	15	1	1	0	0	0	500	100	200	250	300	2	300140860	1	4	0	0	1	0	1	0	6	0	0
17	16	1	1	0	0	0	500	100	200	250	300	2	300140860	1	4	0	0	1	0	1	0	6	0	0
17	17	1	1	0	0	0	500	100	200	250	300	2	300140870	1	4	0	0	1	0	1	0	6	0	0
17	18	1	1	0	0	0	500	100	200	250	300	2	300140870	1	4	0	0	1	0	1	0	6	0	0
17	19	1	1	0	0	0	500	100	200	250	300	2	300140870	1	4	0	0	1	0	1	0	6	0	0
17	20	1	1	0	0	0	500	100	200	250	300	2	300140880	1	4	0	0	1	0	1	0	6	0	0
17	21	1	1	0	0	0	500	100	200	250	300	2	300140880	1	4	0	0	1	0	1	0	6	0	0
17	22	1	1	0	0	0	500	100	200	250	300	2	300140880	1	4	0	0	1	0	1	0	6	0	0
17	23	1	1	0	0	0	500	100	200	250	300	2	300140890	1	4	0	0	1	0	1	0	6	0	0
17	24	1	1	0	0	0	500	100	200	250	300	2	300140890	1	4	0	0	1	0	1	0	6	0	0
17	25	1	1	0	0	0	500	100	200	250	300	2	300140890	1	4	0	0	1	0	1	0	6	0	0
18	0	1	1	0	0	375	0	500	1500	1000	800	2	300110710	1	1	0	0	1	0	0	0	1	0	0
18	1	1	1	0	0	375	0	500	1500	1000	800	2	300110710	1	1	0	0	1	0	0	0	1	0	0
18	2	1	1	0	0	375	0	500	1500	1000	800	2	300120720	1	1	0	0	1	0	0	0	1	0	0
18	3	1	1	0	0	375	0	500	1500	1000	800	2	300120720	1	1	0	0	1	0	0	0	1	0	0
18	4	1	1	0	0	375	0	500	1500	1000	800	2	300120720	1	1	0	0	1	0	0	0	1	0	0
18	5	1	1	0	0	375	0	500	1500	1000	800	2	300140730	1	1	0	0	1	0	0	0	1	0	0
18	6	1	1	0	0	375	0	500	1500	1000	800	2	300140730	1	1	0	0	1	0	0	0	1	0	0
18	7	1	1	0	0	375	0	500	1500	1000	800	2	300140730	1	1	0	0	1	0	0	0	1	0	0
18	8	1	1	0	0	375	0	500	1500	1000	800	2	300140740	1	1	0	0	1	0	0	0	1	0	0
18	9	1	1	0	0	375	0	500	1500	1000	800	2	300140740	1	1	0	0	1	0	0	0	1	0	0
18	10	1	1	0	0	375	0	500	1500	1000	800	2	300140740	1	1	0	0	1	0	0	0	1	0	0
18	11	1	1	0	0	500	0	500	1500	1000	800	2	300140750	1	1	0	0	1	0	0	0	1	0	0
18	12	1	1	0	0	500	0	500	1500	1000	800	2	300140750	1	1	0	0	1	0	0	0	1	0	0
18	13	1	1	0	0	500	0	500	1500	1000	800	2	300140750	1	1	0	0	1	0	0	0	1	0	0
18	14	1	1	0	0	500	0	500	1500	1000	800	2	300140760	1	1	0	0	1	0	0	0	1	0	0
18	15	1	1	0	0	500	0	500	1500	1000	800	2	300140760	1	1	0	0	1	0	0	0	1	0	0
18	16	1	1	0	0	500	0	500	1500	1000	800	2	300140760	1	1	0	0	1	0	0	0	1	0	0
18	17	1	1	0	0	500	0	500	1500	1000	800	2	300140770	1	1	0	0	1	0	0	0	1	0	0
18	18	1	1	0	0	500	0	500	1500	1000	800	2	300140770	1	1	0	0	1	0	0	0	1	0	0
18	19	1	1	0	0	500	0	500	1500	1000	800	2	300140770	1	1	0	0	1	0	0	0	1	0	0
18	20	1	1	0	0	500	0	500	1500	1000	800	2	300140780	1	1	0	0	1	0	0	0	1	0	0
18	21	1	1	0	0	500	0	500	1500	1000	800	2	300140780	1	1	0	0	1	0	0	0	1	0	0
18	22	1	1	0	0	500	0	500	1500	1000	800	2	300140780	1	1	0	0	1	0	0	0	1	0	0
18	23	1	1	0	0	500	0	500	1500	1000	800	2	300140790	1	1	0	0	1	0	0	0	1	0	0
18	24	1	1	0	0	500	0	500	1500	1000	800	2	300140790	1	1	0	0	1	0	0	0	1	0	0
18	25	1	1	0	0	500	0	500	1500	1000	800	2	300140790	1	1	0	0	1	0	0	0	1	0	0
19	0	1	1	0	0	0	375	100	200	250	300	2	300110710	1	4	0	0	1	0	0	0	6	0	0
19	1	1	1	0	0	0	375	100	200	250	300	2	300110710	1	4	0	0	1	0	0	0	6	0	0
19	2	1	1	0	0	0	375	100	200	250	300	2	300120720	1	4	0	0	1	0	1	0	6	0	0
19	3	1	1	0	0	0	375	100	200	250	300	2	300120720	1	4	0	0	1	0	1	0	6	0	0
19	4	1	1	0	0	0	375	100	200	250	300	2	300120720	1	4	0	0	1	0	1	0	6	0	0
19	5	1	1	0	0	0	375	100	200	250	300	2	300140730	1	4	0	0	1	0	1	0	6	0	0
19	6	1	1	0	0	0	375	100	200	250	300	2	300140730	1	4	0	0	1	0	1	0	6	0	0
19	7	1	1	0	0	0	375	100	200	250	300	2	300140730	1	4	0	0	1	0	1	0	6	0	0
19	8	1	1	0	0	0	375	100	200	250	300	2	300140740	1	4	0	0	1	0	1	0	6	0	0
19	9	1	1	0	0	0	375	100	200	250	300	2	300140740	1	4	0	0	1	0	1	0	6	0	0
19	10	1	1	0	0	0	375	100	200	250	300	2	300140740	1	4	0	0	1	0	1	0	6	0	0
19	11	1	1	0	0	0	500	100	200	250	300	2	300140750	1	4	0	0	1	0	1	0	6	0	0
19	12	1	1	0	0	0	500	100	200	250	300	2	300140750	1	4	0	0	1	0	1	0	6	0	0
19	13	1	1	0	0	0	500	100	200	250	300	2	300140750	1	4	0	0	1	0	1	0	6	0	0
19	14	1	1	0	0	0	500	100	200	250	300	2	300140760	1	4	0	0	1	0	1	0	6	0	0
19	15	1	1	0	0	0	500	100	200	250	300	2	300140760	1	4	0	0	1	0	1	0	6	0	0
19	16	1	1	0	0	0	500	100	200	250	300	2	300140760	1	4	0	0	1	0	1	0	6	0	0
19	17	1	1	0	0	0	500	100	200	250	300	2	300140770	1	4	0	0	1	0	1	0	6	0	0
19	18	1	1	0	0	0	500	100	200	250	300	2	300140770	1	4	0	0	1	0	1	0	6	0	0
19	19	1	1	0	0	0	500	100	200	250	300	2	300140770	1	4	0	0	1	0	1	0	6	0	0
19	20	1	1	0	0	0	500	100	200	250	300	2	300140780	1	4	0	0	1	0	1	0	6	0	0
19	21	1	1	0	0	0	500	100	200	250	300	2	300140780	1	4	0	0	1	0	1	0	6	0	0
19	22	1	1	0	0	0	500	100	200	250	300	2	300140780	1	4	0	0	1	0	1	0	6	0	0
19	23	1	1	0	0	0	500	100	200	250	300	2	300140790	1	4	0	0	1	0	1	0	6	0	0
19	24	1	1	0	0	0	500	100	200	250	300	2	300140790	1	4	0	0	1	0	1	0	6	0	0
19	25	1	1	0	0	0	500	100	200	250	300	2	300140790	1	4	0	0	1	0	1	0	6	0	0
