敏感级别（1表示禁止起名禁止聊天，2表示禁止起名但允许聊天）	有效标志	敏感词	加一行（没用，服务器兄弟要求的）
1	1	毛台湾国	
1	1	毛天安门档案	
1	1	毛天安门录像带	
1	1	毛天安门屠杀	
1	1	毛天安门一代	
1	1	毛透视软件	
1	1	毛透视眼镜	
1	1	毛推油	
1	1	毛退党	
1	1	毛外交部	
1	1	毛外专局	
1	1	毛文物局	
1	1	毛五星红旗	
1	1	毛洗脑班	
1	1	毛小鸡鸡	
1	1	毛小乳头	
1	1	毛新党	
1	1	毛新疆独立	
1	1	毛新生网	
1	1	毛新闻出版	
1	1	毛新闻管制	
1	1	毛信息产业部	
1	1	毛性虐待	
1	1	毛性欲	
1	1	毛丫的	
1	1	毛鸦片渣	
1	1	毛烟草局	
1	1	毛阳具	
1	1	毛一贯道	
1	1	毛伊拉克	
1	1	毛伊朗	
1	1	毛以茎至洞	
1	1	毛阴唇	
1	1	毛阴道	
1	1	毛淫货	
1	1	毛原子能机构	
1	1	毛泽东	
1	1	毛阵营主要部委	
1	1	沒有人權	
1	1	没有共铲党才有新中国	
1	1	梅德韦杰夫	
1	1	梅毒	
1	1	梅花屄	
1	1	梅花革命	
1	1	美国参考	
1	1	美国之音	
1	1	美乳	
1	1	艷娘	
1	1	美骚妇	
1	1	美体艳姿	
1	1	美體豔姿	
1	1	美腿丝足	
1	1	美臀嫰穴	
1	1	吸精	
1	1	阴毛	
1	1	陰毛	
1	1	妹穴	
1	1	媚药少年	
1	1	猛操狂射	
1	1	蒙巴顿	
1	1	蒙獨	
1	1	蒙独	
1	1	蒙古达子	
1	1	蒙古鞑子	
1	1	蒙古独立	
1	1	梦遗	
1	1	迷幻药	
1	1	迷幻藥	
1	1	迷歼药	
1	1	迷藥	
1	1	米开朗基罗	
1	1	密洞	
1	1	密宗	
1	1	蜜穴	
1	1	苗疆	
1	1	灭中共	
1	1	民国	
1	1	民國	
1	1	民进党	
1	1	民为法执	
1	1	民政部	
1	1	明慧网	
1	1	明圖	
1	1	摸咪咪	
1	1	摸你	
1	1	摩门教	
1	1	墨索里尼	
1	1	默克尔	
1	1	谋杀	
1	1	奸情	
1	1	姦情	
1	1	乱论	
1	1	牡丹花革命	
1	1	穆罕默德	
1	1	穆斯林	
1	1	拿破仑	
1	1	那吗B	
1	1	那吗老比	
1	1	那吗瘟比	
1	1	那嗎B	
1	1	那嗎逼	
1	1	那嗎錯比	
1	1	那嗎老比	
1	1	那娘错比	
1	1	那娘老比	
1	1	那娘瘟比	
1	1	纳粹	
1	1	納粹	
1	1	奶挺臀翘	
1	1	妳她妈的	
1	1	妳老母的	
1	1	妳媽的	
1	1	妳马的	
1	1	妳馬的	
1	1	妳娘	
1	1	交欢	
1	1	交歡	
1	1	南华早报	
1	1	南蛮	
1	1	南蠻子	
1	1	內射	
1	1	嫩流插肉	
1	1	嫩鲍鱼	
1	1	尼克松	
1	1	你爸爸	
1	1	你大爷	
1	1	你大爺	
1	1	你她马的	
1	1	你她馬的	
1	1	你老母	
1	1	你姥姥	
1	1	你妈逼	
1	1	你妈比	
1	1	你妈了妹	
1	1	你媽逼	
1	1	你媽比	
1	1	你媽的	
1	1	你马的	
1	1	你奶奶	
1	1	你娘卡好	
1	1	你娘咧	
1	1	你全家	
1	1	你它媽的	
1	1	装屄	
1	1	装逼	
1	1	黏液流下	
1	1	娘餓比	
1	1	捏你鸡巴	
1	1	聂荣臻	
1	1	奴隷	
1	1	奴役	
2	1	女魃	
1	1	女屄	
1	1	女干	
1	1	女幹	
1	1	女尻	
1	1	女馬	
1	1	女人穴	
1	1	女優	
1	1	帕巴拉?格列朗杰	
1	1	潘基文	
1	1	叛党	
1	1	叛國	
1	1	炮友	
1	1	喷精	
1	1	喷你	
1	1	喷尿	
1	1	喷射	
1	1	嘭嘭帮	
1	1	彭德怀	
1	1	彭佩云	
1	1	皮条客	
1	1	屁蛋	
1	1	屁股	
1	1	屁精	
1	1	嫖妓指南	
1	1	姘头	
1	1	品色堂	
1	1	品穴	
1	1	平反六四	
1	1	仆街	
1	1	普京	
1	1	普贤	
1	1	七五事件	
1	1	祁培文	
1	1	奇淫寶鑒	
1	1	骑她	
1	1	起义	
1	1	千游	
1	1	仟游	
1	1	迁游	
1	1	钱其琛	
1	1	潜水艇	
1	1	谴责中共	
1	1	欠操	
1	1	欠干	
1	1	欠幹	
1	1	欠骑	
1	1	欠人骑	
1	1	欠日	
1	1	強姦	
1	1	處女	
1	1	強淫女優	
1	1	強制浣腸	
1	1	强暴	
1	1	失意药	
1	1	抢劫	
1	1	搶劫犯	
1	1	乔冠华	
1	1	乔石	
1	1	亲民党	
1	1	钦本立	
1	1	親日	
1	1	氢弹	
1	1	窥阴	
1	1	情报	
1	1	情報	
1	1	情妇	
1	1	穷b	
1	1	穷逼	
1	1	邱会作	
1	1	求救遭拒	
1	1	曲线消魂	
1	1	去她妈	
1	1	去妳的	
1	1	去妳妈	
1	1	去你的	
1	1	去你妈	
1	1	去他妈	
1	1	去氧麻黄堿或安非他命	
1	1	全国两会	
1	1	全國人大	
1	1	瘸腿帮	
1	1	亂交	
1	1	輪射	
1	1	群交	
1	1	群阴会	
1	1	群陰會	
1	1	讓你操	
1	1	热比娅	
1	1	热站政论网	
1	1	人民内情真相	
1	1	人大代表大會	
1	1	人代会	
1	1	人民报	
1	1	人民大會堂	
1	1	人民大会堂	
1	1	人民真实	
1	1	人图片	
1	1	肉逼	
1	1	肉壁	
1	1	肉便器	
1	1	肉唇	
1	1	肉缝	
1	1	肉沟	
1	1	肉壶	
1	1	肉蒲团	
1	1	肉穴	
1	1	肉欲	
1	1	肉慾	
1	1	如何利用中共迫害	
1	1	如来	
1	1	入穴一游	
1	1	入穴一遊	
1	1	撒切尔	
1	1	萨达姆	
1	1	萨马兰奇	
1	1	薩達姆	
1	1	塞福昂?艾则孜	
1	1	塞你爸	
1	1	塞你老师	
1	1	塞你老師	
1	1	塞你母	
1	1	塞你娘	
1	1	赛福鼎?艾则孜	
1	1	赛她娘	
1	1	赛妳阿母	
1	1	赛妳娘	
1	1	赛你老母	
1	1	赛你娘	
1	1	赛他娘	
1	1	賽妳阿母	
1	1	三K党	
1	1	三八淫	
1	1	三级片	
1	1	三陪	
1	1	三去车仑功	
1	1	三唑仑	
1	1	自慰	
1	1	殺你一家	
1	1	殺人犯	
1	1	莎士比亚	
1	1	傻B	
1	1	傻屄	
1	1	傻逼	
1	1	傻比	
1	1	傻瓜	
1	1	傻批	
1	1	傻子	
1	1	煞筆	
1	1	山本五十六	
1	1	商务部	
1	1	上妳	
1	1	上你	
1	1	少年阿宾	
1	1	少女	
1	1	舌战法庭	
1	1	社。会。正。义。力。量	
1	1	社会主义	
1	1	射奶	
1	1	射颜	
1	1	射顏	
1	1	深喉	
1	1	神汉	
1	1	神经病	
1	1	神經病	
2	1	神农氏	
1	1	神婆	
1	1	沈彤	
1	1	审查	
1	1	审计署	
1	1	生奸内射	
1	1	生徒胸触	
1	1	生徒胸觸	
1	1	生殖器	
1	1	又鸟女干	
1	1	圣战	
1	1	聖泉學淫	
1	1	湿了	
1	1	湿穴	
1	1	十八代	
1	1	十六大	
1	1	十三點	
1	1	驶你爸	
1	1	驶你公	
1	1	驶你老师	
1	1	駛你爸	
1	1	駛你母	
1	1	示威	
1	1	事件	
1	1	事实独立	
1	1	是雞	
1	1	視娘辣妹	
1	1	释迦牟尼	
1	1	释欲	
1	1	釋迦牟尼	
1	1	手淫	
1	1	受精	
1	1	兽奸	
1	1	兽交	
1	1	售軟體	
1	1	獸欲	
1	1	叔嫂肉欲	
1	1	熟妇人妻	
1	1	熟妇骚器	
1	1	熟婦人妻	
1	1	熟婦騷器	
1	1	熟女护士	
1	1	熟女護士	
1	1	熟女俱乐部	
1	1	税务总局	
1	1	龜頭	
1	1	私服	
1	1	私—服	
1	1	私人服务器	
1	1	斯大林	
1	1	斯蒂芬	
1	1	足交	
1	1	死GD	
1	1	死全家	
1	1	四川獨立	
1	1	四人帮	
1	1	四人幫	
1	1	宋楚瑜	
1	1	宋慶齡	
1	1	苏家屯	
1	1	苏绍智	
1	1	苏晓康	
1	1	苏兆征	
1	1	酥穴	
1	1	酥癢	
1	1	蘇秀文	
2	1	燧人氏	
1	1	孙文	
1	1	孙逸仙	
1	1	孙中山	
1	1	孫家正	
1	1	孫中山	
1	1	他NND	
1	1	他干	
1	1	他妈的	
1	1	他妈靠	
1	1	他媽的	
1	1	他媽地	
1	1	他吗的	
1	1	他嗎的	
1	1	他母親	
1	1	他娘	
1	1	它妈地	
1	1	它媽地	
1	1	塔利班	
1	1	台獨	
1	1	台独	
1	1	台联	
1	1	台聯	
1	1	台盟	
1	1	台湾	
1	1	台灣獨立	
1	1	台灣国	
1	1	台灣國	
1	1	臺獨	
1	1	臺湾國	
1	1	臺灣島國	
1	1	臺灣獨立	
1	1	臺灣共產黨	
1	1	臺灣共和國	
1	1	太子党	
1	1	谭震林	
1	1	谭政	
1	1	汤光中	
1	1	唐柏桥	
1	1	唐家璇	
1	1	唐捷	
1	1	讨阀中宣部	
1	1	套子	
1	1	特种部队	
1	1	滕文生	
1	1	滕武	
1	1	藤武	
1	1	天安门残案	
1	1	天安门惨案	
1	1	天安门档案	
1	1	天安门录像带	
1	1	天安门母亲	
1	1	天安门事件	
1	1	天安门屠城	
1	1	天安门一代	
1	1	天安門殘案	
1	1	天安門慘案	
1	1	天安門事件	
1	1	天安門屠殺	
1	1	天安門一代	
1	1	天皇陛下	
1	1	天灭中共	
1	1	天上人间	
1	1	天天情色	
1	1	天下无双	
1	1	天阉	
1	1	天主教	
1	1	田弘茂	
1	1	田紀雲	
1	1	田茜	
1	1	舔b	
1	1	舔鸡巴	
1	1	舔炮	
1	1	跳大神	
1	1	统计局	
1	1	统治	
1	1	捅逼	
1	1	捅她	
1	1	捅他	
1	1	偷电	
1	1	偷欢	
1	1	偷歡	
1	1	偷窥	
1	1	偷拍美穴	
1	1	偷情	
1	1	投毒杀人	
1	1	突破中共网络	
1	1	屠杀	
1	1	团中央	
1	1	推翻专制独裁的共产党	
1	1	推油	
1	1	退*dang	
1	1	退dang	
1	1	退出共产	
1	1	退党	
1	1	退黨	
1	1	吞精	
1	1	吞精骚妹	
1	1	脫衣舞	
1	1	外卦	
1	1	外挂	
1	1	外掛	
1	1	外陰	
1	1	外专局	
1	1	卐	
1	1	萬歲	
1	1	汪东兴	
1	1	亡共者胡	
1	1	王秀麗	
1	1	王八蛋	
1	1	王宝森	
1	1	王炳章	
1	1	王从吾	
1	1	王丹	
1	1	王刚	
1	1	王涵万	
1	1	王鹤寿	
1	1	王洪文	
1	1	王稼祥	
1	1	王健成	
1	1	王健竹	
1	1	王金平	
1	1	王乐泉	
1	1	王岐山	
1	1	王太华	
1	1	王希哲	
1	1	王冶坪	
1	1	王永生	
1	1	王兆国	
1	1	网特	
1	1	威而钢	
1	1	威而柔	
1	1	韦国清	
1	1	维权	
1	1	伟哥	
1	1	卫生部	
1	1	尉健行	
1	1	慰安婦	
1	1	温加宝	
1	1	温家宝	
1	1	文革	
1	1	文化部	
1	1	文化大革命	
1	1	文殊	
1	1	汶川	
1	1	翁金珠	
1	1	我操	
1	1	我干	
1	1	我奸	
1	1	我靠	
1	1	我咧干	
1	1	我妳老爸	
1	1	我日	
1	1	沃尔开西	
1	1	无疆界	
1	1	无毛穴	
1	1	吳百益	
1	1	吳宏達	
1	1	吴百益	
1	1	吴邦国	
1	1	吴方城	
1	1	吴官正	
1	1	吴桂贤	
1	1	吴宏达	
1	1	吴仪	
1	1	無產階級	
1	1	無碼h漫	
1	1	無碼長片	
1	1	無碼炮圖	
1	1	無碼絲襪	
1	1	無碼淫漫	
1	1	無碼做愛	
1	1	無毛穴	
1	1	無套內射	
1	1	五奶小青	
1	1	五十路	
1	1	五星红旗	
1	1	五星紅旗	
1	1	五月天	
1	1	午夜成人场	
1	1	武力统一	
1	1	西藏	
1	1	西哈努克	
2	1	西王母	
1	1	吸毒	
1	1	希拉克	
1	1	希特勒	
1	1	习近平	
1	1	洗肠射尿	
1	1	洗钱	
1	1	厦门大游行	
1	1	先奸后杀	
1	1	现役看护妇	
1	1	乡巴佬	
1	1	香港GHB水	
1	1	项小吉	
1	1	销魂洞	
1	1	小B	
1	1	小MM	
1	1	小逼	
1	1	小比样	
1	1	小比樣	
1	1	小参考	
1	1	小鸡巴	
1	1	小鸡鸡	
1	1	小卵泡	
1	1	小卵子	
1	1	小嫩逼	
1	1	小嫩雞	
1	1	小女嫩穴	
1	1	小泉	
1	1	小肉粒	
1	1	小肉穴	
1	1	小乳头	
1	1	小乳頭	
1	1	小骚洞	
1	1	小淫女	
1	1	肖寒	
1	1	邪党	
1	1	邪恶的党	
1	1	泄密	
1	1	新大陸	
1	1	新党	
1	1	新华内情	
1	1	新華內情	
1	1	新疆独	
1	1	新疆分裂	
1	1	新疆国	
1	1	新疆國	
1	1	新闻办	
1	1	鑫诺	
1	1	信访局	
1	1	兴奋剂	
1	1	行房	
1	1	性愛	
1	1	性福联盟	
1	1	性高潮	
1	1	色网	
1	1	色網	
1	1	性奴	
1	1	性虐	
1	1	性骚扰	
1	1	性色社区	
1	1	性学教授	
1	1	性欲	
1	1	性战擂台	
1	1	性戰擂臺	
1	1	徐向前	
1	1	许世友	
1	1	学潮	
1	1	学生爱国者运动	
1	1	学生妹	
1	1	学运	
1	1	學生愛國者運動證明	
1	1	血比	
1	1	血洒天安门	
1	1	血灑天安門	
1	1	血洗	
1	1	血腥冲突	
1	1	血腥衝突	
1	1	血腥内幕	
1	1	血腥內幕	
1	1	丫头养的	
1	1	压迫	
1	1	押大	
1	1	押小	
1	1	鸦片	
1	1	鸭店	
1	1	亚历山大	
1	1	亞洲性虐	
1	1	有碼	
1	1	严方军	
1	1	盐酸二氢埃托啡	
1	1	盐酸二乙醯吗啡	
1	1	盐酸二乙酰吗啡	
1	1	阎安	
1	1	阎王	
1	1	颜骑	
1	1	颜色革命	
1	1	颜射	
1	1	顏騎	
1	1	顏射	
1	1	鹽酸二氢埃托啡	
1	1	鹽酸二乙醯嗎啡	
1	1	艳照	
1	1	阳痿	
1	1	阳物	
1	1	杨白冰	
1	1	杨建利	
1	1	杨尚昆	
1	1	杨思敏	
1	1	杨勇	
1	1	杨周	
1	1	陽痿	
1	1	陽物	
1	1	楊思敏	
1	1	养生益智功	
1	1	巨尻	
1	1	姚文元	
1	1	姚依林	
1	1	摇头丸	
1	1	摇头玩	
1	1	摇頭丸	
1	1	耶和华	
1	1	耶和華	
1	1	耶苏	
1	1	耶稣	
1	1	耶穌	
1	1	野鸡	
1	1	叶剑英	
1	1	夜袭北京	
1	1	一边一国	
1	1	一邊一國	
1	1	一党独裁	
1	1	一党专政	
1	1	一党专制	
1	1	一黨	
1	1	一贯道	
1	1	一起玩游戏网	
1	1	一夜欢	
1	1	一夜九次郎	
1	1	一夜情	
1	1	一夜性網	
1	1	一中一台	
1	1	伊斯兰	
1	1	姨妈	
1	1	遗精	
1	1	阴屄	
1	1	阴部	
1	1	阴缔	
1	1	阴沟	
1	1	阴核	
1	1	阴茎	
1	1	阴精	
1	1	阴门	
1	1	阴囊	
1	1	阴水	
1	1	陰屄	
1	1	陰部	
1	1	陰唇	
1	1	陰阜	
1	1	陰核	
1	1	陰戶	
1	1	陰門	
1	1	陰囊	
1	1	婬乱	
1	1	罂粟	
1	1	罌粟	
1	1	用力插	
1	1	游戏管理员	
1	1	游行	
1	1	游衍	
1	1	遊行	
1	1	幼齿	
1	1	幼妓	
1	1	幼交	
1	1	誘姦	
1	1	于大海	
1	1	余震	
1	1	俞正声	
1	1	玉蒲团	
1	1	玉蒲團	
1	1	郁慕明	
1	1	浴尿	
1	1	欲火	
1	1	欲女	
1	1	遇难	
1	1	原子弹	
1	1	圓满	
1	1	圓滿	
1	1	曰你	
1	1	岳武	
2	1	运营	
1	1	再奸	
1	1	早泄	
1	1	早洩	
1	1	造反	
1	1	曾培炎	
1	1	曾庆红	
1	1	曾慶紅	
1	1	曾志郎	
1	1	渣波波	
1	1	扎卡维	
1	1	张春桥	
1	1	张德江	
1	1	张钢	
1	1	张立昌	
1	1	张林	
1	1	张榕明	
1	1	张万年	
1	1	张震	
1	1	张志清	
1	1	張德江	
1	1	張万年	
1	1	張震	
1	1	章孝勇	
1	1	招鸡	
1	1	招妓	
1	1	兆鸿	
1	1	赵洪祝	
1	1	赵南	
1	1	赵紫阳	
1	1	趙曉微	
1	1	针对台湾	
1	1	侦探设备	
1	1	真理教	
1	1	真善忍	
1	1	真主	
1	1	姫辱	
1	1	阵营机密	
1	1	阵营总理	
1	1	镇压	
1	1	正清网	
1	1	郑万通	
1	1	郑源	
1	1	政变	
1	1	政變	
1	1	政府	
1	1	政协	
1	1	政治	
1	1	支持達賴	
1	1	支那	
1	1	制服狩	
1	1	质检局	
1	1	智障	
1	1	中共	
1	1	中广网	
1	1	中廣網	
1	1	中国分裂	
1	1	中国军用运输机	
1	1	中国论坛	
1	1	中国民主党	
1	1	中国茉莉花革命	
1	1	中国茉莉花运动	
1	1	中国人民解放军	
1	1	中国人民志愿军	
1	1	中国问题论坛	
1	1	中国真实内容	
1	1	中国政府	
1	1	中国之春	
1	1	中国猪	
1	1	成人論壇	
1	1	中國共產黨	
1	1	中國狗	
1	1	中华	
1	1	中華民國	
1	1	中奖	
1	1	中文搜性网	
1	1	中宣部	
1	1	中央電視臺	
1	1	中央政府	
1	1	中央政治局委员	
1	1	周恩来	
1	1	周容重	
1	1	周莹	
1	1	周永康	
1	1	朱德	
1	1	朱巨	
1	1	朱立伦	
1	1	朱琳	
1	1	朱蒙	
1	1	朱镕基	
1	1	猪猡	
1	1	豬頭	
1	1	专制	
1	1	转法轮	
1	1	轉法輪	
1	1	装B靠	
1	1	装屄呢	
1	1	撞击	
1	1	卓奥	
1	1	卓伯源	
1	1	子宮	
1	1	姊姊的小骚屄	
1	1	自残	
1	1	自插小穴	
1	1	自焚	
1	1	自杀手册	
1	1	自杀指南	
1	1	自由民主论坛	
1	1	自由亚洲	
1	1	自治机关	
1	1	总理	
1	1	总书记	
1	1	总统号	
1	1	邹钧	
1	1	邹胜龙	
1	1	鄒家華	
1	1	走私	
1	1	主播	
1	1	走向圆满	
1	1	走向圆滿	
1	1	走向圓满	
1	1	走向圓滿	
1	1	足脚交	
1	1	最后性	
1	1	最淫官员	
1	1	坐庄	
1	1		
1	1		
1	1		
1	1	修魔	
1	1	小黑屋	
1	1	货到付款	
1	1	貨到庫款	
1	1	吴帮国	
1	1	无帮国	
1	1	无邦国	
1	1	无帮过	
1	1	瘟家宝	
1	1	假庆林	
1	1	甲庆林	
1	1	假青林	
1	1	离长春	
1	1	习远平	
1	1	袭近平	
1	1	李磕墙	
1	1	贺过墙	
1	1	和锅枪	
1	1	粥永康	
1	1	轴永康	
1	1	肘永康	
1	1	周健康	
1	1	粥健康	
1	1	周小康	
1	1	李肇星务	
1	1	国务委员	
1	1	中央委员	
1	1	发改委	
1	1	国家发展和改革委员会	
1	1	发展和改革委员会	
1	1	国家发展与改革委员会	
1	1	发展与改革委员会	
1	1	纯一郎	
1	1	达赖喇嘛	
1	1	阿扁万岁	
1	1	热那亚	
1	1	突尼斯	
1	1	gongchandang	
1	1	新闻出版总署	
1	1	新闻出版署	
1	1	肉体	
1	1	西藏314事件	
1	1	新疆7.5事件	
1	1	党中央	
1	1	新闻管制	
1	1	分裂中国	
1	1	六四运动	
1	1	民主潮	
1	1	台独万岁	
1	1	台独分子	
1	1	台湾民国	
1	1	台湾岛国	
1	1	台湾国	
1	1	台湾独立	
1	1	新疆独立	
1	1	西藏独立	
1	1	西藏分裂	
1	1	西藏国	
1	1	政治反对派	
1	1	政治犯	
1	1	共产党	
1	1	民主党	
1	1	专政	
1	1	世界维吾尔大会	
1	1	国内动态清样	
1	1	真主安拉	
1	1	古柯碱	
1	1	押注	
1	1	冰粉	
1	1	牛B	
1	1	牛比	
1	1	小姐兼职	
1	1	交媾	
1	1	性事	
1	1	臭机八	
1	1	臭鸡巴	
1	1	黄色	
1	1	强奸犯	
1	1	乳交	
1	1	淫秽	
1	1	淫娃	
1	1	淫液	
1	1	淫汁	
1	1	淫洞	
1	1	援交妹	
1	1	cao	
1	1	操她妈	
1	1	操妳妈	
1	1	操你	
1	1	操你妈	
1	1	操他妈	
1	1	干她妈	
1	1	干妳	
1	1	干妳娘	
1	1	干你	
1	1	干你妈	
1	1	干你妈B	
1	1	干你妈逼	
1	1	干你娘	
1	1	干他妈	
1	1	狗娘养的	
1	1	滚	
1	1	贱货	
1	1	贱人	
1	1	妳娘的	
1	1	破鞋	
1	1	去死	
1	1	日你	
1	1	屎	
1	1	屎妳娘	
1	1	屎你娘	
1	1	尿	
1	1	操他	
1	1	操她	
1	1	干他	
1	1	干她	
1	1	干死	
1	1	干爆	
1	1	干机	
1	1	干鸡	
1	1	干入	
1	1	干干	
1	1	干X	
1	1	干它	
1	1	干牠	
1	1	干您	
1	1	干汝	
1	1	干林	
1	1	操林	
1	1	干尼	
1	1	操尼	
1	1	干勒	
1	1	干我	
1	1	干到	
1	1	干啦	
1	1	干爽	
1	1	干一干	
1	1	奸暴	
1	1	奸你	
1	1	奸他	
1	1	奸她	
1	1	奸一奸	
1	1	淫湿	
1	1	叼你妈	
1	1	靠你妈	
1	1	逼你老母	
1	1	挨球	
1	1	我日你	
1	1	日死	
1	1	骚B	
1	1	逼毛	
1	1	插你妈	
1	1	weelaa	
1	1	缔顺	
1	1	帝顺	
1	1	蒂顺	
1	1	系统消息	
1	1	草泥马	
1	1	法克鱿	
1	1	雅蠛蝶	
1	1	潜烈蟹	
1	1	菊花蚕	
1	1	尾申鲸	
1	1	吉跋猫	
1	1	搞栗棒	
1	1	吟稻雁	
1	1	达菲鸡	
1	1	ML	
1	1	群P	
1	1	双飞	
1	1	周恩來	
1	1	碡	
1	1	朱駿	
1	1	朱狨基	
1	1	朱容基	
1	1	朱溶剂	
1	1	朱熔基	
1	1	猪操	
1	1	猪聋畸	
1	1	猪毛	
1	1	猪毛1	
1	1	專政	
1	1	丬	
1	1	自民党	
1	1	自已的故事	
1	1	作爱	
1	1	阿扁萬歲	
1	1	阿萊娜	
1	1	啊無卵	
1	1	埃裏克蘇特勤	
1	1	埃斯萬	
1	1	艾麗絲	
1	1	愛滋	
1	1	愛滋病	
1	1	暗黑法師	
1	1	奧克拉	
1	1	奧拉德	
1	1	奧利弗	
1	1	奧魯奇	
1	1	奧倫	
1	1	奧特蘭	
1	1	㈧	
1	1	巴倫侍從	
1	1	巴倫坦	
1	1	白立樸	
1	1	白夢	
1	1	白皮書	
1	1	班禪	
1	1	寶石商人	
1	1	鮑戈	
1	1	鮑彤	
1	1	鮑伊	
1	1	暴風亡靈	
1	1	暴亂	
1	1	暴熱的戰士	
1	1	暴躁的城塔野獸	
1	1	暴躁的警衛兵靈魂	
1	1	暴躁的馬杜克	
1	1	北大三角地論壇	
1	1	北韓	
1	1	北京當局	
1	1	北美自由論壇	
1	1	貝尤爾	
1	1	逼樣	
1	1	比樣	
1	1	婊子養的	
1	1	賓周	
1	1	冰後	
1	1	博訊	
1	1	不滅帝王	
1	1	AV	
1	1	布萊爾	
1	1	布雷爾	
1	1	蔡崇國	
1	1	蔡啓芳	
1	1	操鶏	
1	1	操那嗎B	
1	1	操那嗎逼	
1	1	操那嗎比	
1	1	操你媽	
1	1	操你爺爺	
1	1	曹長青	
1	1	曹剛川	
1	1	草你媽	
1	1	册那娘餓比	
1	1	插那嗎B	
1	1	插那嗎逼	
1	1	插那嗎比	
1	1	插你媽	
1	1	插你爺爺	
1	1	長官沙塔特	
1	1	常勁	
1	1	朝鮮	
1	1	車侖	
1	1	車侖女幹	
1	1	沉睡圖騰	
1	1	陳炳基	
1	1	陳博志	
1	1	陳定南	
1	1	陳建銘	
1	1	陳景俊	
1	1	陳菊	
1	1	陳軍	
1	1	陳良宇	
1	1	陳蒙	
1	1	陳破空	
1	1	陳唐山	
1	1	陳希同	
1	1	陳小同	
1	1	陳宣良	
1	1	陳學聖	
1	1	陳一諮	
1	1	陳總統	
1	1	程凱	
1	1	程鐵軍	
1	1	痴鳩	
1	1	痴拈	
1	1	遲鈍的圖騰	
1	1	持不同政見	
1	1	赤色騎士	
1	1	赤色戰士	
1	1	處女膜	
1	1	傳染性病	
1	1	吹簫	
1	1	春夏自由論壇	
1	1	戳那嗎B	
1	1	戳那嗎逼	
1	1	戳那嗎比	
1	1	錯B	
1	1	錯逼	
1	1	錯比	
1	1	錯那嗎B	
1	1	錯那嗎逼	
1	1	錯那嗎比	
1	1	達夫警衛兵	
1	1	達夫侍從	
1	1	達癩	
1	1	打飛機	
1	1	大參考	
1	1	大東亞	
1	1	大東亞共榮	
1	1	大鶏巴	
1	1	大紀元	
1	1	大紀元新聞網	
1	1	大紀園	
1	1	大家論壇	
1	1	大奶媽	
1	1	大史記	
1	1	大史紀	
1	1	大衛教	
1	1	大中國論壇	
1	1	大中華論壇	
1	1	大衆真人真事	
1	1	戴維教	
1	1	蕩婦	
1	1	導師	
1	1	盜竊犯	
1	1	德維爾	
1	1	登輝	
1	1	鄧笑貧	
1	1	迪裏夏提	
1	1	地下教會	
1	1	電視流氓	
1	1	叼你媽	
1	1	釣魚島	
1	1	丁關根	
1	1	東北獨立	
1	1	東部地下水路	
1	1	東方紅時空	
1	1	東方時空	
1	1	東南西北論談	
1	1	東社	
1	1	東升	
1	1	東條	
1	1	東條英機	
1	1	東突暴動	
1	1	東突獨立	
1	1	東土耳其斯坦	
1	1	東西南北論壇	
1	1	東亞	
1	1	東院看守	
1	1	鬥士哈夫拉蘇	
1	1	鬥士霍克	
1	1	獨裁	
1	1	獨裁政治	
1	1	獨夫	
1	1	獨立臺灣會	
1	1	俄國	
1	1	㈡	
1	1	發楞	
1	1	發掄	
1	1	發掄功	
1	1	發倫	
1	1	發倫功	
1	1	發論公	
1	1	發論功	
1	1	發騷	
1	1	發正念	
1	1	法淪	
1	1	法爾卡	
1	1	法掄	
1	1	法掄功	
1	1	法侖	
1	1	法淪	
1	1	法綸	
1	1	法輪大法	
1	1	法輪功	
1	1	法謫	
1	1	法謫功	
1	1	反封鎖	
1	1	反腐敗論壇	
1	1	反人類	
1	1	反社會	
1	1	方勵之	
1	1	防衛指揮官	
1	1	飛揚論壇	
1	1	廢墟守護者	
1	1	費鴻泰	
1	1	費良勇	
1	1	分隊長施蒂文	
1	1	粉飾太平	
1	1	糞便	
1	1	豐饒的果實	
1	1	風雨神州	
1	1	風雨神州論壇	
1	1	封從德	
1	1	封殺	
1	1	封印的靈魂騎士	
1	1	馮東海	
1	1	馮素英	
1	1	傅作義	
1	1	幹bi	
1	1	幹逼	
1	1	幹比	
1	1	幹的你	
1	1	幹幹幹	
1	1	幹她	
1	1	幹你	
1	1	幹你老比	
1	1	幹你老母	
1	1	幹你娘	
1	1	幹全家	
1	1	幹死	
1	1	幹死你	
1	1	幹他	
1	1	幹一家	
1	1	趕你娘	
1	1	岡巒	
1	1	剛比	
1	1	剛比樣子	
1	1	崗哨士兵	
1	1	肛門	
1	1	高麗棒子	
1	1	高文謙	
1	1	高薪養廉	
1	1	高自聯	
1	1	膏藥旗	
1	1	戈瑞爾德	
1	1	戈揚	
1	1	鴿派	
1	1	歌功頌德	
1	1	格雷(關卡排名管理者)	
1	1	格魯	
1	1	格魯(城鎮移動)	
1	1	工自聯	
1	1	弓雖	
1	1	共産	
1	1	共産黨	
1	1	共産主義	
