法器共鸣ID(流水号即可)	共鸣副ID(表示职业)	共鸣等级	有效标志位	magic_item_id_1法器ID1	magic_item_id_2法器ID2	magic_item_id_3法器ID3	magic_item_id_4法器ID4	magic_item_id_5法器ID5	attr_type1属性类型1	attr_value1属性值1	attr_type2属性类型2	attr_value2属性值2	attr_type3属性类型3	attr_value3属性值3	attr_type4属性类型4	attr_value4属性值4	增加战力值	共鸣名称
31	31	9	1	500512	500504	0	0	0	11	2069	0	0	0	0	0	0	0	9级静心
31	31	10	1	500512	500504	0	0	0	11	2172	0	0	0	0	0	0	0	10级静心
31	41	1	1	500512	500504	0	0	0	11	1400	0	0	0	0	0	0	0	1级静心
31	41	2	1	500512	500504	0	0	0	11	1470	0	0	0	0	0	0	0	2级静心
31	41	3	1	500512	500504	0	0	0	11	1544	0	0	0	0	0	0	0	3级静心
31	41	4	1	500512	500504	0	0	0	11	1621	0	0	0	0	0	0	0	4级静心
31	41	5	1	500512	500504	0	0	0	11	1702	0	0	0	0	0	0	0	5级静心
31	41	6	1	500512	500504	0	0	0	11	1787	0	0	0	0	0	0	0	6级静心
31	41	7	1	500512	500504	0	0	0	11	1876	0	0	0	0	0	0	0	7级静心
31	41	8	1	500512	500504	0	0	0	11	1970	0	0	0	0	0	0	0	8级静心
31	41	9	1	500512	500504	0	0	0	11	2069	0	0	0	0	0	0	0	9级静心
31	41	10	1	500512	500504	0	0	0	11	2172	0	0	0	0	0	0	0	10级静心
32	11	1	1	500504	500509	0	0	0	75	1400	0	0	0	0	0	0	0	1级盾墙
32	11	2	1	500504	500509	0	0	0	75	1470	0	0	0	0	0	0	0	2级盾墙
32	11	3	1	500504	500509	0	0	0	75	1544	0	0	0	0	0	0	0	3级盾墙
32	11	4	1	500504	500509	0	0	0	75	1621	0	0	0	0	0	0	0	4级盾墙
32	11	5	1	500504	500509	0	0	0	75	1702	0	0	0	0	0	0	0	5级盾墙
32	11	6	1	500504	500509	0	0	0	75	1787	0	0	0	0	0	0	0	6级盾墙
32	11	7	1	500504	500509	0	0	0	75	1876	0	0	0	0	0	0	0	7级盾墙
32	11	8	1	500504	500509	0	0	0	75	1970	0	0	0	0	0	0	0	8级盾墙
32	11	9	1	500504	500509	0	0	0	75	2069	0	0	0	0	0	0	0	9级盾墙
32	11	10	1	500504	500509	0	0	0	75	2172	0	0	0	0	0	0	0	10级盾墙
32	21	1	1	500504	500509	0	0	0	75	1400	0	0	0	0	0	0	0	1级盾墙
32	21	2	1	500504	500509	0	0	0	75	1470	0	0	0	0	0	0	0	2级盾墙
32	21	3	1	500504	500509	0	0	0	75	1544	0	0	0	0	0	0	0	3级盾墙
32	21	4	1	500504	500509	0	0	0	75	1621	0	0	0	0	0	0	0	4级盾墙
32	21	5	1	500504	500509	0	0	0	75	1702	0	0	0	0	0	0	0	5级盾墙
32	21	6	1	500504	500509	0	0	0	75	1787	0	0	0	0	0	0	0	6级盾墙
32	21	7	1	500504	500509	0	0	0	75	1876	0	0	0	0	0	0	0	7级盾墙
32	21	8	1	500504	500509	0	0	0	75	1970	0	0	0	0	0	0	0	8级盾墙
32	21	9	1	500504	500509	0	0	0	75	2069	0	0	0	0	0	0	0	9级盾墙
32	21	10	1	500504	500509	0	0	0	75	2172	0	0	0	0	0	0	0	10级盾墙
32	31	1	1	500504	500509	0	0	0	75	1400	0	0	0	0	0	0	0	1级盾墙
32	31	2	1	500504	500509	0	0	0	75	1470	0	0	0	0	0	0	0	2级盾墙
32	31	3	1	500504	500509	0	0	0	75	1544	0	0	0	0	0	0	0	3级盾墙
32	31	4	1	500504	500509	0	0	0	75	1621	0	0	0	0	0	0	0	4级盾墙
32	31	5	1	500504	500509	0	0	0	75	1702	0	0	0	0	0	0	0	5级盾墙
32	31	6	1	500504	500509	0	0	0	75	1787	0	0	0	0	0	0	0	6级盾墙
32	31	7	1	500504	500509	0	0	0	75	1876	0	0	0	0	0	0	0	7级盾墙
32	31	8	1	500504	500509	0	0	0	75	1970	0	0	0	0	0	0	0	8级盾墙
32	31	9	1	500504	500509	0	0	0	75	2069	0	0	0	0	0	0	0	9级盾墙
32	31	10	1	500504	500509	0	0	0	75	2172	0	0	0	0	0	0	0	10级盾墙
32	41	1	1	500504	500509	0	0	0	75	1400	0	0	0	0	0	0	0	1级盾墙
32	41	2	1	500504	500509	0	0	0	75	1470	0	0	0	0	0	0	0	2级盾墙
32	41	3	1	500504	500509	0	0	0	75	1544	0	0	0	0	0	0	0	3级盾墙
32	41	4	1	500504	500509	0	0	0	75	1621	0	0	0	0	0	0	0	4级盾墙
32	41	5	1	500504	500509	0	0	0	75	1702	0	0	0	0	0	0	0	5级盾墙
32	41	6	1	500504	500509	0	0	0	75	1787	0	0	0	0	0	0	0	6级盾墙
32	41	7	1	500504	500509	0	0	0	75	1876	0	0	0	0	0	0	0	7级盾墙
32	41	8	1	500504	500509	0	0	0	75	1970	0	0	0	0	0	0	0	8级盾墙
32	41	9	1	500504	500509	0	0	0	75	2069	0	0	0	0	0	0	0	9级盾墙
32	41	10	1	500504	500509	0	0	0	75	2172	0	0	0	0	0	0	0	10级盾墙
33	11	1	1	500509	500508	0	0	0	67	12660	0	0	0	0	0	0	0	1级强击
33	11	2	1	500509	500508	0	0	0	67	13293	0	0	0	0	0	0	0	2级强击
33	11	3	1	500509	500508	0	0	0	67	13958	0	0	0	0	0	0	0	3级强击
33	11	4	1	500509	500508	0	0	0	67	14656	0	0	0	0	0	0	0	4级强击
33	11	5	1	500509	500508	0	0	0	67	15389	0	0	0	0	0	0	0	5级强击
33	11	6	1	500509	500508	0	0	0	67	16158	0	0	0	0	0	0	0	6级强击
33	11	7	1	500509	500508	0	0	0	67	16966	0	0	0	0	0	0	0	7级强击
33	11	8	1	500509	500508	0	0	0	67	17814	0	0	0	0	0	0	0	8级强击
33	11	9	1	500509	500508	0	0	0	67	18705	0	0	0	0	0	0	0	9级强击
33	11	10	1	500509	500508	0	0	0	67	19640	0	0	0	0	0	0	0	10级强击
33	21	1	1	500509	500508	0	0	0	70	12660	0	0	0	0	0	0	0	1级强击
33	21	2	1	500509	500508	0	0	0	70	13293	0	0	0	0	0	0	0	2级强击
33	21	3	1	500509	500508	0	0	0	70	13958	0	0	0	0	0	0	0	3级强击
33	21	4	1	500509	500508	0	0	0	70	14656	0	0	0	0	0	0	0	4级强击
33	21	5	1	500509	500508	0	0	0	70	15389	0	0	0	0	0	0	0	5级强击
33	21	6	1	500509	500508	0	0	0	70	16158	0	0	0	0	0	0	0	6级强击
33	21	7	1	500509	500508	0	0	0	70	16966	0	0	0	0	0	0	0	7级强击
33	21	8	1	500509	500508	0	0	0	70	17814	0	0	0	0	0	0	0	8级强击
33	21	9	1	500509	500508	0	0	0	70	18705	0	0	0	0	0	0	0	9级强击
33	21	10	1	500509	500508	0	0	0	70	19640	0	0	0	0	0	0	0	10级强击
33	31	1	1	500509	500508	0	0	0	67	12660	0	0	0	0	0	0	0	1级强击
33	31	2	1	500509	500508	0	0	0	67	13293	0	0	0	0	0	0	0	2级强击
33	31	3	1	500509	500508	0	0	0	67	13958	0	0	0	0	0	0	0	3级强击
33	31	4	1	500509	500508	0	0	0	67	14656	0	0	0	0	0	0	0	4级强击
33	31	5	1	500509	500508	0	0	0	67	15389	0	0	0	0	0	0	0	5级强击
33	31	6	1	500509	500508	0	0	0	67	16158	0	0	0	0	0	0	0	6级强击
33	31	7	1	500509	500508	0	0	0	67	16966	0	0	0	0	0	0	0	7级强击
33	31	8	1	500509	500508	0	0	0	67	17814	0	0	0	0	0	0	0	8级强击
33	31	9	1	500509	500508	0	0	0	67	18705	0	0	0	0	0	0	0	9级强击
33	31	10	1	500509	500508	0	0	0	67	19640	0	0	0	0	0	0	0	10级强击
33	41	1	1	500509	500508	0	0	0	70	12660	0	0	0	0	0	0	0	1级强击
33	41	2	1	500509	500508	0	0	0	70	13293	0	0	0	0	0	0	0	2级强击
33	41	3	1	500509	500508	0	0	0	70	13958	0	0	0	0	0	0	0	3级强击
33	41	4	1	500509	500508	0	0	0	70	14656	0	0	0	0	0	0	0	4级强击
33	41	5	1	500509	500508	0	0	0	70	15389	0	0	0	0	0	0	0	5级强击
33	41	6	1	500509	500508	0	0	0	70	16158	0	0	0	0	0	0	0	6级强击
33	41	7	1	500509	500508	0	0	0	70	16966	0	0	0	0	0	0	0	7级强击
33	41	8	1	500509	500508	0	0	0	70	17814	0	0	0	0	0	0	0	8级强击
33	41	9	1	500509	500508	0	0	0	70	18705	0	0	0	0	0	0	0	9级强击
33	41	10	1	500509	500508	0	0	0	70	19640	0	0	0	0	0	0	0	10级强击
34	11	1	1	500508	500510	0	0	0	68	6330	71	6330	0	0	0	0	0	1级铁壁
34	11	2	1	500508	500510	0	0	0	68	6647	71	6330	0	0	0	0	0	2级铁壁
34	11	3	1	500508	500510	0	0	0	68	6979	71	6330	0	0	0	0	0	3级铁壁
34	11	4	1	500508	500510	0	0	0	68	7328	71	6330	0	0	0	0	0	4级铁壁
34	11	5	1	500508	500510	0	0	0	68	7694	71	6330	0	0	0	0	0	5级铁壁
34	11	6	1	500508	500510	0	0	0	68	8079	71	6330	0	0	0	0	0	6级铁壁
34	11	7	1	500508	500510	0	0	0	68	8483	71	6330	0	0	0	0	0	7级铁壁
34	11	8	1	500508	500510	0	0	0	68	8907	71	6330	0	0	0	0	0	8级铁壁
34	11	9	1	500508	500510	0	0	0	68	9352	71	6330	0	0	0	0	0	9级铁壁
34	11	10	1	500508	500510	0	0	0	68	9820	71	6330	0	0	0	0	0	10级铁壁
34	21	1	1	500508	500510	0	0	0	68	6330	71	6330	0	0	0	0	0	1级铁壁
34	21	2	1	500508	500510	0	0	0	68	6647	71	6330	0	0	0	0	0	2级铁壁
34	21	3	1	500508	500510	0	0	0	68	6979	71	6330	0	0	0	0	0	3级铁壁
34	21	4	1	500508	500510	0	0	0	68	7328	71	6330	0	0	0	0	0	4级铁壁
34	21	5	1	500508	500510	0	0	0	68	7694	71	6330	0	0	0	0	0	5级铁壁
34	21	6	1	500508	500510	0	0	0	68	8079	71	6330	0	0	0	0	0	6级铁壁
34	21	7	1	500508	500510	0	0	0	68	8483	71	6330	0	0	0	0	0	7级铁壁
34	21	8	1	500508	500510	0	0	0	68	8907	71	6330	0	0	0	0	0	8级铁壁
34	21	9	1	500508	500510	0	0	0	68	9352	71	6330	0	0	0	0	0	9级铁壁
34	21	10	1	500508	500510	0	0	0	68	9820	71	6330	0	0	0	0	0	10级铁壁
34	31	1	1	500508	500510	0	0	0	68	6330	71	6330	0	0	0	0	0	1级铁壁
34	31	2	1	500508	500510	0	0	0	68	6647	71	6330	0	0	0	0	0	2级铁壁
34	31	3	1	500508	500510	0	0	0	68	6979	71	6330	0	0	0	0	0	3级铁壁
34	31	4	1	500508	500510	0	0	0	68	7328	71	6330	0	0	0	0	0	4级铁壁
34	31	5	1	500508	500510	0	0	0	68	7694	71	6330	0	0	0	0	0	5级铁壁
34	31	6	1	500508	500510	0	0	0	68	8079	71	6330	0	0	0	0	0	6级铁壁
34	31	7	1	500508	500510	0	0	0	68	8483	71	6330	0	0	0	0	0	7级铁壁
34	31	8	1	500508	500510	0	0	0	68	8907	71	6330	0	0	0	0	0	8级铁壁
34	31	9	1	500508	500510	0	0	0	68	9352	71	6330	0	0	0	0	0	9级铁壁
34	31	10	1	500508	500510	0	0	0	68	9820	71	6330	0	0	0	0	0	10级铁壁
34	41	1	1	500508	500510	0	0	0	68	6330	71	6330	0	0	0	0	0	1级铁壁
34	41	2	1	500508	500510	0	0	0	68	6647	71	6330	0	0	0	0	0	2级铁壁
34	41	3	1	500508	500510	0	0	0	68	6979	71	6330	0	0	0	0	0	3级铁壁
34	41	4	1	500508	500510	0	0	0	68	7328	71	6330	0	0	0	0	0	4级铁壁
34	41	5	1	500508	500510	0	0	0	68	7694	71	6330	0	0	0	0	0	5级铁壁
34	41	6	1	500508	500510	0	0	0	68	8079	71	6330	0	0	0	0	0	6级铁壁
34	41	7	1	500508	500510	0	0	0	68	8483	71	6330	0	0	0	0	0	7级铁壁
34	41	8	1	500508	500510	0	0	0	68	8907	71	6330	0	0	0	0	0	8级铁壁
34	41	9	1	500508	500510	0	0	0	68	9352	71	6330	0	0	0	0	0	9级铁壁
34	41	10	1	500508	500510	0	0	0	68	9820	71	6330	0	0	0	0	0	10级铁壁
35	11	1	1	500510	500501	0	0	0	77	800	0	0	0	0	0	0	0	1级铜皮
35	11	2	1	500510	500501	0	0	0	77	840	0	0	0	0	0	0	0	2级铜皮
35	11	3	1	500510	500501	0	0	0	77	882	0	0	0	0	0	0	0	3级铜皮
35	11	4	1	500510	500501	0	0	0	77	926	0	0	0	0	0	0	0	4级铜皮
35	11	5	1	500510	500501	0	0	0	77	972	0	0	0	0	0	0	0	5级铜皮
35	11	6	1	500510	500501	0	0	0	77	1021	0	0	0	0	0	0	0	6级铜皮
35	11	7	1	500510	500501	0	0	0	77	1072	0	0	0	0	0	0	0	7级铜皮
35	11	8	1	500510	500501	0	0	0	77	1126	0	0	0	0	0	0	0	8级铜皮
35	11	9	1	500510	500501	0	0	0	77	1182	0	0	0	0	0	0	0	9级铜皮
35	11	10	1	500510	500501	0	0	0	77	1241	0	0	0	0	0	0	0	10级铜皮
35	21	1	1	500510	500501	0	0	0	77	800	0	0	0	0	0	0	0	1级铜皮
35	21	2	1	500510	500501	0	0	0	77	840	0	0	0	0	0	0	0	2级铜皮
35	21	3	1	500510	500501	0	0	0	77	882	0	0	0	0	0	0	0	3级铜皮
35	21	4	1	500510	500501	0	0	0	77	926	0	0	0	0	0	0	0	4级铜皮
35	21	5	1	500510	500501	0	0	0	77	972	0	0	0	0	0	0	0	5级铜皮
35	21	6	1	500510	500501	0	0	0	77	1021	0	0	0	0	0	0	0	6级铜皮
35	21	7	1	500510	500501	0	0	0	77	1072	0	0	0	0	0	0	0	7级铜皮
35	21	8	1	500510	500501	0	0	0	77	1126	0	0	0	0	0	0	0	8级铜皮
35	21	9	1	500510	500501	0	0	0	77	1182	0	0	0	0	0	0	0	9级铜皮
35	21	10	1	500510	500501	0	0	0	77	1241	0	0	0	0	0	0	0	10级铜皮
35	31	1	1	500510	500501	0	0	0	77	800	0	0	0	0	0	0	0	1级铜皮
35	31	2	1	500510	500501	0	0	0	77	840	0	0	0	0	0	0	0	2级铜皮
35	31	3	1	500510	500501	0	0	0	77	882	0	0	0	0	0	0	0	3级铜皮
35	31	4	1	500510	500501	0	0	0	77	926	0	0	0	0	0	0	0	4级铜皮
35	31	5	1	500510	500501	0	0	0	77	972	0	0	0	0	0	0	0	5级铜皮
35	31	6	1	500510	500501	0	0	0	77	1021	0	0	0	0	0	0	0	6级铜皮
35	31	7	1	500510	500501	0	0	0	77	1072	0	0	0	0	0	0	0	7级铜皮
35	31	8	1	500510	500501	0	0	0	77	1126	0	0	0	0	0	0	0	8级铜皮
35	31	9	1	500510	500501	0	0	0	77	1182	0	0	0	0	0	0	0	9级铜皮
35	31	10	1	500510	500501	0	0	0	77	1241	0	0	0	0	0	0	0	10级铜皮
35	41	1	1	500510	500501	0	0	0	77	800	0	0	0	0	0	0	0	1级铜皮
35	41	2	1	500510	500501	0	0	0	77	840	0	0	0	0	0	0	0	2级铜皮
35	41	3	1	500510	500501	0	0	0	77	882	0	0	0	0	0	0	0	3级铜皮
35	41	4	1	500510	500501	0	0	0	77	926	0	0	0	0	0	0	0	4级铜皮
35	41	5	1	500510	500501	0	0	0	77	972	0	0	0	0	0	0	0	5级铜皮
35	41	6	1	500510	500501	0	0	0	77	1021	0	0	0	0	0	0	0	6级铜皮
35	41	7	1	500510	500501	0	0	0	77	1072	0	0	0	0	0	0	0	7级铜皮
35	41	8	1	500510	500501	0	0	0	77	1126	0	0	0	0	0	0	0	8级铜皮
35	41	9	1	500510	500501	0	0	0	77	1182	0	0	0	0	0	0	0	9级铜皮
35	41	10	1	500510	500501	0	0	0	77	1241	0	0	0	0	0	0	0	10级铜皮
36	11	1	1	500501	500503	0	0	0	76	800	0	0	0	0	0	0	0	1级巨大化
36	11	2	1	500501	500503	0	0	0	76	840	0	0	0	0	0	0	0	2级巨大化
36	11	3	1	500501	500503	0	0	0	76	882	0	0	0	0	0	0	0	3级巨大化
36	11	4	1	500501	500503	0	0	0	76	926	0	0	0	0	0	0	0	4级巨大化
36	11	5	1	500501	500503	0	0	0	76	972	0	0	0	0	0	0	0	5级巨大化
36	11	6	1	500501	500503	0	0	0	76	1021	0	0	0	0	0	0	0	6级巨大化
36	11	7	1	500501	500503	0	0	0	76	1072	0	0	0	0	0	0	0	7级巨大化
36	11	8	1	500501	500503	0	0	0	76	1126	0	0	0	0	0	0	0	8级巨大化
36	11	9	1	500501	500503	0	0	0	76	1182	0	0	0	0	0	0	0	9级巨大化
36	11	10	1	500501	500503	0	0	0	76	1241	0	0	0	0	0	0	0	10级巨大化
36	21	1	1	500501	500503	0	0	0	76	800	0	0	0	0	0	0	0	1级巨大化
36	21	2	1	500501	500503	0	0	0	76	840	0	0	0	0	0	0	0	2级巨大化
36	21	3	1	500501	500503	0	0	0	76	882	0	0	0	0	0	0	0	3级巨大化
36	21	4	1	500501	500503	0	0	0	76	926	0	0	0	0	0	0	0	4级巨大化
36	21	5	1	500501	500503	0	0	0	76	972	0	0	0	0	0	0	0	5级巨大化
36	21	6	1	500501	500503	0	0	0	76	1021	0	0	0	0	0	0	0	6级巨大化
36	21	7	1	500501	500503	0	0	0	76	1072	0	0	0	0	0	0	0	7级巨大化
36	21	8	1	500501	500503	0	0	0	76	1126	0	0	0	0	0	0	0	8级巨大化
36	21	9	1	500501	500503	0	0	0	76	1182	0	0	0	0	0	0	0	9级巨大化
36	21	10	1	500501	500503	0	0	0	76	1241	0	0	0	0	0	0	0	10级巨大化
36	31	1	1	500501	500503	0	0	0	76	800	0	0	0	0	0	0	0	1级巨大化
36	31	2	1	500501	500503	0	0	0	76	840	0	0	0	0	0	0	0	2级巨大化
36	31	3	1	500501	500503	0	0	0	76	882	0	0	0	0	0	0	0	3级巨大化
36	31	4	1	500501	500503	0	0	0	76	926	0	0	0	0	0	0	0	4级巨大化
36	31	5	1	500501	500503	0	0	0	76	972	0	0	0	0	0	0	0	5级巨大化
36	31	6	1	500501	500503	0	0	0	76	1021	0	0	0	0	0	0	0	6级巨大化
36	31	7	1	500501	500503	0	0	0	76	1072	0	0	0	0	0	0	0	7级巨大化
36	31	8	1	500501	500503	0	0	0	76	1126	0	0	0	0	0	0	0	8级巨大化
36	31	9	1	500501	500503	0	0	0	76	1182	0	0	0	0	0	0	0	9级巨大化
36	31	10	1	500501	500503	0	0	0	76	1241	0	0	0	0	0	0	0	10级巨大化
36	41	1	1	500501	500503	0	0	0	76	800	0	0	0	0	0	0	0	1级巨大化
36	41	2	1	500501	500503	0	0	0	76	840	0	0	0	0	0	0	0	2级巨大化
36	41	3	1	500501	500503	0	0	0	76	882	0	0	0	0	0	0	0	3级巨大化
36	41	4	1	500501	500503	0	0	0	76	926	0	0	0	0	0	0	0	4级巨大化
36	41	5	1	500501	500503	0	0	0	76	972	0	0	0	0	0	0	0	5级巨大化
36	41	6	1	500501	500503	0	0	0	76	1021	0	0	0	0	0	0	0	6级巨大化
36	41	7	1	500501	500503	0	0	0	76	1072	0	0	0	0	0	0	0	7级巨大化
36	41	8	1	500501	500503	0	0	0	76	1126	0	0	0	0	0	0	0	8级巨大化
36	41	9	1	500501	500503	0	0	0	76	1182	0	0	0	0	0	0	0	9级巨大化
36	41	10	1	500501	500503	0	0	0	76	1241	0	0	0	0	0	0	0	10级巨大化
