时装ID	阶级	外观分类（10套装，11武器，12挂件，13灵宝，14头发，15坐骑，16光环）	职业	激活条件（状态限制）	激活消耗	魅力值	附加属性	特殊颜色1	颜色1状态	颜色1消耗	特殊颜色2	颜色2状态	颜色2消耗	特殊颜色3	颜色3状态	颜色3消耗	特殊颜色4	颜色4状态	颜色4消耗	特殊颜色5	颜色5状态	颜色5消耗	特殊颜色6	颜色6状态	颜色6消耗	特殊颜色7	颜色7状态	颜色7消耗	特殊颜色8	颜色8状态	颜色8消耗	特殊颜色9	颜色9状态	颜色9消耗	附加特效1	特效1状态	附加特效2	特效2状态	过期提醒提前时间	过期提醒邮件ID	是否可染色（0不可，1可以）	名称	外观ID	说明	颜色	男图标（后面要改名成ImageId_male）	女图标	镜头朝向	镜头距离	镜头偏移X	镜头偏移Y	镜头偏移Z	可见状态限制
113107	4	11	31	0	101073	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
113107	5	11	31	0	101073	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
114107	1	11	41	0	101074	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_640	fashionWeapon_640	0	0	0	0	0	0
114107	2	11	41	0	101074	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_640	fashionWeapon_640	0	0	0	0	0	0
114107	3	11	41	0	101074	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_640	fashionWeapon_640	0	0	0	0	0	0
114107	4	11	41	0	101074	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_640	fashionWeapon_640	0	0	0	0	0	0
114107	5	11	41	0	101074	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_640	fashionWeapon_640	0	0	0	0	0	0
111108	1	11	11	0	101081	176	80111140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2172	0	雪霁·凝月	8	雪霁初晴，清蓝之髓，强化榜榜首可得。	3	fashionWeapon_410	fashionWeapon_410	0	0	0	0	0	0
112108	1	11	21	0	101082	176	80112140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2172	0	雪霁·凝月	8	雪霁初晴，清蓝之髓，强化榜榜首可得。	3	fashionWeapon_420	fashionWeapon_420	0	0	0	0	0	0
113108	1	11	31	0	101083	176	80113140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2172	0	雪霁·凝月	8	雪霁初晴，清蓝之髓，强化榜榜首可得。	3	fashionWeapon_430	fashionWeapon_430	0	0	0	0	0	0
114108	1	11	41	0	101084	176	80114140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2172	0	雪霁·凝月	8	雪霁初晴，清蓝之髓，强化榜榜首可得。	3	fashionWeapon_440	fashionWeapon_440	0	0	0	0	0	0
111109	1	11	11	0	101091	176	80111140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2183	0	国士无双	9	握擎苍，世无双，这是我的天下！	6	item97_014	item97_014	0	0	0	0	0	70007901
112109	1	11	21	0	101092	176	80112140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2183	0	国士无双	9	握擎苍，世无双，这是我的天下！	6	item97_015	item97_015	0	0	0	0	0	70007902
113109	1	11	31	0	101093	176	80113140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2183	0	国士无双	9	握擎苍，世无双，这是我的天下！	6	item97_016	item97_016	0	0	0	0	0	70007903
114109	1	11	41	0	101094	176	80114140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2183	0	国士无双	9	握擎苍，世无双，这是我的天下！	6	item97_017	item97_017	0	0	0	0	0	70007904
120001	1	12	0	90000511	102011	30	80130011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	2102	0	碧虬翡意	1	尊享专属外观	1	fashion_201	fashion_201	0	0	0	0	0	0
120002	1	12	0	90000520	102012	30	80130021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	2	12	0	90000521	102012	110	80130022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	3	12	0	90000522	102012	210	80130023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	4	12	0	90000523	102012	390	80130024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	5	12	0	90000524	102012	730	80130025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	6	12	0	90000525	102012	1300	80130026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	7	12	0	90000526	102012	2200	80130027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	8	12	0	90000527	102012	4400	80130028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120002	9	12	0	90000528	102012	7700	80130029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	沧海沉雪	2	尊享专属外观	2	fashion_202	fashion_202	0	0	0	0	0	0
120003	1	12	0	90000529	102013	30	80130031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	2	12	0	90000530	102013	120	80130032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	3	12	0	90000531	102013	240	80130033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	4	12	0	90000532	102013	430	80130034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	5	12	0	90000533	102013	800	80130035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	6	12	0	90000534	102013	1400	80130036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	7	12	0	90000535	102013	2400	80130037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	8	12	0	90000536	102013	4900	80130038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120003	9	12	0	90000537	102013	8500	80130039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	炼虚紫影	3	尊享专属外观	3	fashion_203	fashion_203	0	0	0	0	0	0
120004	1	12	0	90000538	102014	40	80130041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	2	12	0	90000539	102014	150	80130042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	3	12	0	90000540	102014	280	80130043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	4	12	0	90000541	102014	520	80130044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	5	12	0	90000542	102014	970	80130045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	6	12	0	90000543	102014	1700	80130046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	7	12	0	90000544	102014	2900	80130047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	8	12	0	90000545	102014	5900	80130048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120004	9	12	0	90000546	102014	10200	80130049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天罡龙噬	4	尊享专属外观	4	fashion_204	fashion_204	0	0	0	0	0	0
120005	1	12	0	90000547	102015	50	80130051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	2	12	0	90000548	102015	180	80130052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	3	12	0	90000549	102015	340	80130053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	4	12	0	90000550	102015	630	80130054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	5	12	0	90000551	102015	1170	80130055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	6	12	0	90000552	102015	2100	80130056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	7	12	0	90000553	102015	3600	80130057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	8	12	0	90000554	102015	7200	80130058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
120005	9	12	0	90000555	102015	12400	80130059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	混沌之焱	5	尊享专属外观	6	fashion_205	fashion_205	0	0	0	0	0	0
131101	1	13	11	0	103001	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2121	0	怜心古琴	1	琴声入耳，音韵缭绕。灵宝商店可购买，高级藏宝图掉落。	3	fashion_311	fashion_311	0	0	0	0	0	0
132101	1	13	21	0	103002	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2122	0	谪仙伞	2	从仙界传入凡间的宝伞。灵宝商店可购买，高级藏宝图掉落。	3	fashion_321	fashion_321	0	0	0	0	0	0
133101	1	13	31	0	103003	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2123	0	刀锋刺盾	3	刀霸如锋，御挡狂澜。灵宝商店可购买，高级藏宝图掉落。	3	fashion_331	fashion_331	0	0	0	0	0	0
134101	1	13	41	0	103004	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2124	0	银风箭筒	4	破纳百川，迅疾如风。灵宝商店可购买，高级藏宝图掉落。	3	fashion_341	fashion_341	0	0	0	0	0	0
130005	1	13	0	0	103005	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2125	0	魅音琵琶	5	琵琶声声在耳边。灵宝商店可购买，高级藏宝图掉落。	3	fashion_301	fashion_301	0	0	0	0	0	0
130006	1	13	0	0	103006	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2126	0	墨魂画笔	6	使画像成真的画笔。灵宝商店可购买，高级藏宝图掉落。	3	fashion_302	fashion_302	0	0	0	0	0	0
130007	1	13	0	0	103007	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2127	0	酒鬼葫芦	7	装满仙酒的葫芦。灵宝商店可购买，高级藏宝图掉落。	3	fashion_303	fashion_303	0	0	0	0	0	0
130008	1	13	0	0	103008	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2128	0	饰金太刀	8	金刀和银刀，更喜欢哪个？不选了，一起要！	3	fashion_355	fashion_355	0	0	0	0	0	0
130009	1	13	0	0	103009	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2129	0	瞌睡兔	9	整天打瞌睡的兔宝宝。灵宝商店可购买，高级藏宝图掉落。	3	fashion_305	fashion_305	0	0	0	0	0	0
130011	1	13	0	0	103011	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2130	0	童趣花鼓	11	充满童趣的花鼓。灵宝商店可购买，高级藏宝图掉落。	3	fashion_307	fashion_307	0	0	0	0	0	0
130012	1	13	0	0	103012	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2131	0	冲浪板	12	大海在呼唤着你。灵宝商店可购买，高级藏宝图掉落。	3	fashion_352	fashion_352	0	0	0	0	0	0
130013	1	13	0	0	103013	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2132	0	海豚	13	音符跳动。灵宝商店可购买，高级藏宝图掉落。	3	fashion_351	fashion_351	0	0	0	0	0	0
130014	1	13	0	0	103014	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2133	0	月饼	14	中秋要来了，你想吃月饼吗。灵宝商店可购买，高级藏宝图掉落。	3	fashion_354	fashion_354	0	0	0	0	0	0
130015	1	13	0	0	103015	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2134	0	桃花箭筒	15	雨落桃花，迅疾如风。灵宝商店可购买，高级藏宝图掉落。	3	fashion_353	fashion_353	0	0	0	0	0	0
130016	1	13	0	0	103016	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2135	0	墨徽笔筒	16	有画笔，怎么能没有笔筒呢？灵宝商店可购买，高级藏宝图掉落。	3	fashion_356	fashion_356	0	0	0	0	0	0
130017	1	13	0	0	103017	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2136	0	玄银重剑	17	玄银老人亲手铸成的两把剑之一。灵宝商店可购买，高级藏宝图掉落。	3	fashion_357	fashion_357	0	0	0	0	0	0
130018	1	13	0	0	103018	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2137	0	玄银轻剑	18	玄银老人亲手铸成的两把剑之一。灵宝商店可购买，高级藏宝图掉落。	3	fashion_358	fashion_358	0	0	0	0	0	0
130019	1	13	0	0	103019	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2138	0	箜羽箭	19	蓝绫箭落，迅疾如风。灵宝商店可购买，高级藏宝图掉落。	3	fashion_359	fashion_359	0	0	0	0	0	0
130020	1	13	0	0	103020	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2139	0	翡翎手杖	20	自然之灵的守护。灵宝商店可购买，高级藏宝图掉落。	3	fashion_360	fashion_360	0	0	0	0	0	0
130021	1	13	0	0	103021	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2140	0	风车鱼	21	飞呀飞呀我的骄傲放纵。灵宝商店可购买，高级藏宝图掉落	3	fashion_361	fashion_361	0	0	0	0	0	0
130022	1	13	11	0	103022	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2141	0	素洁之翼	22	远眺九霄，全身神器可激活	6	00_1_4	00_1_4	0	0	0	0	0	90000034
130023	1	13	21	0	103022	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2141	0	素洁之翼	22	远眺九霄，全身神器可激活	6	00_1_4	00_1_4	0	0	0	0	0	90000034
130024	1	13	31	0	103022	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2141	0	素洁之翼	22	远眺九霄，全身神器可激活	6	00_1_4	00_1_4	0	0	0	0	0	90000034
130025	1	13	41	0	103022	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2141	0	素洁之翼	22	远眺九霄，全身神器可激活	6	00_1_4	00_1_4	0	0	0	0	0	90000034
130026	1	13	0	0	103023	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2142	0	宝宝风车鱼	23	应用宝V+计划贵宾用户专享灵宝	3	item11_058	item11_058	0	0	0	0	0	0
130027	1	13	0	0	103024	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2143	0	寂寞的凝视	24	单身贵族专属酷炫头饰。灵宝商城可以购买，刮开好人卡有几率获得。	3	item11_060	item11_060	0	0	0	0	0	0
130028	1	13	0	0	103026	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2169	0	画卷	25	曾经梦想仗剑走天涯~~可惜往事总是那么不堪回首……	3	item11_100	item11_100	0	0	0	0	0	70007600
130029	1	13	0	0	103027	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2170	0	风车	26	大风车转呀转呀转~	3	item11_101	item11_101	0	0	0	0	0	70007700
130030	1	13	0	0	103028	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2173	0	一生一世	27	曾经有一份真挚的爱情放在我面前…我爱你一万年！	3	item97_009	item97_009	0	0	0	0	0	0
130031	1	13	0	0	103029	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2174	0	蝶恋花鼓	28	蝴蝶萦绕在花鼓周围。运营活动可获得。	3	fashion_307	fashion_307	0	0	0	0	0	70007800
130032	1	13	0	0	103030	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2175	0	神笔之魂	29	使画像成魂的画笔。修仙魅力榜榜首获得。	3	fashion_302	fashion_302	0	0	0	0	0	0
130033	1	13	0	0	103031	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2177	0	燕语莺歌	30	思为双飞燕,衔泥巢君屋。运营活动可获得。	3	item12_011	item12_011	0	0	0	0	0	0
130034	1	13	0	0	103032	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2178	0	花展枝	31	雨打梨花深闭门，忘了青春，误了青春。运营活动可获得。	3	item12_012	item12_012	0	0	0	0	0	0
130035	1	13	0	0	103033	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2179	0	倚青空	32	羞涩行囊君莫笑，独留长剑倚青空。运营活动可获得。	3	item12_013	item12_013	0	0	0	0	0	0
130036	1	13	0	0	103034	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2183	0	剑破太虚	33	风过剑无痕，霎红了却尘。传说中至极至巅之剑，其威能就连他的设计者我~也为之震撼……	3	item12_024	item12_024	0	0	0	0	0	70009000
130037	1	13	0	0	103035	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2185	0	煤气罐	34	要炸了！要炸了！要炸了！！！	3	item12_026	item12_026	0	0	0	0	0	70009200
140000	1	14	0	0	0	0	0	1	1	109201	2	1	109202	3	1	109203	4	1	109204	5	1	109205	6	1	109206	7	1	109207	8	1	109208	9	1	109209	0	0	0	0	0	0	1	默认头发（用于染色）	0	0	0	0	0	0	0	0	0	0	0
1001001	1	15	0	0	101501	50	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2144	0	白帝	0	阴蚀族养育的凶兽，可日行千里。	2	riding00_002	riding00_002	0	0	0	0	0	0
1001001	2	15	0	0	101501	75	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2144	0	白帝	0	阴蚀族养育的凶兽，可日行千里。	2	riding00_002	riding00_002	0	0	0	0	0	0
1001001	3	15	0	0	101501	112	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2144	0	白帝	0	阴蚀族养育的凶兽，可日行千里。	2	riding00_002	riding00_002	0	0	0	0	0	0
1001001	4	15	0	0	101501	168	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2144	0	白帝	0	阴蚀族养育的凶兽，可日行千里。	2	riding00_002	riding00_002	0	0	0	0	0	0
