consume_id消耗ID(2位系统<1武学，2任务，3地图，4付费，5装备，6道藏,7制造，8道具，9系统，10时装，11仙道秘法>+2位类型+2位流水)	second_id副键ID（默认值9999，当副ID找不到时就找这个9999，如果也找不到才返回错误；任务回收填任务ID；制造绑定解绑的0-9副键代表0-9档的解绑消耗，宝塔中代表奖励池ID，仙道秘法重铸）	valid	consume1_mode消耗模式1(1货币，2道具，3精血，4宝石精华，5次数限制<次数ID，数量>，6道藏残页，7消耗特定品质的特定装备（精炼过的装备不算，优先扣除评分低的）（参数1：type_id 参数2：品质 参数3：数量）)	mode1_parm1参数1	mode1_parm2参数2	mode1_parm3参数3	consume2_mode	mode2_parm1	mode2_parm2	mode2_parm3	consume3_mode	mode3_parm1	mode3_parm2	mode3_parm3	consume4_mode	mode4_parm1	mode4_parm2	mode4_parm3	consume5_mode	mode5_parm1	mode5_parm2	mode5_parm3	consume6_mode	mode6_parm1	mode6_parm2	mode6_parm3
10111	69	1	2	422110100	30	0	1	203	2767500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111	70	1	2	422110100	50	0	1	203	2887500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111	71	1	2	422110100	50	0	1	203	3007500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111	72	1	2	422110100	50	0	1	203	3127500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111	73	1	2	422110100	50	0	1	203	3247500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111	74	1	2	422110100	50	0	1	203	3367500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	4	1	2	422110101	1	0	1	203	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	9	1	2	422110101	2	0	1	203	4520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	14	1	2	422110101	3	0	1	203	6520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	19	1	2	422110101	8	0	1	203	27200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	24	1	2	422110101	10	0	1	203	43200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	29	1	2	422110101	15	0	1	203	74000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	34	1	2	422110101	20	0	1	203	134000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	39	1	2	422110101	25	0	1	203	138000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	44	1	2	422110101	30	0	1	203	198000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	49	1	2	422110101	35	0	1	203	294000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	50	1	2	422110101	15	0	1	203	390000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	51	1	2	422110101	15	0	1	203	486000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	52	1	2	422110101	15	0	1	203	582000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	53	1	2	422110101	15	0	1	203	678000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	54	1	2	422110101	15	0	1	203	774000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	55	1	2	422110101	20	0	1	203	870000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	56	1	2	422110101	20	0	1	203	966000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	57	1	2	422110101	20	0	1	203	1062000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	58	1	2	422110101	20	0	1	203	1158000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	59	1	2	422110101	20	0	1	203	1254000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	60	1	2	422110101	25	0	1	203	1350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	61	1	2	422110101	25	0	1	203	1446000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	62	1	2	422110101	25	0	1	203	1542000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	63	1	2	422110101	25	0	1	203	1638000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	64	1	2	422110101	25	0	1	203	1734000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	65	1	2	422110101	30	0	1	203	1830000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	66	1	2	422110101	30	0	1	203	1926000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	67	1	2	422110101	30	0	1	203	2022000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	68	1	2	422110101	30	0	1	203	2118000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	69	1	2	422110101	30	0	1	203	2214000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	70	1	2	422110101	50	0	1	203	2310000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	71	1	2	422110101	50	0	1	203	2406000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	72	1	2	422110101	50	0	1	203	2502000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	73	1	2	422110101	50	0	1	203	2598000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10112	74	1	2	422110101	50	0	1	203	2694000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	4	1	2	422110102	1	0	1	203	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	9	1	2	422110102	2	0	1	203	5650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	14	1	2	422110102	3	0	1	203	8150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	19	1	2	422110102	8	0	1	203	34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	24	1	2	422110102	10	0	1	203	54000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	29	1	2	422110102	15	0	1	203	92500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	34	1	2	422110102	20	0	1	203	167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	39	1	2	422110102	25	0	1	203	172500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	44	1	2	422110102	30	0	1	203	247500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	49	1	2	422110102	35	0	1	203	367500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	50	1	2	422110102	15	0	1	203	487500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	51	1	2	422110102	15	0	1	203	607500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	52	1	2	422110102	15	0	1	203	727500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	53	1	2	422110102	15	0	1	203	847500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	54	1	2	422110102	15	0	1	203	967500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	55	1	2	422110102	20	0	1	203	1087500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	56	1	2	422110102	20	0	1	203	1207500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	57	1	2	422110102	20	0	1	203	1327500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	58	1	2	422110102	20	0	1	203	1447500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	59	1	2	422110102	20	0	1	203	1567500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	60	1	2	422110102	25	0	1	203	1687500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	61	1	2	422110102	25	0	1	203	1807500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	62	1	2	422110102	25	0	1	203	1927500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	63	1	2	422110102	25	0	1	203	2047500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	64	1	2	422110102	25	0	1	203	2167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	65	1	2	422110102	30	0	1	203	2287500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	66	1	2	422110102	30	0	1	203	2407500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	67	1	2	422110102	30	0	1	203	2527500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	68	1	2	422110102	30	0	1	203	2647500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	69	1	2	422110102	30	0	1	203	2767500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	70	1	2	422110102	50	0	1	203	2887500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	71	1	2	422110102	50	0	1	203	3007500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	72	1	2	422110102	50	0	1	203	3127500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	73	1	2	422110102	50	0	1	203	3247500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	74	1	2	422110102	50	0	1	203	3367500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	4	1	2	422110103	1	0	1	203	3780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	9	1	2	422110103	2	0	1	203	6780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	14	1	2	422110103	3	0	1	203	9780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	19	1	2	422110103	8	0	1	203	40800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	24	1	2	422110103	10	0	1	203	64800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	29	1	2	422110103	15	0	1	203	111000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	34	1	2	422110103	20	0	1	203	201000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	39	1	2	422110103	25	0	1	203	207000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	44	1	2	422110103	30	0	1	203	297000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	49	1	2	422110103	35	0	1	203	441000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	50	1	2	422110103	15	0	1	203	585000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	51	1	2	422110103	15	0	1	203	729000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	52	1	2	422110103	15	0	1	203	873000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	53	1	2	422110103	15	0	1	203	1017000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	54	1	2	422110103	15	0	1	203	1161000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	55	1	2	422110103	20	0	1	203	1305000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	56	1	2	422110103	20	0	1	203	1449000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	57	1	2	422110103	20	0	1	203	1593000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	58	1	2	422110103	20	0	1	203	1737000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	59	1	2	422110103	20	0	1	203	1881000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	60	1	2	422110103	25	0	1	203	2025000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	61	1	2	422110103	25	0	1	203	2169000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	62	1	2	422110103	25	0	1	203	2313000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	63	1	2	422110103	25	0	1	203	2457000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	64	1	2	422110103	25	0	1	203	2601000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	65	1	2	422110103	30	0	1	203	2745000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	66	1	2	422110103	30	0	1	203	2889000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	67	1	2	422110103	30	0	1	203	3033000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	68	1	2	422110103	30	0	1	203	3177000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	69	1	2	422110103	30	0	1	203	3321000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	70	1	2	422110103	50	0	1	203	3465000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	71	1	2	422110103	50	0	1	203	3609000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	72	1	2	422110103	50	0	1	203	3753000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	73	1	2	422110103	50	0	1	203	3897000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	74	1	2	422110103	50	0	1	203	4041000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	4	1	2	422120101	1	0	1	203	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	9	1	2	422120101	2	0	1	203	5650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	14	1	2	422120101	3	0	1	203	8150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	19	1	2	422120101	8	0	1	203	34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	24	1	2	422120101	10	0	1	203	54000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	29	1	2	422120101	15	0	1	203	92500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	34	1	2	422120101	20	0	1	203	167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	39	1	2	422120101	25	0	1	203	172500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	44	1	2	422120101	30	0	1	203	247500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	49	1	2	422120101	35	0	1	203	367500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	50	1	2	422120101	15	0	1	203	487500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	51	1	2	422120101	15	0	1	203	607500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	52	1	2	422120101	15	0	1	203	727500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	53	1	2	422120101	15	0	1	203	847500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	54	1	2	422120101	15	0	1	203	967500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	55	1	2	422120101	20	0	1	203	1087500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	56	1	2	422120101	20	0	1	203	1207500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	57	1	2	422120101	20	0	1	203	1327500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	58	1	2	422120101	20	0	1	203	1447500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	59	1	2	422120101	20	0	1	203	1567500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	60	1	2	422120101	25	0	1	203	1687500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	61	1	2	422120101	25	0	1	203	1807500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	62	1	2	422120101	25	0	1	203	1927500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	63	1	2	422120101	25	0	1	203	2047500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	64	1	2	422120101	25	0	1	203	2167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	65	1	2	422120101	30	0	1	203	2287500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	66	1	2	422120101	30	0	1	203	2407500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	67	1	2	422120101	30	0	1	203	2527500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	68	1	2	422120101	30	0	1	203	2647500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	69	1	2	422120101	30	0	1	203	2767500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	70	1	2	422120101	50	0	1	203	2887500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	71	1	2	422120101	50	0	1	203	3007500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	72	1	2	422120101	50	0	1	203	3127500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	73	1	2	422120101	50	0	1	203	3247500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	74	1	2	422120101	50	0	1	203	3367500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	4	1	2	422120100	1	0	1	203	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	9	1	2	422120100	2	0	1	203	4520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	14	1	2	422120100	3	0	1	203	6520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	19	1	2	422120100	8	0	1	203	27200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	24	1	2	422120100	10	0	1	203	43200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	29	1	2	422120100	15	0	1	203	74000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	34	1	2	422120100	20	0	1	203	134000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	39	1	2	422120100	25	0	1	203	138000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	44	1	2	422120100	30	0	1	203	198000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	49	1	2	422120100	35	0	1	203	294000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	50	1	2	422120100	15	0	1	203	390000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	51	1	2	422120100	15	0	1	203	486000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	52	1	2	422120100	15	0	1	203	582000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	53	1	2	422120100	15	0	1	203	678000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	54	1	2	422120100	15	0	1	203	774000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	55	1	2	422120100	20	0	1	203	870000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	56	1	2	422120100	20	0	1	203	966000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	57	1	2	422120100	20	0	1	203	1062000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	58	1	2	422120100	20	0	1	203	1158000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	59	1	2	422120100	20	0	1	203	1254000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	60	1	2	422120100	25	0	1	203	1350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	61	1	2	422120100	25	0	1	203	1446000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	62	1	2	422120100	25	0	1	203	1542000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	63	1	2	422120100	25	0	1	203	1638000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	64	1	2	422120100	25	0	1	203	1734000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	65	1	2	422120100	30	0	1	203	1830000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	66	1	2	422120100	30	0	1	203	1926000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	67	1	2	422120100	30	0	1	203	2022000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	68	1	2	422120100	30	0	1	203	2118000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	69	1	2	422120100	30	0	1	203	2214000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	70	1	2	422120100	50	0	1	203	2310000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	71	1	2	422120100	50	0	1	203	2406000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	72	1	2	422120100	50	0	1	203	2502000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	73	1	2	422120100	50	0	1	203	2598000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	74	1	2	422120100	50	0	1	203	2694000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	4	1	2	422120102	1	0	1	203	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	9	1	2	422120102	2	0	1	203	5650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	14	1	2	422120102	3	0	1	203	8150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	19	1	2	422120102	8	0	1	203	34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	24	1	2	422120102	10	0	1	203	54000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	29	1	2	422120102	15	0	1	203	92500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	34	1	2	422120102	20	0	1	203	167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	39	1	2	422120102	25	0	1	203	172500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	44	1	2	422120102	30	0	1	203	247500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	49	1	2	422120102	35	0	1	203	367500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	50	1	2	422120102	15	0	1	203	487500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	51	1	2	422120102	15	0	1	203	607500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	52	1	2	422120102	15	0	1	203	727500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	53	1	2	422120102	15	0	1	203	847500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	54	1	2	422120102	15	0	1	203	967500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	55	1	2	422120102	20	0	1	203	1087500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	56	1	2	422120102	20	0	1	203	1207500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	57	1	2	422120102	20	0	1	203	1327500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	58	1	2	422120102	20	0	1	203	1447500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	59	1	2	422120102	20	0	1	203	1567500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	60	1	2	422120102	25	0	1	203	1687500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	61	1	2	422120102	25	0	1	203	1807500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	62	1	2	422120102	25	0	1	203	1927500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	63	1	2	422120102	25	0	1	203	2047500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	64	1	2	422120102	25	0	1	203	2167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	65	1	2	422120102	30	0	1	203	2287500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	66	1	2	422120102	30	0	1	203	2407500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	67	1	2	422120102	30	0	1	203	2527500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	68	1	2	422120102	30	0	1	203	2647500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	69	1	2	422120102	30	0	1	203	2767500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	70	1	2	422120102	50	0	1	203	2887500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	71	1	2	422120102	50	0	1	203	3007500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	72	1	2	422120102	50	0	1	203	3127500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	73	1	2	422120102	50	0	1	203	3247500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123	74	1	2	422120102	50	0	1	203	3367500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	4	1	2	422120103	1	0	1	203	3780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	9	1	2	422120103	2	0	1	203	6780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	14	1	2	422120103	3	0	1	203	9780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	19	1	2	422120103	8	0	1	203	40800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	24	1	2	422120103	10	0	1	203	64800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	29	1	2	422120103	15	0	1	203	111000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	34	1	2	422120103	20	0	1	203	201000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	39	1	2	422120103	25	0	1	203	207000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	44	1	2	422120103	30	0	1	203	297000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	49	1	2	422120103	35	0	1	203	441000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	50	1	2	422120103	15	0	1	203	585000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	51	1	2	422120103	15	0	1	203	729000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	52	1	2	422120103	15	0	1	203	873000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	53	1	2	422120103	15	0	1	203	1017000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
