类型（1主件套，2辅件套，3饰品套，4翅膀，5武器强化等级，10套装，11武器，12龙魂，13灵宝，101时装升阶特效）	外观ID（对应fashion_cfg表里外观ID）	职业（每个职业男女各1个）	性别（每个职业男女各1个）	特效ID（与effect_config.lua里的特效ID对应）	名称（U3D中预设的名称）	特效节点名称（特效挂在什么位置，无特殊位置或偏移的情况下话一般用fushou_fx）	大小缩放	rimR1	rimG1	rimB1	rimA1	hairR1	hairG1	hairB1	TinitR1	TinitG1	TinitB1	TinitR2	TinitG2	TinitB2	ambR1	ambG1	ambB1	ambA1
13	33	31	1	1000088	guajian_jianpotaixu	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	33	31	2	1000088	guajian_jianpotaixu	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	33	41	1	1000088	guajian_jianpotaixu	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	33	41	2	1000088	guajian_jianpotaixu	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	11	1	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	11	2	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	21	1	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	21	2	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	31	1	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	31	2	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	41	1	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	34	41	2	1000090	guajian_meiqiguan	fushou_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	11	1	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	11	2	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	21	1	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	21	2	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	31	1	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	31	2	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	41	1	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	33	41	2	2013001	SZ_shizhaung_huangjinjia_jiaoxia	actorroot	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	11	1	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	21	1	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	31	1	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	41	1	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	11	2	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	21	2	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	31	2	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	101	41	2	2012605	SZ_CR_kaf_texiao	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	11	1	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	21	1	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	31	1	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	41	1	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	11	2	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	21	2	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	31	2	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	102	41	2	2012606	SZ_shizhuang_daoke_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	11	1	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	21	1	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	31	1	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	41	1	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	11	2	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	21	2	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	31	2	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	103	41	2	2012607	SZ_shizhuang_daoke_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	11	1	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	21	1	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	31	1	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	41	1	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	11	2	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	21	2	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	31	2	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	104	41	2	2012608	SZ_shizhuang_zhongguofeng_02_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	11	1	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	21	1	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	31	1	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	41	1	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	11	2	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	21	2	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	31	2	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	105	41	2	2012609	SZ_shizhuang_zhongguofeng_02_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	11	1	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	21	1	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	31	1	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	41	1	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	11	2	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	21	2	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	31	2	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	106	41	2	2012610	SZ_shizhuang_keaifeng_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	11	1	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	21	1	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	31	1	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	41	1	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	11	2	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	21	2	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	31	2	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	107	41	2	2012611	SZ_shizhuang_keaifeng_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	11	1	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	21	1	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	31	1	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	41	1	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	11	2	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	21	2	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	31	2	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	108	41	2	2012612	SZ_shizhuang_luoli_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	11	1	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	21	1	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	31	1	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	41	1	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	11	2	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	21	2	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	31	2	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	109	41	2	2012613	SZ_shizhuang_luoli_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	11	1	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	21	1	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	31	1	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	41	1	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	11	2	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	21	2	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	31	2	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	110	41	2	2012614	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	11	1	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	21	1	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	31	1	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	41	1	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	11	2	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	21	2	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	31	2	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	111	41	2	2012615	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	11	1	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	21	1	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	31	1	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	41	1	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	11	2	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	21	2	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	31	2	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	112	41	2	2012616	SZ_shizhuang_yongzhaung_3	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	11	1	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	21	1	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	31	1	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	41	1	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	11	2	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	21	2	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	31	2	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	113	41	2	2012617	SZ_shizhuang_yongzhuang_5	wing_fx	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
