状态限制ID，8位（1位标识+5位类型+2位流水），第一位：1任务，2地图，3系统，4运营活动，5装备加工条件，6掉落彰显（上品6+2位部位+1位颜色+4位流水；极品+1；道具掉落彰显6+4位道具类型+3位流水号），7由活动ID控制开放的系统、活动、玩法，具体与vic沟通（活动7+2位系统+3位活动+2位流水），8商店，9其他（1000X产出相关）	有效标志位	副键	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(成就ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始秒数，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制，30学院建筑等级<参数1：等级下限参数2：等级上限参数3：对应科技枚举[1帮等2商店3活动4兵甲5暂无]>），31玩家帮派职位是否达到参数1：帮派职位枚举（0非法数据、1帮主、2副帮主、4院监、8天书堂主、16百草堂主、32白虎堂主、64万宝堂主、128精英帮众、256正式帮众、512预科帮众），32结婚（参数1为1则已结婚返回true，填写0未结婚返回true），33助战模式（玩家助战状态判断，处于助战中返回错误，没参数），34玩家登录实际天数（参数1填的天数等于实际天数返回正确），35玩家是不是特殊GM（参数1：0：只要是特殊账号就可以；1:只能是GM才可以），36玩家是否有某一类型的任务（from_type）37性别（1男性，2女性），38未出师师徒任务进度检测（上下都包），39师徒副本师父限制,40限定某个包体可用（参数填包名-字符串,有效标志位必须填0）,41限定某个包体不可用（参数填包名-字符串,有效标志位必须填0，42与当前服务器最高等级差?参数1：等级差小于多少返回成功）	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(时间限制ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始描述，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(时间限制ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始描述，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(时间限制ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始描述，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	显示描述
10009801	1	1	1	352	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10109201	1	1	1	352	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10106201	1	1	1	1092	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10004601	1	1	1	1062	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10003701	1	1	1	46	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10003601	1	1	1	37	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10003001	1	1	1	36	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10003101	1	1	1	30	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10003201	1	1	1	31	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10111001	1	1	1	36	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10110901	1	1	1	1110	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10125601	1	1	1	1109	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10004701	1	1	1	1256	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10007701	1	1	1	47	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10110801	1	1	1	77	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10004801	1	1	1	1108	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10004001	1	1	1	48	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10127501	1	1	1	40	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10110101	1	1	1	1275	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10110001	1	1	1	1101	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10034401	1	1	1	1100	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10031301	1	1	1	1100	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10032601	1	1	1	313	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10007501	1	1	1	344	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10004101	1	1	1	75	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10004201	1	1	1	41	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10127101	1	1	1	42	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10106101	1	1	1	1271	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10004901	1	1	1	1061	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10107701	1	1	1	49	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10107601	1	1	1	1077	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10107501	1	1	1	1076	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10123401	1	1	1	1075	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10108301	1	1	1	1234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10003301	1	1	1	1234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10003401	1	1	1	33	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10099101	1	1	1	34	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10033101	1	1	1	991	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10127801	1	1	1	991	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10113401	1	1	1	1278	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10007401	1	1	1	1134	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10034501	1	1	1	74	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10122301	1	1	1	345	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10122501	1	1	1	1223	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10122601	1	1	1	1225	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10122701	1	1	1	1226	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10126101	1	1	1	1226	5	1	0	0	10	0	1	0	0	0	1	1140	4	0	0	0	1	1137	4	0	0	0	0	0	0	0	0	0	完成主线任务
10005701	1	1	1	1261	5	1	0	0	10	0	1	0	0	0	1	1139	4	0	0	0	1	1136	4	0	0	0	0	0	0	0	0	0	完成主线任务
10005901	1	1	1	57	5	1	0	0	10	0	1	0	0	0	1	1138	4	0	0	0	1	1135	4	0	0	0	0	0	0	0	0	0	完成主线任务
10114001	1	1	1	1226	5	1	0	0	10	1	1	0	0	0	1	1261	4	0	0	0	1	1137	4	0	0	0	0	0	0	0	0	0	完成主线任务
10113901	1	1	1	1140	5	1	0	0	10	1	1	0	0	0	1	57	4	0	0	0	1	1136	4	0	0	0	0	0	0	0	0	0	完成主线任务
10113801	1	1	1	1139	5	1	0	0	10	1	1	0	0	0	1	59	4	0	0	0	1	1136	4	0	0	0	0	0	0	0	0	0	完成主线任务
10113701	1	1	1	1226	5	1	0	0	10	2	1	0	0	0	1	1261	4	0	0	0	1	1140	4	0	0	0	0	0	0	0	0	0	完成主线任务
10113601	1	1	1	1137	5	1	0	0	10	2	1	0	0	0	1	57	4	0	0	0	1	1139	4	0	0	0	0	0	0	0	0	0	完成主线任务
10113501	1	1	1	1136	5	1	0	0	10	2	1	0	0	0	1	59	4	0	0	0	1	1138	4	0	0	0	0	0	0	0	0	0	完成主线任务
10006101	1	1	1	59	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10006101	1	2	1	1138	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10006101	1	3	1	1135	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10013601	1	1	1	61	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10009001	1	1	1	136	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10031601	1	1	1	136	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10123501	1	1	1	136	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10035001	1	1	1	1235	5	1	0	0	1	1069	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10006501	1	1	1	1235	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10099001	1	1	1	65	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10109901	1	1	1	65	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10008001	1	1	1	1099	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10008101	1	1	1	80	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10008301	1	1	1	81	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10005401	1	1	1	83	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10005101	1	1	1	54	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10126401	1	1	1	51	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10126001	1	1	1	331	5	1	0	0	4	44	9999	0	0	0	5	2532	1	0	0	0	1	51	5	1	0	0	0	0	0	0	0	0	完成主线任务
10014001	1	1	1	1264	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10035301	1	1	1	140	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10035401	1	1	1	353	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10030601	1	1	1	354	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10035601	1	1	1	306	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10035501	1	1	1	356	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10106001	1	1	1	316	5	1	0	0	1	353	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10033201	1	1	1	353	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10108701	1	1	1	353	5	1	0	0	4	9999	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10030801	1	1	1	353	5	1	0	0	4	9999	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10109001	1	1	1	1264	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10008401	1	1	1	353	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10007901	1	1	1	84	5	1	0	0	4	45	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10014101	1	1	1	84	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10014301	1	1	1	141	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10107401	1	1	1	143	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10107301	1	1	1	1074	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10107201	1	1	1	1073	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10107101	1	1	1	1072	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10033301	1	1	1	1071	5	1	0	0	4	9999	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10033401	1	1	1	1071	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10108601	1	1	1	1071	5	1	0	0	4	9999	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10033501	1	1	1	1071	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10014401	1	1	1	1071	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10113301	1	1	1	144	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10108201	1	1	1	1133	5	1	0	0	1	98	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10122001	1	1	1	1133	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10105601	1	1	1	1220	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10105501	1	1	1	1056	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10106701	1	1	1	1055	5	1	0	0	1	1082	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10105401	1	1	1	1055	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10105301	1	1	1	1054	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10105201	1	1	1	1053	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10122101	1	1	1	1052	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10105101	1	1	1	1221	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10105001	1	1	1	1051	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104901	1	1	1	1050	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104801	1	1	1	1049	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104701	1	1	1	1048	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10122201	1	1	1	1047	5	1	0	0	1	1060	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10031201	1	1	1	1047	5	1	0	0	4	9999	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104601	1	1	1	1047	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104501	1	1	1	1046	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104401	1	1	1	1045	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104301	1	1	1	1044	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10031701	1	1	1	1043	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10031801	1	1	1	1043	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10033601	1	1	1	1043	5	1	0	0	4	9999	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10125301	1	1	1	1043	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10033801	1	1	1	1253	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10123201	1	1	1	1253	5	1	0	0	1	334	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104201	1	1	1	1253	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104101	1	1	1	1042	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10104001	1	1	1	1041	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10103901	1	1	1	1040	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10010001	1	1	1	1039	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10125001	1	1	1	100	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10010101	1	1	1	1250	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10041401	1	1	1	101	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10124901	1	1	1	414	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10010201	1	1	1	1249	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10010301	1	1	1	102	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10124801	1	1	1	103	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10121001	1	1	1	1248	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10121101	1	1	1	1210	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10121201	1	1	1	1211	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
10008601	1	1	1	1212	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	完成主线任务
