总奖池序号（宝塔抽奖运营活动id：37   参数1该字段，消耗ID的副键也对应这个字段）	有效标志	所属境界(对应等级）	奖励序号	所在层数	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	抽中几率（普通时间段内，读这个字段的概率）	吉星几率（吉星时间段内，读这个字段的概率）	触发保底次数	抽中后跳到序号几所在的层数	触发保底一定抽中序号几	是否广播（1代表抽中后世界广播，2代表阵营广播）	增加修为描述	增加修为描述（langs）
0	1	19	12	2	2	400400100	30	4821	4821	2	6	14	0	神器合成材料	0
0	1	20	12	2	2	400400100	36	4821	4821	2	6	14	0	神器合成材料	0
0	1	21	12	2	2	400400100	36	4821	4821	2	6	14	0	神器合成材料	0
0	1	22	12	2	2	400400100	36	4821	4821	2	6	14	0	神器合成材料	0
0	1	23	12	2	2	400400100	43	4821	4821	2	6	14	0	神器合成材料	0
0	1	24	12	2	2	400400100	43	4821	4821	2	6	14	0	神器合成材料	0
0	1	25	12	2	2	400400100	43	4821	4821	2	6	14	0	神器合成材料	0
0	1	0	13	2	2	410400001	40	5000	5000	2	6	14	0	神器合成材料	0
0	1	1	13	2	2	410400001	40	5000	5000	2	6	14	0	神器合成材料	0
0	1	2	13	2	2	410400001	40	5000	5000	2	6	14	0	神器合成材料	0
0	1	3	13	2	2	410400001	40	5000	5000	2	6	14	0	神器合成材料	0
0	1	4	13	2	2	410400001	40	5000	5000	2	6	14	0	神器合成材料	0
0	1	5	13	2	2	410400001	44	5000	5000	2	6	14	0	神器合成材料	0
0	1	6	13	2	2	410400001	44	5000	5000	2	6	14	0	神器合成材料	0
0	1	7	13	2	2	410400001	44	5000	5000	2	6	14	0	神器合成材料	0
0	1	8	13	2	2	410400001	48	5000	5000	2	6	14	0	神器合成材料	0
0	1	9	13	2	2	410400001	48	5000	5000	2	6	14	0	神器合成材料	0
0	1	10	13	2	2	410400001	48	5000	5000	2	6	14	0	神器合成材料	0
0	1	11	13	2	2	410400001	53	5000	5000	2	6	14	0	神器合成材料	0
0	1	12	13	2	2	410400001	53	5000	5000	2	6	14	0	神器合成材料	0
0	1	13	13	2	2	410400001	53	5000	5000	2	6	14	0	神器合成材料	0
0	1	14	13	2	2	410400001	59	5000	5000	2	6	14	0	神器合成材料	0
0	1	15	13	2	2	410400001	59	5000	5000	2	6	14	0	神器合成材料	0
0	1	16	13	2	2	410400001	59	5000	5000	2	6	14	0	神器合成材料	0
0	1	17	13	2	2	410400001	64	5000	5000	2	6	14	0	神器合成材料	0
0	1	18	13	2	2	410400001	64	5000	5000	2	6	14	0	神器合成材料	0
0	1	19	13	2	2	410400001	64	5000	5000	2	6	14	0	神器合成材料	0
0	1	20	13	2	2	410400001	71	5000	5000	2	6	14	0	神器合成材料	0
0	1	21	13	2	2	410400001	71	5000	5000	2	6	14	0	神器合成材料	0
0	1	22	13	2	2	410400001	71	5000	5000	2	6	14	0	神器合成材料	0
0	1	23	13	2	2	410400001	78	5000	5000	2	6	14	0	神器合成材料	0
0	1	24	13	2	2	410400001	78	5000	5000	2	6	14	0	神器合成材料	0
0	1	25	13	2	2	410400001	78	5000	5000	2	6	14	0	神器合成材料	0
0	1	0	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	1	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	2	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	3	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	4	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	5	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	6	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	7	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	8	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	9	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	10	14	2	2	400130200	2	0	500	0	15	14	1	神器合成材料	0
0	1	11	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	12	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	13	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	14	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	15	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	16	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	17	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	18	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	19	14	2	2	400140200	1	0	500	0	15	14	1	神器合成材料	0
0	1	20	14	2	2	400150100	2	0	500	0	15	14	1	神器合成材料	0
0	1	21	14	2	2	400150100	2	0	500	0	15	14	1	神器合成材料	0
0	1	22	14	2	2	400150100	2	0	500	0	15	14	1	神器合成材料	0
0	1	23	14	2	2	400150100	2	0	500	0	15	14	1	神器合成材料	0
0	1	24	14	2	2	400150100	2	0	500	0	15	14	1	神器合成材料	0
0	1	25	14	2	2	400150100	2	0	500	0	15	14	1	神器合成材料	0
0	1	0	15	3	2	400400100	14	9851	9851	2	11	17	0	神器合成材料	0
0	1	1	15	3	2	400400100	14	9851	9851	2	11	17	0	神器合成材料	0
0	1	2	15	3	2	400400100	14	9851	9851	2	11	17	0	神器合成材料	0
0	1	3	15	3	2	400400100	14	9851	9851	2	11	17	0	神器合成材料	0
0	1	4	15	3	2	400400100	14	9851	9851	2	11	17	0	神器合成材料	0
0	1	5	15	3	2	400400100	17	9851	9851	2	11	17	0	神器合成材料	0
0	1	6	15	3	2	400400100	17	9851	9851	2	11	17	0	神器合成材料	0
0	1	7	15	3	2	400400100	17	9851	9851	2	11	17	0	神器合成材料	0
0	1	8	15	3	2	400400100	20	9851	9851	2	11	17	0	神器合成材料	0
0	1	9	15	3	2	400400100	20	9851	9851	2	11	17	0	神器合成材料	0
0	1	10	15	3	2	400400100	20	9851	9851	2	11	17	0	神器合成材料	0
0	1	11	15	3	2	400400100	24	9851	9851	2	11	17	0	神器合成材料	0
0	1	12	15	3	2	400400100	24	9851	9851	2	11	17	0	神器合成材料	0
0	1	13	15	3	2	400400100	24	9851	9851	2	11	17	0	神器合成材料	0
0	1	14	15	3	2	400400100	29	9851	9851	2	11	17	0	神器合成材料	0
0	1	15	15	3	2	400400100	29	9851	9851	2	11	17	0	神器合成材料	0
0	1	16	15	3	2	400400100	29	9851	9851	2	11	17	0	神器合成材料	0
0	1	17	15	3	2	400400100	35	9851	9851	2	11	17	0	神器合成材料	0
0	1	18	15	3	2	400400100	35	9851	9851	2	11	17	0	神器合成材料	0
0	1	19	15	3	2	400400100	35	9851	9851	2	11	17	0	神器合成材料	0
0	1	20	15	3	2	400400100	42	9851	9851	2	11	17	0	神器合成材料	0
0	1	21	15	3	2	400400100	42	9851	9851	2	11	17	0	神器合成材料	0
0	1	22	15	3	2	400400100	42	9851	9851	2	11	17	0	神器合成材料	0
0	1	23	15	3	2	400400100	50	9851	9851	2	11	17	0	神器合成材料	0
0	1	24	15	3	2	400400100	50	9851	9851	2	11	17	0	神器合成材料	0
0	1	25	15	3	2	400400100	50	9851	9851	2	11	17	0	神器合成材料	0
0	1	0	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	1	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	2	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	3	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	4	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	5	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	6	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	7	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	8	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	9	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	10	16	3	2	310255050	1	149	149	2	11	17	1	神器合成材料	0
0	1	11	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	12	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	13	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	14	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	15	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	16	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	17	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	18	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	19	16	3	2	310255051	1	149	149	2	11	17	1	神器合成材料	0
0	1	20	16	3	2	310255052	1	149	149	2	11	17	1	神器合成材料	0
0	1	21	16	3	2	310255052	1	149	149	2	11	17	1	神器合成材料	0
0	1	22	16	3	2	310255052	1	149	149	2	11	17	1	神器合成材料	0
0	1	23	16	3	2	310255052	1	149	149	2	11	17	1	神器合成材料	0
0	1	24	16	3	2	310255052	1	149	149	2	11	17	1	神器合成材料	0
0	1	25	16	3	2	310255052	1	149	149	2	11	17	1	神器合成材料	0
0	1	0	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	1	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	2	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	3	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	4	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	5	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	6	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	7	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	8	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	9	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	10	17	3	2	400130200	2	0	500	0	18	17	1	神器合成材料	0
0	1	11	17	3	2	400140100	1	0	500	0	18	17	1	神器合成材料	0
0	1	12	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	13	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	14	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	15	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	16	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	17	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	18	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	19	17	3	2	400140200	1	0	500	0	18	17	1	神器合成材料	0
0	1	20	17	3	2	400150200	1	0	500	0	18	17	1	神器合成材料	0
0	1	21	17	3	2	400150100	2	0	500	0	18	17	1	神器合成材料	0
0	1	22	17	3	2	400150100	2	0	500	0	18	17	1	神器合成材料	0
0	1	23	17	3	2	400150100	2	0	500	0	18	17	1	神器合成材料	0
0	1	24	17	3	2	400150100	2	0	500	0	18	17	1	神器合成材料	0
0	1	25	17	3	2	400150100	2	0	500	0	18	17	1	神器合成材料	0
0	1	0	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	1	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	2	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	3	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	4	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	5	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	6	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	7	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	8	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	9	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	10	18	4	2	310255050	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	11	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	12	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	13	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	14	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	15	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	16	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	17	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	18	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	19	18	4	2	310255051	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	20	18	4	2	310255052	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	21	18	4	2	310255052	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	22	18	4	2	310255052	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	23	18	4	2	310255052	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	24	18	4	2	310255052	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	25	18	4	2	310255052	1	10000	10000	3	15	19	1	神器合成材料	0
0	1	0	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	1	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	2	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	3	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	4	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	5	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	6	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	7	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	8	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	9	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	10	19	4	2	400130300	1	0	500	0	20	19	1	神器合成材料	0
0	1	11	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	12	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	13	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	14	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	15	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	16	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	17	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	18	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	19	19	4	2	400140200	2	0	500	0	20	19	1	神器合成材料	0
0	1	20	19	4	2	400150100	2	0	500	0	20	19	1	神器合成材料	0
0	1	21	19	4	2	400150100	2	0	500	0	20	19	1	神器合成材料	0
0	1	22	19	4	2	400150100	2	0	500	0	20	19	1	神器合成材料	0
0	1	23	19	4	2	400150100	2	0	500	0	20	19	1	神器合成材料	0
0	1	24	19	4	2	400150100	2	0	500	0	20	19	1	神器合成材料	0
0	1	25	19	4	2	400150100	2	0	500	0	20	19	1	神器合成材料	0
0	1	0	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	1	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	2	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	3	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	4	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	5	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	6	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	7	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	8	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	9	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	10	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	11	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	12	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	13	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	14	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	15	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	16	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	17	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	18	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	19	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	20	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	21	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	22	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	23	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	24	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
0	1	25	20	5	2	400700100	1	10000	10000	0	0	1	1	神器合成材料	0
1	1	0	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	1	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	2	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	3	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	4	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	5	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	6	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	7	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	8	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	9	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	10	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	11	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	12	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	13	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	14	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	15	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	16	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	17	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	18	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	19	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	20	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	21	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	22	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	23	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	24	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	25	0	0	2	422190200	2	1961	1961	3	0	5	0	神器合成材料	0
1	1	0	1	0	1	203	120000	4118	4118	3	0	5	0	神器合成材料	0
1	1	1	1	0	1	203	120000	4118	4118	3	0	5	0	神器合成材料	0
1	1	2	1	0	1	203	120000	4118	4118	3	0	5	0	神器合成材料	0
1	1	3	1	0	1	203	120000	4118	4118	3	0	5	0	神器合成材料	0
1	1	4	1	0	1	203	120000	4118	4118	3	0	5	0	神器合成材料	0
1	1	5	1	0	1	203	140000	4118	4118	3	0	5	0	神器合成材料	0
1	1	6	1	0	1	203	140000	4118	4118	3	0	5	0	神器合成材料	0
1	1	7	1	0	1	203	140000	4118	4118	3	0	5	0	神器合成材料	0
1	1	8	1	0	1	203	170000	4118	4118	3	0	5	0	神器合成材料	0
1	1	9	1	0	1	203	170000	4118	4118	3	0	5	0	神器合成材料	0
1	1	10	1	0	1	203	170000	4118	4118	3	0	5	0	神器合成材料	0
1	1	11	1	0	1	203	210000	4118	4118	3	0	5	0	神器合成材料	0
1	1	12	1	0	1	203	210000	4118	4118	3	0	5	0	神器合成材料	0
1	1	13	1	0	1	203	210000	4118	4118	3	0	5	0	神器合成材料	0
1	1	14	1	0	1	203	250000	4118	4118	3	0	5	0	神器合成材料	0
1	1	15	1	0	1	203	250000	4118	4118	3	0	5	0	神器合成材料	0
1	1	16	1	0	1	203	250000	4118	4118	3	0	5	0	神器合成材料	0
1	1	17	1	0	1	203	300000	4118	4118	3	0	5	0	神器合成材料	0
1	1	18	1	0	1	203	300000	4118	4118	3	0	5	0	神器合成材料	0
1	1	19	1	0	1	203	300000	4118	4118	3	0	5	0	神器合成材料	0
1	1	20	1	0	1	203	360000	4118	4118	3	0	5	0	神器合成材料	0
1	1	21	1	0	1	203	360000	4118	4118	3	0	5	0	神器合成材料	0
1	1	22	1	0	1	203	360000	4118	4118	3	0	5	0	神器合成材料	0
1	1	23	1	0	1	203	430000	4118	4118	3	0	5	0	神器合成材料	0
1	1	24	1	0	1	203	430000	4118	4118	3	0	5	0	神器合成材料	0
1	1	25	1	0	1	203	430000	4118	4118	3	0	5	0	神器合成材料	0
1	1	0	2	0	2	310254000	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	1	2	0	2	310254000	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	2	2	0	2	310254000	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	3	2	0	2	310254000	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	4	2	0	2	310254000	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	5	2	0	2	310254001	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	6	2	0	2	310254001	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	7	2	0	2	310254001	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	8	2	0	2	310254002	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	9	2	0	2	310254002	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	10	2	0	2	310254002	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	11	2	0	2	310254003	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	12	2	0	2	310254003	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	13	2	0	2	310254003	2	1961	1961	3	0	5	1	神器合成材料	0
1	1	14	2	0	2	310254004	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	15	2	0	2	310254004	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	16	2	0	2	310254004	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	17	2	0	2	310254005	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	18	2	0	2	310254005	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	19	2	0	2	310254005	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	20	2	0	2	310254006	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	21	2	0	2	310254006	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	22	2	0	2	310254006	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	23	2	0	2	310254007	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	24	2	0	2	310254007	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	25	2	0	2	310254007	1	1961	1961	3	0	5	1	神器合成材料	0
1	1	0	3	0	2	400400100	5	980	980	3	0	5	0	神器合成材料	0
1	1	1	3	0	2	400400100	5	980	980	3	0	5	0	神器合成材料	0
1	1	2	3	0	2	400400100	5	980	980	3	0	5	0	神器合成材料	0
1	1	3	3	0	2	400400100	5	980	980	3	0	5	0	神器合成材料	0
1	1	4	3	0	2	400400100	5	980	980	3	0	5	0	神器合成材料	0
1	1	5	3	0	2	400400100	6	980	980	3	0	5	0	神器合成材料	0
1	1	6	3	0	2	400400100	6	980	980	3	0	5	0	神器合成材料	0
1	1	7	3	0	2	400400100	6	980	980	3	0	5	0	神器合成材料	0
1	1	8	3	0	2	400400100	7	980	980	3	0	5	0	神器合成材料	0
1	1	9	3	0	2	400400100	7	980	980	3	0	5	0	神器合成材料	0
1	1	10	3	0	2	400400100	7	980	980	3	0	5	0	神器合成材料	0
1	1	11	3	0	2	400400100	9	980	980	3	0	5	0	神器合成材料	0
1	1	12	3	0	2	400400100	9	980	980	3	0	5	0	神器合成材料	0
1	1	13	3	0	2	400400100	9	980	980	3	0	5	0	神器合成材料	0
1	1	14	3	0	2	400400100	10	980	980	3	0	5	0	神器合成材料	0
1	1	15	3	0	2	400400100	10	980	980	3	0	5	0	神器合成材料	0
1	1	16	3	0	2	400400100	10	980	980	3	0	5	0	神器合成材料	0
1	1	17	3	0	2	400400100	12	980	980	3	0	5	0	神器合成材料	0
1	1	18	3	0	2	400400100	12	980	980	3	0	5	0	神器合成材料	0
1	1	19	3	0	2	400400100	12	980	980	3	0	5	0	神器合成材料	0
1	1	20	3	0	2	400400100	15	980	980	3	0	5	0	神器合成材料	0
1	1	21	3	0	2	400400100	15	980	980	3	0	5	0	神器合成材料	0
1	1	22	3	0	2	400400100	15	980	980	3	0	5	0	神器合成材料	0
1	1	23	3	0	2	400400100	18	980	980	3	0	5	0	神器合成材料	0
1	1	24	3	0	2	400400100	18	980	980	3	0	5	0	神器合成材料	0
1	1	25	3	0	2	400400100	18	980	980	3	0	5	0	神器合成材料	0
1	1	0	4	0	2	410400001	20	980	980	3	0	5	0	神器合成材料	0
1	1	1	4	0	2	410400001	20	980	980	3	0	5	0	神器合成材料	0
1	1	2	4	0	2	410400001	20	980	980	3	0	5	0	神器合成材料	0
1	1	3	4	0	2	410400001	20	980	980	3	0	5	0	神器合成材料	0
1	1	4	4	0	2	410400001	20	980	980	3	0	5	0	神器合成材料	0
1	1	5	4	0	2	410400001	22	980	980	3	0	5	0	神器合成材料	0
1	1	6	4	0	2	410400001	22	980	980	3	0	5	0	神器合成材料	0
1	1	7	4	0	2	410400001	22	980	980	3	0	5	0	神器合成材料	0
1	1	8	4	0	2	410400001	24	980	980	3	0	5	0	神器合成材料	0
1	1	9	4	0	2	410400001	24	980	980	3	0	5	0	神器合成材料	0
1	1	10	4	0	2	410400001	24	980	980	3	0	5	0	神器合成材料	0
1	1	11	4	0	2	410400001	27	980	980	3	0	5	0	神器合成材料	0
1	1	12	4	0	2	410400001	27	980	980	3	0	5	0	神器合成材料	0
1	1	13	4	0	2	410400001	27	980	980	3	0	5	0	神器合成材料	0
1	1	14	4	0	2	410400001	29	980	980	3	0	5	0	神器合成材料	0
1	1	15	4	0	2	410400001	29	980	980	3	0	5	0	神器合成材料	0
1	1	16	4	0	2	410400001	29	980	980	3	0	5	0	神器合成材料	0
1	1	17	4	0	2	410400001	32	980	980	3	0	5	0	神器合成材料	0
1	1	18	4	0	2	410400001	32	980	980	3	0	5	0	神器合成材料	0
