奖励ID（1位标示<1任务2历练3系统（暂时用地图ID来定吧）4活动5道藏6宝箱7离线找回9其他>+5位类型+2位流水）	有效标志（0：无效，1：有效）	副键	世界科技系数ID（关联world_civ_mod表ID，经验1200001铜币1203001）	状态限制ID	次数限制	需要背包格子	是否绑定（0是不绑定，1是绑定）	上报活动ID	奖励1模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限，客户端默认显示经验图标），207代金券）	奖励1参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励1参数2	奖励1参数3（奖励说明，填字符串，纯数字的话要加双引号例:"1"）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励2模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励2参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励2参数2	奖励2参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励3模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励3参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励3参数2	奖励3参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励4模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励4参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励4参数2	奖励4参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励5模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励5参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励5参数2	奖励5参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励6模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励6参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励6参数2	奖励6参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励预览文字显示 
10403023	1	2	0	90000052	0	1	0	3	2	310401201	1	法器	-1	0	1	203	1	0	0	0	2	410300000	1	0	-1	0	2	410400001	1	0	-1	0	2	310401101	1	兽诀	-1	0	2	401300102	1	雕琢	-1	0	0
10403023	1	3	0	90000053	0	1	0	3	2	310401202	1	法器	-1	0	1	203	1	0	0	0	2	410300001	1	0	-1	0	2	410400001	1	0	-1	0	2	310401101	1	兽诀	-1	0	2	401300102	1	雕琢	-1	0	0
10403023	1	4	0	90000054	0	1	0	3	2	310401202	1	法器	-1	0	1	203	1	0	0	0	2	410300001	1	0	-1	0	2	410400001	1	0	-1	0	2	310401102	1	兽诀	-1	0	2	401300102	1	雕琢	-1	0	0
10403023	1	5	0	90000055	0	1	0	3	2	310401203	1	法器	-1	0	1	203	1	0	0	0	2	410300001	1	0	-1	0	2	410400001	1	0	-1	0	2	310401102	1	兽诀	-1	0	2	401300102	1	雕琢	-1	0	0
10403023	1	6	0	90000056	0	1	0	3	2	310401203	1	法器	-1	0	1	203	1	0	0	0	2	410300001	1	0	-1	0	2	410400001	1	0	-1	0	2	310401102	1	兽诀	-1	0	2	401300102	1	雕琢	-1	0	0
10403023	1	7	0	90000057	0	1	0	3	2	310401204	1	法器	-1	0	1	203	1	0	0	0	2	410300002	1	0	-1	0	2	410400001	1	0	-1	0	2	310401103	1	兽诀	-1	0	2	401300102	1	雕琢	-1	0	0
10403023	1	8	0	90000058	0	1	0	3	2	310401204	1	法器	-1	0	1	203	1	0	0	0	2	410300002	1	0	-1	0	2	410400001	1	0	-1	0	2	310401103	1	兽诀	-1	0	2	401300102	1	雕琢	-1	0	0
10403025	1	1	0	90000051	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400301	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403025	1	2	0	90000052	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400302	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403025	1	3	0	90000053	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400303	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403025	1	4	0	90000054	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400304	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403025	1	5	0	90000055	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400305	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403025	1	6	0	90000056	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400306	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403025	1	7	0	90000057	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400307	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403025	1	8	0	90000058	0	1	0	45	1	200	1	0	0	0	1	5	1	0	0	0	2	310400308	1	0	-1	0	2	324900401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
10403026	1	1	0	0	0	1	0	0	1	200	1	0	0	0	2	321700104	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403027	1	1	0	0	0	1	0	34	1	200	1	0	0	0	2	321700104	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403028	1	1	0	0	0	1	0	8	1	203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	1	0	90000051	0	1	0	43	1	200	1	0	0	0	2	323100101	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	2	0	90000052	0	1	0	43	1	200	1	0	0	0	2	323100201	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	3	0	90000053	0	1	0	43	1	200	1	0	0	0	2	323100301	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	4	0	90000054	0	1	0	43	1	200	1	0	0	0	2	323100401	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	5	0	90000055	0	1	0	43	1	200	1	0	0	0	2	323100501	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	6	0	90000056	0	1	0	43	1	200	1	0	0	0	2	323100601	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	7	0	90000057	0	1	0	43	1	200	1	0	0	0	2	323100701	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403029	1	8	0	90000058	0	1	0	43	1	200	1	0	0	0	2	323100801	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403030	1	1	0	0	0	1	0	49	1	200	1	0	0	0	1	203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403030	1	2	0	90000051	0	1	0	49	2	400400100	1	0	-1	0	2	310401361	1	0	-1	0	2	310400004	1	0	-1	0	2	410300000	1	0	-1	0	2	401500101	1	0	-1	0	0	0	0	0	0	0	0
10403030	1	3	0	90000052	0	1	0	49	2	400400100	1	0	-1	0	2	310401361	1	0	-1	0	2	310400004	1	0	-1	0	2	410300000	1	0	-1	0	2	401500102	1	0	-1	0	0	0	0	0	0	0	0
10403030	1	4	0	90000053	0	1	0	49	2	400400100	1	0	-1	0	2	310401361	1	0	-1	0	2	310400004	1	0	-1	0	2	410300000	1	0	-1	0	2	401500103	1	0	-1	0	0	0	0	0	0	0	0
10403030	1	5	0	90000054	0	1	0	49	2	400400100	1	0	-1	0	2	310401362	1	0	-1	0	2	310400004	1	0	-1	0	2	410300001	1	0	-1	0	2	401500104	1	0	-1	0	0	0	0	0	0	0	0
10403030	1	6	0	90000055	0	1	0	49	2	400400100	1	0	-1	0	2	310401362	1	0	-1	0	2	310400004	1	0	-1	0	2	410300001	1	0	-1	0	2	401500105	1	0	-1	0	0	0	0	0	0	0	0
10403030	1	7	0	90000056	0	1	0	49	2	400400100	1	0	-1	0	2	310401362	1	0	-1	0	2	310400004	1	0	-1	0	2	410300001	1	0	-1	0	2	401500106	1	0	-1	0	0	0	0	0	0	0	0
10403030	1	8	0	90000057	0	1	0	49	2	400400100	1	0	-1	0	2	310401363	1	0	-1	0	2	310400004	1	0	-1	0	2	410300001	1	0	-1	0	2	401500107	1	0	-1	0	0	0	0	0	0	0	0
10403030	1	9	0	90000058	0	1	0	49	2	400400100	1	0	-1	0	2	310401363	1	0	-1	0	2	310400004	1	0	-1	0	2	410300001	1	0	-1	0	2	401500108	1	0	-1	0	0	0	0	0	0	0	0
10403031	1	1	0	90000051	0	1	0	50	2	400400100	1	0	-1	0	2	400130103	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403031	1	2	0	90000052	0	1	0	50	2	400400100	1	0	-1	0	2	400130103	1	0	-1	0	2	310401002	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403031	1	3	0	90000053	0	1	0	50	2	400400100	1	0	-1	0	2	400130103	1	0	-1	0	2	310401003	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403031	1	4	0	90000054	0	1	0	50	2	400400100	1	0	-1	0	2	400140103	1	0	-1	0	2	310401004	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403031	1	5	0	90000055	0	1	0	50	2	400400100	1	0	-1	0	2	400140103	1	0	-1	0	2	310401005	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403031	1	6	0	90000056	0	1	0	50	2	400400100	1	0	-1	0	2	400140103	1	0	-1	0	2	310401006	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403031	1	7	0	90000057	0	1	0	50	2	400400100	1	0	-1	0	2	400140103	1	0	-1	0	2	310401007	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403031	1	8	0	90000058	0	1	0	50	2	400400100	1	0	-1	0	2	400140103	1	0	-1	0	2	310401008	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403032	1	1	0	90000051	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400701	1	0	-1	0	2	310400801	1	0	-1	0	2	310400901	1	0	-1	0	0	0	0	0	0	0	0
10403032	1	2	0	90000052	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400702	1	0	-1	0	2	310400802	1	0	-1	0	2	310400902	1	0	-1	0	0	0	0	0	0	0	0
10403032	1	3	0	90000053	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400703	1	0	-1	0	2	310400803	1	0	-1	0	2	310400903	1	0	-1	0	0	0	0	0	0	0	0
10403032	1	4	0	90000054	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400704	1	0	-1	0	2	310400804	1	0	-1	0	2	310400904	1	0	-1	0	0	0	0	0	0	0	0
10403032	1	5	0	90000055	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400705	1	0	-1	0	2	310400805	1	0	-1	0	2	310400905	1	0	-1	0	0	0	0	0	0	0	0
10403032	1	6	0	90000056	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400706	1	0	-1	0	2	310400806	1	0	-1	0	2	310400906	1	0	-1	0	0	0	0	0	0	0	0
10403032	1	7	0	90000057	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400707	1	0	-1	0	2	310400807	1	0	-1	0	2	310400907	1	0	-1	0	0	0	0	0	0	0	0
10403032	1	8	0	90000058	0	1	0	32	1	200	1	0	0	0	2	321700104	1	0	-1	0	2	310400708	1	0	-1	0	2	310400808	1	0	-1	0	2	310400908	1	0	-1	0	0	0	0	0	0	0	0
10403033	1	1	0	90000051	0	1	0	32	2	310400301	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401201	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401101	1	0	-1	0	0
10403033	1	2	0	90000052	0	1	0	32	2	310400302	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401201	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401101	1	0	-1	0	0
10403033	1	3	0	90000053	0	1	0	32	2	310400303	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401202	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401101	1	0	-1	0	0
10403033	1	4	0	90000054	0	1	0	32	2	310400304	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401202	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401102	1	0	-1	0	0
10403033	1	5	0	90000055	0	1	0	32	2	310400305	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401203	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401102	1	0	-1	0	0
10403033	1	6	0	90000056	0	1	0	32	2	310400306	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401203	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401102	1	0	-1	0	0
10403033	1	7	0	90000057	0	1	0	32	2	310400307	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401204	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401103	1	0	-1	0	0
10403033	1	8	0	90000058	0	1	0	32	2	310400308	1	随机	-1	0	2	322100002	1	0	-1	0	2	310400003	1	0	-1	0	2	310401204	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401103	1	0	-1	0	0
10403034	1	1	0	90000051	0	0	1	0	2	420200200	1	随机	-1	0	2	310401330	1	0	-1	0	2	310400301	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401101	1	0	-1	0	2	310401201	1	随机	-1	0	0
10403034	1	2	0	90000052	0	0	1	0	2	420200200	1	随机	-1	0	2	310401330	1	0	-1	0	2	310400302	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401101	1	0	-1	0	2	310401201	1	随机	-1	0	0
10403034	1	3	0	90000053	0	0	1	0	2	420200300	1	随机	-1	0	2	310401330	1	0	-1	0	2	310400303	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401101	1	0	-1	0	2	310401202	1	随机	-1	0	0
10403034	1	4	0	90000054	0	0	1	0	2	420200300	1	随机	-1	0	2	310401331	1	0	-1	0	2	310400304	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401102	1	0	-1	0	2	310401202	1	随机	-1	0	0
10403034	1	5	0	90000055	0	0	1	0	2	420200400	1	随机	-1	0	2	310401331	1	0	-1	0	2	310400305	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401102	1	0	-1	0	2	310401203	1	随机	-1	0	0
10403034	1	6	0	90000056	0	0	1	0	2	420200400	1	随机	-1	0	2	310401331	1	0	-1	0	2	310400306	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401102	1	0	-1	0	2	310401203	1	随机	-1	0	0
10403034	1	7	0	90000057	0	0	1	0	2	420200500	1	随机	-1	0	2	310401332	1	0	-1	0	2	310400307	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401103	1	0	-1	0	2	310401204	1	随机	-1	0	0
10403034	1	8	0	90000058	0	0	1	0	2	420200500	1	随机	-1	0	2	310401332	1	0	-1	0	2	310400308	1	随机	-1	0	2	410300000	1	0	-1	0	2	310401103	1	0	-1	0	2	310401204	1	随机	-1	0	0
10403035	1	1	0	90000051	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403035	1	2	0	90000052	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403035	1	3	0	90000053	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403035	1	4	0	90000054	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403035	1	5	0	90000055	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403035	1	6	0	90000056	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403035	1	7	0	90000057	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403035	1	8	0	90000058	0	0	0	0	1	200	1	0	0	0	2	300500012	1	0	-1	0	2	410140011	1	概率	-1	0	2	400400100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	1	0	90000051	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540011	1	概率	-1	0	2	410300000	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	2	0	90000052	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540011	1	概率	-1	0	2	410300000	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	3	0	90000053	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540013	1	概率	-1	0	2	410300000	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	4	0	90000054	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540013	1	概率	-1	0	2	410300001	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	5	0	90000055	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540014	1	概率	-1	0	2	410300001	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	6	0	90000056	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540014	1	概率	-1	0	2	410300001	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	7	0	90000057	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540014	1	概率	-1	0	2	410300002	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403036	1	8	0	90000058	0	0	0	0	2	300500012	1	0	-1	0	1	203	1	0	0	0	2	410540014	1	概率	-1	0	2	410300002	1	概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403037	1	1	0	90000051	0	0	0	0	2	300500012	1	0	-1	0	2	310401201	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200200	1	0	-1	0	1	203	1	0	0	0	0
10403037	1	2	0	90000052	0	0	0	0	2	300500012	1	0	-1	0	2	310401201	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200200	1	0	-1	0	1	203	1	0	0	0	0
10403037	1	3	0	90000053	0	0	0	0	2	300500012	1	0	-1	0	2	310401202	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200300	1	0	-1	0	1	203	1	0	0	0	0
10403037	1	4	0	90000054	0	0	0	0	2	300500012	1	0	-1	0	2	310401202	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200300	1	0	-1	0	1	203	1	0	0	0	0
10403037	1	5	0	90000055	0	0	0	0	2	300500012	1	0	-1	0	2	310401203	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200400	1	0	-1	0	1	203	1	0	0	0	0
10403037	1	6	0	90000056	0	0	0	0	2	300500012	1	0	-1	0	2	310401203	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200400	1	0	-1	0	1	203	1	0	0	0	0
10403037	1	7	0	90000057	0	0	0	0	2	300500012	1	0	-1	0	2	310401204	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200500	1	0	-1	0	1	203	1	0	0	0	0
10403037	1	8	0	90000058	0	0	0	0	2	300500012	1	0	-1	0	2	310401204	1	0	-1	0	2	310400001	1	0	-1	0	1	200	1	0	0	0	2	420200500	1	0	-1	0	1	203	1	0	0	0	0
10403101	1	1	0	0	0	1	0	23	2	300500012	1	活动币	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	2	0	90000051	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140011	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	3	0	90000052	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140011	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	4	0	90000053	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140013	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	5	0	90000054	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140013	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	6	0	90000055	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140014	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	7	0	90000056	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140014	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	8	0	90000057	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140014	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403101	1	9	0	90000058	0	1	0	23	2	400400100	1	强化石	-1	0	2	410140014	1	低概率	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403301	1	1	1200001	0	0	1	0	0	1	200	1	经验	0	0	1	203	1	铜币	0	0	1	5	1	帮贡	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403301	1	2	0	40052700	0	1	0	0	2	300500012	1	中量	-1	0	2	300901500	1	需夫妻	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403301	1	3	0	40054600	0	1	0	0	2	300500012	1	中量	-1	0	2	310270138	1	需夫妻	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10404001	1	1	0	0	0	1	1	0	1	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
